ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,dividend_yield,payout_ratio,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,volatility,bb_position,sentiment_raw,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_sentiment,score_total,company_type,rank,data_quality,sector_signal,sector_adjustment,piotroski_f,piotroski_label,piotroski_boost,insider_signal,earnings_signal,analyst_signal,extra_composite,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_sector_pct,score_global_pct,score_total_sector,sector_rank,sector_return_3m,relative_strength,rs_label,prev_score,prev_rank,prev_price,prev_rsi,prev_ma200,prev_trend_capped,prev_short,score_delta,rank_delta,is_new,short_delta,price_change_1w,delta_flag,predicted_return,ml_rank,score_fcf_yield
GARO.ST,Garo Aktiebolag (publ),Industrials,Electrical Equipment & Parts,Sweden,SEK,667000007.6293945,,9.955224,,1.2599169,0.639195,0.869,14.939,-0.03226,0.02698,-0.01677,0.18736,0.45894,-0.08,,,48.508,1.479,0.689,103087504.0,17000000.0,256800000.0,,0.0,1.321,23.39999961853028,10.539999961853027,13.34000015258789,15.0,,1.0,,,0.46675,0.23983,,71391.0,129205.0,0.6750335480240899,0.1763668406603664,-0.1714285815830448,-0.2068965282625527,,-0.429914514100075,71.27661031531125,0.1403658882961354,-0.1680153563813127,True,0.4282210236629241,1.0863816055039264,0.5,79.28571428571429,32.20108038377812,55.7025955760133,18.354430379746837,37.46514025556672,97.46835443037975,8.544303797468354,62.65822784810126,50.58991308419022,standard,72,0.75,UPPTREND,5,5,NEUTRAL,0,0.5,0.108,0.5,0.343,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,2.3255813953488373,13.924050632911392,8.124816014130115,147,-0.0004549946411839,-0.171,🔴 SVAG,40.39029730330741,138,13.34000015258789,71.27661031531125,-0.1680153563813127,True,,0.0,1,False,,0.0,,1.3412967,50.3,91.83673469387756
BEIJ-B.ST,Beijer Ref AB (publ),Industrials,Industrial Distribution,Sweden,SEK,59294646060.45505,26.971678,22.427536,4.88,2.7351258,1.7091048,1.998,19.362,0.1037,0.046090003,0.063319996,0.07989,0.32189,-0.039,0.0,-0.002,58.051,1.503,0.656,2059500032.0,2867000064.0,13376000000.0,1.21,0.305,1.011,172.58930395683376,121.27993907601434,123.8000030517578,162.625,1.625,8.0,,,0.0013600001,0.72655,,860002.0,795618.0,0.5151338915266824,-0.1208758261675351,-0.0727449997519962,-0.1739615591881457,,-0.2826901771229033,19.16041013318593,-0.0636468270850094,-0.1482691607707003,False,0.2610118714076382,0.2172351136198627,0.5,49.030851777330646,39.242925098766435,62.74133742488173,36.49083026014153,56.09462950132982,44.303797468354425,63.29113924050633,62.65822784810126,50.581848854460645,standard,73,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.503,0.844,0.604,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,23.25581395348837,27.848101265822784,25.551957609655577,120,-0.0004549946411839,-0.072,🔴 SVAG,45.66858931286111,116,123.8000030517578,19.16041013318593,-0.1482691607707003,True,,0.0,1,False,,2.220446049250313e-16,,1.3412967,50.3,56.4625850340136
HM-B.ST,H & M Hennes & Mauritz AB (publ),Consumer Cyclical,Apparel Manufacturing,Sweden,SEK,220610231788.84543,20.738787,17.76271,2.1298,6.063879,1.1285543,1.39,12.73,0.27894,0.06871,0.05523,0.03165,0.53825,-0.103,0.231,0.227,185.427,1.182,0.567,19032625152.0,18733000704.0,76813000704.0,4.52,0.8971,1.008,190.1297213986436,119.23127258046888,160.5500030517578,160.75833,3.625,24.0,,,0.69315004,0.20575,,2017911.0,2389998.0,1.14,-5.79,-12.82,,,-15.54,37.8,-5.4,,False,0.2505,0.0479791701098086,0.5,74.46680080482898,53.87164395710715,17.721518987341774,49.18082826671983,41.6390379255336,29.11392405063291,63.29113924050633,62.65822784810126,50.296562544401866,standard,74,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.743,0.344,0.55,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,60.86956521739131,46.83544303797469,53.852504127683,68,0.0247189178438278,-0.158,🔴 SVAG,52.372574364817154,86,157.1999969482422,31.98418553379124,-0.0468470098904542,True,,0.0,1,False,,0.0,,1.3412967,50.3,81.63265306122449
PEAB-B.ST,Peab AB (publ),Industrials,Engineering & Construction,Sweden,SEK,22183471256.91888,16.54696,14.950083,4.06,1.5394499,0.43126783,0.599,9.788,0.09604,0.03475,0.026589999,-0.0137600005,0.09512,0.001,,,76.953,1.578,0.575,4076499968.0,2854000128.0,12638000128.0,3.67,0.5064,,104.726990240497,67.46597290039062,88.25,98.75,1.8,4.0,,,0.34921002,0.29011,,356476.0,318834.0,0.89,-9.42,-12.29,,,-15.18,37.5,-6.8,,False,0.281,0.3582138255170631,0.5,87.57880617035546,23.522534870595823,18.354430379746837,49.050632911392405,52.69964074967019,56.9620253164557,63.29113924050633,62.65822784810126,50.203222061149425,standard,75,0.75,UPPTREND,5,6,NEUTRAL,0,0.5,0.667,0.8,0.657,VARNING,False,3,0.4285714285714285,LÅG,VÄNTA,55.81395348837209,56.9620253164557,56.38798940241389,65,-0.0004549946411839,-0.11,🔴 SVAG,55.029717343796776,70,89.8499984741211,37.16608243684274,0.0794909839556221,False,,0.0,1,False,,0.0,,1.3412967,50.3,92.51700680272108
EXPN.L,Experian plc,Industrials,Consulting Services,Ireland,GBp,28495095058303.92,23.159035,16.923931,1.2739,5.828973,2.840883,3.583,11.759,0.26771998,0.095019996,0.17125,0.24889,0.41117,0.122,0.36,0.36,105.242,0.68,0.662,1316749952.0,312000000.0,5721999872.0,1.88,0.42470002,0.824,53581.60610938177,28504.00713443756,2598.0,4056.6255,1.44444,18.0,,,0.00229,0.51497,,3582967.0,2587554.0,0.89,-7.54,2.36,,,-25.3,34.3,-3.22,,False,0.3208,0.0338346822046516,0.5,32.76995305164319,73.00572442151092,33.86075949367089,78.45780798365394,37.36039084870246,14.556962025316455,63.29113924050633,62.65822784810126,50.165534838453716,standard,76,0.875,UPPTREND,5,5,NEUTRAL,0,0.85,0.5,0.889,0.722,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,79.06976744186046,65.18987341772153,72.129820429791,38,-0.0004549946411839,0.105,🟢 STARK,58.86194500750759,58,31784.861041662283,23.54877496279572,-0.2106961177875831,True,,0.0,2,False,,0.0,,1.3412967,50.3,19.047619047619047
NCC-B.ST,NCC AB (publ),Industrials,Engineering & Construction,Sweden,SEK,17547460339.352066,205.10638,12.991914,1.11,2.3824527,0.3472899,0.4,8.625,0.01201,0.04,0.00169,-0.02456,0.100039996,-0.129,,,58.686,1.37,0.748,1512999936.0,1440000000.0,4313999872.0,4.67,9.5745,,229.81964937607265,158.9580535888672,192.8000030517578,220.0,2.2,4.0,,,0.0864,0.46055,,198680.0,230611.0,0.7783679942300841,-0.1141018005929573,-0.1069574582553635,-0.0403125450968775,,-0.1610812932002022,23.85364372866087,-0.056404108443791,-0.0532263170806895,False,0.2940433452419347,0.2184658212617417,0.5,83.34339369550636,18.43666854793195,69.85679580616289,5.379746835443038,52.49650172789742,60.75949367088608,21.518987341772153,62.65822784810126,50.032169276309865,standard,77,0.75,UPPTREND,5,5,NEUTRAL,0,0.5,0.464,0.7,0.546,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,6.976744186046512,21.51898734177216,14.247865763909331,137,-0.0004549946411839,-0.107,🔴 SVAG,44.25620623465397,126,192.8000030517578,23.85364372866087,-0.0532263170806895,True,,0.0,1,False,,0.0,,1.3412967,50.3,84.35374149659864
SDIP-B.ST,Sdiptech AB (publ),Industrials,Conglomerates,Sweden,SEK,8548161864.0,,15.2610445,0.94,2.113244,1.6901778,2.381,12.765,-0.01953,0.03146,-0.02459,0.10167,0.31844,-0.053,-0.8,-0.803,112.349,2.174,1.625,748249984.0,917000000.0,4457999872.0,,0.0,1.279,247.0,164.5,228.0,286.2,1.0,5.0,,,0.11829001,0.66200995,,110832.0,97530.0,0.3759362905425357,0.0008779497171329,0.2063492063492062,0.2493150684931506,,-0.0769230769230768,40.06969067188123,0.0860245816083489,0.1957080395705481,False,0.3611226752763807,0.3797347356902044,0.5,73.30315224681421,23.222607433685397,79.71487022119932,9.801041978138809,39.67770428883766,76.58227848101265,8.544303797468354,62.65822784810126,50.02272021406598,standard,78,0.75,UPPTREND,5,5,NEUTRAL,0,0.5,0.322,1.0,0.579,UPPTREND,False,3,0.4285714285714285,LÅG,EJ AKTUELL,9.30232558139535,48.10126582278481,28.70179570209008,115,-0.0004549946411839,0.207,🟢 STARK,52.51439825491786,85,228.0,40.06969067188123,0.1957080395705481,False,,0.0,2,False,,0.0,,1.3412967,50.3,80.27210884353741
SAND.ST,Sandvik AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,451955232744.57184,30.482233,26.492645,2.6299,4.8510876,3.7026086,3.976,18.532,0.15347,0.07248,0.12149,0.1737,0.40068,0.047,0.04,0.037,41.33,1.959,1.047,15850975232.0,8226999808.0,41472999424.0,1.67,0.48650002,1.343,408.7999877929688,197.7617409612601,353.70001220703125,382.75,2.52381,20.0,,,0.18391001,0.4484,,2235686.0,2541277.0,1.53,-8.83,-5.74,,,-12.47,32.2,-4.22,,False,0.3185,0.0257489417047919,0.5,53.42052313883299,59.541240022575174,30.696202531645568,51.27597158543474,50.798211462614624,21.518987341772153,63.29113924050633,62.65822784810126,49.73929920196886,standard,79,0.875,UPPTREND,5,8,STARK,8,0.5,0.105,0.818,0.437,VARNING,False,3,0.4285714285714285,LÅG,VÄNTA,69.76744186046511,70.88607594936708,70.32675890491609,43,-0.0004549946411839,-0.04,⚪ NORMAL,62.48427521878202,50,360.2999877929688,38.655167107156,0.175485352249288,False,,0.0,3,False,,-1.1102230246251563e-16,,1.3412967,50.3,61.224489795918366
ATCO-A.ST,Atlas Copco AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,578780555581.2466,32.546642,27.215288,2.6837,6.986384,5.122239,5.212,20.997,0.2242,0.10508,0.15697,0.20377001,0.42635,-0.051,-0.052,-0.051,29.075,1.698,1.185,21434499072.0,20828000256.0,35472998400.0,1.72,0.5607,1.06,195.91558224218247,139.96713196756255,172.85000610351562,195.14285,2.04762,21.0,,,0.00029,0.67614996,,5094929.0,4348598.0,1.15,-4.08,-7.83,,,-10.65,37.8,-0.15,,False,0.3067,0.236532579243778,0.5,53.31991951710262,71.42102717084576,31.0126582278481,29.99060132811721,57.65321088119676,19.62025316455696,63.29113924050633,62.65822784810126,49.6674052225537,standard,80,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.093,0.738,0.409,UPPTREND,False,3,0.4285714285714285,LÅG,EJ AKTUELL,44.18604651162791,42.40506329113924,43.29555490138357,91,-0.0004549946411839,-0.068,🔴 SVAG,50.086568102452325,93,174.4499969482422,39.019759173014535,0.0524651054945282,False,,0.0,1,False,,0.0,,1.3412967,50.3,65.3061224489796
HTRO.ST,Hexatronic Group AB (publ),Technology,Communication Equipment,Sweden,SEK,9459312488.0,,13.690476,,2.6305256,1.2894374,1.585,25.961,-0.0026699998,0.01301,-0.00123,0.07185,0.38359,-0.097,0.065,0.057,75.627,2.026,1.16,458124992.0,603000000.0,2743000064.0,,0.0,1.259,46.41999816894531,16.440000534057617,45.7400016784668,38.33333,2.0,3.0,,,0.09923001,0.39751,,1739305.0,2160635.0,0.59,28.74,64.12,,,-0.57,63.8,30.08,,True,0.6461,1.0191200384918282,0.5,53.323272971160286,20.79416270257196,87.18354430379748,37.99838138310243,34.58809900687807,73.41772151898735,8.544303797468354,62.65822784810126,49.58374985585701,standard,81,0.75,STARK UPPTREND,10,7,STARK,8,0.5,0.664,0.75,0.641,UPPTREND,False,2,0.2857142857142857,LÅG,OK,18.181818181818183,92.40506329113924,55.29344073647872,66,0.288522948954008,0.325,🟢 STARK,72.51515332073078,14,46.0,62.933930698671965,0.8413220650844715,False,,0.0,1,False,,0.0,,1.3412967,50.3,68.02721088435374
HEXA-B.ST,Hexagon AB (publ),Technology,Scientific & Technical Instruments,Sweden,SEK,245262902026.39404,11.52116,17.876173,1.2939,21.263111,47.131317,47.372,201.486,0.17889,0.03686,0.37515998,0.24139,0.66043997,0.002,7.437,7.501,26.983,3.443,0.903,-6078737408.0,1978099968.0,3254000128.0,1.59,0.1847,0.881,121.9326510983536,88.3986752022767,95.73999786376953,112.23328,2.35714,14.0,,,0.25701,0.67873,,4359474.0,4498528.0,1.56,-0.26,0.71,,,-14.44,23.8,-1.24,,False,0.2635,0.1961031330820637,0.5,4.7082494969818915,69.26227525598645,43.037974683544306,82.91593470713313,75.02911076673597,26.582278481012654,63.29113924050633,62.65822784810126,49.541045030271164,standard,82,0.875,STARK UPPTREND,10,7,STARK,8,0.5,0.212,0.661,0.433,NEDTREND,True,5,0.7142857142857143,HÖG,EJ AKTUELL,72.72727272727273,81.64556962025317,77.18642117376295,33,0.288522948954008,-0.306,🔴 SVAG,67.14852642377856,29,95.27999877929688,30.75639497056119,-0.0961874855408825,True,,0.0,-1,False,,0.0,,1.3412967,50.3,6.122448979591836
BILI-A.ST,Bilia AB (publ),Consumer Cyclical,Auto & Truck Dealerships,Sweden,SEK,12517540995.304564,15.773673,11.595926,27.19,2.3865683,0.31222823,0.531,10.462,0.15689999,0.03929,0.020079998,0.03464,0.16909,-0.032,0.304,0.302,176.53,1.303,0.48,-197750000.0,497000000.0,9258999808.0,4.39,0.485,0.526,137.89999389648438,108.55435631044266,135.3000030517578,152.0,2.25,3.0,,,0.22540002,0.38974997,,109838.0,106352.0,0.69,9.62,3.65,,,-1.21,75.5,8.42,,True,0.2802,0.8827477656970343,0.5,26.841046277665995,31.78505200354753,68.67088607594937,61.178890909997016,49.567356954929494,68.35443037974683,63.29113924050633,62.65822784810126,49.249518245462006,standard,83,0.875,UPPTREND,5,3,SVAG,-8,0.5,0.322,0.688,0.485,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,91.30434782608695,61.39240506329114,76.34837644468905,36,0.0247189178438278,0.002,⚪ NORMAL,56.289262970792414,64,136.60000610351562,74.67225693852373,0.1231588315292493,False,,0.0,2,False,,0.0,,1.3412967,50.3,8.16326530612245
EMBRAC-B.ST,Embracer Group AB (publ),Communication Services,Electronic Gaming & Multimedia,Sweden,SEK,14686260169.992638,3.4321485,,,1.2202461,2.6021874,2.123,15.89,0.07833,0.01644,0.057140004,0.02843,0.48938,0.368,0.247,0.593,,1.97,1.815,218427872.0,3159000064.0,0.0,,0.0,0.911,128.8800048828125,43.0,69.73999786376953,,1.88889,,,,0.33949003,0.43984002,,756105.0,632516.0,1.66,22.82,28.03,,,-23.9,74.2,26.75,,True,0.6921,0.9636123515255712,0.5,42.78001341381623,32.60098363299202,51.58227848101266,84.06882288448121,42.55652623994311,64.55696202531645,8.544303797468354,62.65822784810126,49.2445105440872,standard,84,0.75,UPPTREND,5,6,NEUTRAL,0,0.5,0.323,0.778,0.513,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,37.5,63.29113924050633,50.39556962025317,81,0.0269555525716669,0.353,🟢 STARK,57.17160913630397,61,68.54000091552734,63.3858346553781,-0.0668632615092444,True,,0.0,2,False,,0.0,,1.3412967,50.3,41.49659863945578
REL.L,RELX PLC,Industrials,Specialty Business Services,United Kingdom,GBp,52296997562014.88,20.9375,14.994085,1.3233,18.024595,4.3309665,5.172,15.485,0.70512,0.12487,0.21533,0.31409,0.66288,0.012,0.17,0.148,304.059,0.493,0.384,2157625088.0,131000000.0,7266999808.0,2.89,0.5741,0.257,53926.62405544406,24114.364727104803,2423.0,3618.1729,1.33333,15.0,,,0.00458,0.59309,,8757085.0,6442093.0,1.67,-10.24,7.37,,,-23.74,26.4,-5.42,,False,0.3926,0.0019658751556684,0.5,26.74714956405097,83.85148754333629,42.08860759493671,58.72153144622745,33.07213705203157,11.39240506329114,63.29113924050633,62.65822784810126,49.16388145167275,standard,85,0.875,UPPTREND,5,5,NEUTRAL,0,0.85,0.5,0.917,0.73,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,48.837209302325576,55.69620253164557,52.26670591698557,70,-0.0004549946411839,0.212,🟢 STARK,54.90807710454296,72,29526.786379814148,21.14928989325209,-0.2138793550378744,True,,-7.105427357601002e-15,1,False,,0.0,,1.3412967,50.3,17.687074829931973
BETS-B.ST,Betsson AB (publ),Consumer Cyclical,Gambling,Sweden,SEK,10580820775.168808,7.250207,56.645164,0.99,13.049941,10.2154045,9.876,47.572,0.17724001,0.10556,0.1294,0.19278,0.81702006,-0.029,-0.471,-0.49,21.39,2.183,2.183,115496248.0,341800000.0,192300000.0,8.24,0.59459996,0.234,202.601402998974,80.70818403725718,87.80000305175781,103.33333,3.0,3.0,,,0.16261,0.36772,,679243.0,460045.0,0.3436264429282719,-0.0525004526263069,-0.0655625025932639,-0.395486451749005,,-0.5666367470702932,21.990803092893685,-0.0846886026082675,-0.3137309343796571,False,0.3889701823764922,0.1528131214704224,0.5,26.713615023474173,75.14311053777313,44.59148446490219,17.474210106648062,71.69436071050647,71.51898734177216,63.29113924050633,62.65822784810126,49.15969129737974,standard,86,0.875,UPPTREND,5,5,NEUTRAL,0,0.5,0.0,0.5,0.3,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,30.434782608695656,10.126582278481012,20.280682443588333,129,0.0247189178438278,-0.09,🔴 SVAG,38.37774402480457,144,87.80000305175781,21.990803092893685,-0.3137309343796571,True,,0.0,1,False,,0.0,,1.3412967,50.3,33.33333333333333
XVIVO.ST,Xvivo Perfusion AB (publ),Healthcare,Medical Devices,Sweden,SEK,8857651348.515015,120.17095,47.580376,,4.1910725,10.6139145,10.392,63.104,0.03466,0.026180001,0.08851,0.13257,0.73113,0.102,,,5.655,4.519,3.102,-90784200.0,308143008.0,122682000.0,,0.0,1.42,338.0,160.0,288.6000061035156,337.0,1.25,5.0,,,0.07848,0.60078,,111318.0,60650.0,0.58,-0.21,56.51,,,-5.44,44.0,19.17,,False,0.5232,0.3998003587102234,0.5,7.773306505700871,45.89212287349835,76.26582278481013,77.84810126582279,53.88352338658779,75.9493670886076,8.544303797468354,62.65822784810126,49.158834248213495,standard,87,0.875,NEDTREND,-10,6,NEUTRAL,0,0.5,0.334,0.938,0.565,UPPTREND,False,3,0.4285714285714285,LÅG,EJ AKTUELL,37.5,20.88607594936709,29.193037974683545,114,-0.064416382311042,0.537,🟢 STARK,43.668397731390975,127,281.20001220703125,42.20779499584347,0.4189193208015245,False,,0.0,1,False,,0.0,,1.3412967,50.3,7.482993197278912
SKA-B.ST,Skanska AB (publ),Industrials,Engineering & Construction,Sweden,SEK,98127637334.49149,18.087273,14.750889,5.82,1.6670017,0.5978173,0.592,12.388,0.0968,0.02454,0.03336,0.03514,0.086619996,-0.1,0.037,0.039,28.731,1.46,0.689,5566499840.0,17973000192.0,16801000448.0,3.42,0.5814,0.857,266.0871662364484,206.67331670524976,243.1999969482422,277.5,2.22222,8.0,,,0.15484999,0.38937,,856405.0,913875.0,1.05,-4.14,-2.91,,,-7.85,38.8,-1.49,,False,0.2475,0.2927977018482882,0.5,72.9309188464118,24.395710715149555,37.9746835443038,34.28420587062693,67.22483392362098,37.34177215189873,63.29113924050633,62.65822784810126,49.07612328364996,standard,88,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.538,0.694,0.573,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,67.44186046511628,53.79746835443038,60.61966440977333,58,-0.0004549946411839,-0.003,⚪ NORMAL,54.52165650905659,75,248.6999969482422,42.06730152023,0.0352205363143867,False,,0.0,1,False,,0.0,,1.3412967,50.3,78.2312925170068
SYSR.ST,Systemair AB (publ),Industrials,Building Products & Equipment,Sweden,SEK,15668171324.0,22.672672,16.666666,2.41,2.7345164,1.2812517,1.349,11.943,0.11873999,0.07131,0.05658,0.0769,0.36758998,-0.059,0.017,0.015,22.354,1.896,1.133,777200000.0,459700000.0,1282000000.0,1.79,0.4054,1.409,97.38278501761936,67.30000305175781,76.19999694824219,97.25,1.0,4.0,,,0.53699,0.39521,,148953.0,313972.0,0.41,0.26,-10.67,,,-15.99,57.6,3.91,,True,0.3333,0.723200549791334,0.5,71.39503688799464,44.84157058776102,18.037974683544302,35.12710139871756,52.82570721814213,63.92405063291139,63.29113924050633,62.65822784810126,48.97264537414085,standard,89,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.164,1.0,0.516,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,39.53488372093023,44.303797468354425,41.91934059464233,94,-0.0004549946411839,-0.135,🔴 SVAG,50.94996041264537,90,75.5,55.79709784370019,-0.0745168963672336,True,,0.0,1,False,,0.0,,1.3412967,50.3,74.82993197278913
CATE.ST,Catena AB (publ),Real Estate,Real Estate - Diversified,Sweden,SEK,28789355435.64972,15.871157,16.957373,9.17,1.05785,10.662724,16.4,20.443,0.06657,0.02873,0.62296003,0.78857005,0.82259005,0.087,0.014,0.089,66.379,0.925,0.925,980750016.0,2574000128.0,18065000448.0,2.19,0.32930002,1.258,497.6573104551997,403.468474174916,425.7999877929688,514.1667,1.66667,6.0,,,0.27622,0.48218,,62259.0,67586.0,0.83,-7.53,-10.04,,,-13.86,37.9,-4.32,,False,0.2744,0.3008944855244308,0.5,41.78403755868544,69.63597516729824,23.417721518987342,56.565547235788564,40.38139496590588,51.89873417721519,63.29113924050633,62.65822784810126,48.95531680972243,standard,90,0.875,UPPTREND,5,8,STARK,8,0.5,0.0,0.833,0.4,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,66.66666666666666,74.68354430379746,70.67510548523205,42,0.0060340667818419,-0.085,🔴 SVAG,64.5418626418895,44,433.6000061035156,32.24303380498742,-0.0241861083532987,True,,0.0,3,False,,0.0,,1.3412967,50.3,47.61904761904761
AAL.L,Anglo American plc,Basic Materials,Other Industrial Metals & Mining,United Kingdom,GBp,54559674665297.03,,25.166664,1.4,3.2626808,2.3364053,3.19,9.902,-0.02674,0.04109,-0.20171,0.2206,0.63076,0.175,,,65.506,2.648,1.483,-591625024.0,6438000128.0,15797999616.0,0.42,5.6102004,0.963,51802.49328279495,25846.957160608454,3833.0,3598.5464,2.26667,15.0,,,0.07,0.57991004,,7012190.0,4462078.0,1.26,6.5,6.89,,,-5.94,55.6,11.11,,True,0.413,0.9569321191346984,0.5,30.224681421864517,39.948399580746596,61.392405063291136,89.24050632911393,51.56526788879157,9.49367088607595,21.518987341772153,62.65822784810126,48.94937037771556,standard,91,0.75,NEUTRAL,0,6,NEUTRAL,0,0.15,0.5,0.55,0.41,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,33.33333333333333,67.72151898734177,50.52742616033755,80,-0.0151844316169815,0.161,🟢 STARK,65.16975380758964,39,50919.541202545166,64.2006244272385,0.3535021928385722,False,,-5.0,-13,False,,0.0,,1.3412967,50.3,10.884353741496598
NIBE-B.ST,NIBE Industrier AB (publ),Industrials,Building Products & Equipment,Sweden,SEK,74205799742.97876,36.831856,24.627218,1.79,2.7735572,2.0545208,2.466,19.512,0.07304,0.03574,0.055749997,0.091639996,0.315,-0.002,-0.426,-0.431,73.397,1.552,0.855,2846000128.0,5457999872.0,22232000512.0,0.84,0.26549998,0.97,47.41999816894531,31.209999084472656,41.619998931884766,43.83077,2.53846,13.0,,,0.18813999,0.43103,,9539494.0,7064783.0,0.3279959509194383,0.0094591170016609,0.1045647185456042,0.1288310316681959,,-0.1223112497051693,45.94363566294764,0.0658785428665327,0.0963046226556856,False,0.416110796223633,0.3247261868763372,0.5,50.24815560026827,33.25808272192212,77.64991689042321,21.051623392803748,41.37835155461943,40.50632911392405,63.29113924050633,62.65822784810126,48.934493045793054,standard,92,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.189,0.615,0.41,UPPTREND,False,3,0.4285714285714285,LÅG,EJ AKTUELL,25.58139534883721,35.44303797468354,30.512216661760377,112,-0.0004549946411839,0.105,🟢 STARK,48.481657370394245,103,41.619998931884766,45.94363566294764,0.0963046226556856,False,,0.0,0,False,,0.0,,1.3412967,50.3,58.50340136054422
SLP-B.ST,Swedish Logistic Property AB,Real Estate,Real Estate Services,Sweden,SEK,9345637874.44175,14.124088,20.261782,,1.2837524,10.087362,19.237,22.533,0.09325,0.03199,0.68651,0.85135,0.87628,0.254,-0.03,0.055,114.07,0.079,0.031,437875008.0,63000000.0,9898999808.0,,0.0,1.109,43.900001525878906,34.29999923706055,38.29999923706055,45.66667,,6.0,,,0.19791001,0.54585,,383095.0,335290.0,0.43,-0.13,-6.7,,,-11.03,43.7,0.72,,True,0.2643,0.5017741435052009,0.5,41.25754527162978,73.38909941143272,30.69620253164557,58.62833638576033,32.86435472300097,74.0506329113924,8.544303797468354,62.65822784810126,48.78705958498473,standard,93,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.913,0.5,0.665,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,20.0,64.55696202531645,42.27848101265823,93,0.0060340667818419,-0.095,🔴 SVAG,57.72733992458832,59,38.70000076293945,36.52175470650401,-0.0349728620471961,True,,-7.105427357601002e-15,2,False,,0.0,,1.3412967,50.3,48.97959183673469
HEBA-B.ST,Heba Fastighets AB (publ),Real Estate,Real Estate Services,Sweden,SEK,3512149108.428486,11.536696,18.357664,3.35,0.6436176,6.384078,18.244,27.635,0.05303,0.017029999,0.56181,0.64575,0.72456,0.087,1.157,1.028,109.155,0.053,0.024,192762880.0,40300000.0,7042899968.0,2.19,0.2385,1.434,32.99791637594519,24.89999961853028,24.950000762939453,,,,,,0.5857,0.10038,,115046.0,118900.0,1.16,-7.34,-14.78,,,-19.49,37.5,-6.81,,True,0.2149,0.2721023228346749,0.5,33.43058350100603,63.349189712166414,10.126582278481013,86.91126573972558,32.39313873208102,89.24050632911393,63.29113924050633,62.65822784810126,48.68661942388061,standard,94,0.875,UPPTREND,5,7,STARK,8,0.5,0.5,0.5,0.5,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,53.333333333333336,79.11392405063292,66.22362869198312,49,0.0060340667818419,-0.18,🔴 SVAG,66.4413760587571,33,25.14999961853028,31.532872080227747,-0.1447437597553036,True,,0.0,-1,False,,-1.1102230246251563e-16,,1.3412967,50.3,40.816326530612244
