ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank
AI.PA,L'Air Liquide S.A.,Basic Materials,Specialty Chemicals,France,EUR,104360458527.56332,8.5458555,8.766280250000001,2.083,2.2593989499999996,3.8737814,4.174,3.224000000000002,0.02561499199999997,0.030119999499999994,0.06148499599999999,0.07056750049999999,0.26613004,-0.122,-0.364,0.056,-0.03399999999999892,-0.5359999999999999,0.776,963111104.0,3960800000.0,13650599936.0,112452837376.0,2.1,0.5428,3.7,1.83,3.7,1779062400.0,0.646,185.81531660859417,151.60885273213566,180.83999633789062,197.3,1.55,20.0,,,0.0014599999,0.29151,False,False,,0.5,953666.0,916701.0,0.34927295688073484,2.94,6.34,11.33,0.69,-0.026775619800942896,0.16872054124984848,59.73158605414957,0.01929141754343866,0.07648098360736433,True,0.7369165095638068,,0.5,Europe,True,True,61.923397277874884,73.57588460156518,62.889655360241534,24.968409230636873,58.4991210526004,38.539898132427844,67.22129783693843,58.15815815815816,50.0,,50.0,47.97802009534864,standard,499,179038302,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,-3.5,0.010953426361083984,50.0
BOOZT.ST,Boozt AB (publ),Consumer Cyclical,Apparel Retail,Denmark,SEK,7603512715.2018585,5.798227999999995,6.511097249999999,,0.026351900000000317,0.9164171,0.989,-1.5314999999999994,-0.036969989999999994,-0.01364,-0.003210004500000009,-0.06816750249999999,-0.13516,-0.062000000000000006,1.662,1.5,-36.462999999999994,-0.040999999999999925,0.191,7032320.0,239000000.0,713000000.0,8202583040.0,,0.0,,,,,1.781,134.10000610351562,75.94999694824219,129.1999969482422,127.2,,5.0,,,0.0309,0.71603996,False,False,,0.5,177608.0,155820.0,0.10570146003227635,9.49,48.0,20.75,,-0.03653996220918121,0.3750905489252824,71.11109792450887,0.15989906243043484,0.27226397696638194,False,0.845059900852722,,0.236,Nordic,True,True,,32.92871539310026,81.79247950240317,53.371853740941916,30.458957085487697,85.05942275042445,11.896838602329451,49.249249249249246,50.0,,50.0,55.959620067996816,standard,245,1912535,False,5,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,VÄNTA,-0.8,0.0489816889166832,86.5
AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,United States,USD,26016500705.954712,-8.567184000000001,13.880325,7.17,-0.07424690000000012,8.501958,11.47,0.0,0.02889,-0.002192498749999997,0.11425500200000005,-0.08659001,0.17520999999999998,-0.031999999999999994,0.1675,0.377,-10.931500000000003,-0.238,0.052,571777632.0,124626000.0,9524757504.0,35099295744.0,3.88,0.8711,7.12,3.37,1.78,1774915200.0,0.798,201.98144266094607,158.5833455562401,183.3800048828125,194.83333,2.6,18.0,3.9,0.0394,0.00421,0.96794,False,False,,0.5,1031301.0,1224110.0,0.787054322473524,-0.04,4.57,2.89,,-0.09209478619953548,0.19981311128260026,41.989443773216415,0.040617596997283734,0.030250764643230843,False,0.27014471890623987,,0.063,US,True,True,,58.01750662762205,56.54509471303364,44.70681200216147,58.74821496066473,64.51612903225806,67.22129783693843,68.56856856856857,50.0,50.56925996204934,50.0,55.8982900301581,standard,248,224477298,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,VÄNTA,-0.8,0.0054769921116530895,33.6
ENR.DE,Siemens Energy AG,Industrials,Specialty Industrial Machinery,Germany,EUR,136305937836.81624,37.704982,9.307075500000002,0.6491,9.7803797,3.3955941,3.21,20.846500000000006,0.08946997999999998,-0.010775001,-0.008730001000000008,0.011999995,-0.18734001,-0.027999999999999997,0.7350000000000001,0.765,-34.896,-0.35150000000000003,0.584,4111898560.0,11694999552.0,3729999872.0,128866975744.0,0.44,0.2756,0.7,,0.7,1772150400.0,1.9,191.66000366210938,81.75138121421934,160.1999969482422,195.0784,1.8,25.0,,,0.120670006,0.55615,False,False,,0.5,2753706.0,2450452.0,0.2590335766202082,-12.25,3.09,40.63,81.75,-0.1641448717142373,0.4614012367012009,33.02344973653315,-0.04660904900159202,0.2132101218048379,False,0.10012690042817855,,0.352,Europe,True,True,65.95253835925477,46.4199322615442,68.91083253573623,54.49311283068259,18.481183893029197,34.04074702886248,67.22129783693843,83.58358358358359,50.0,,50.0,55.8870792261195,standard,249,423967395,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,1.0,0.008169101551175117,41.9
CBK.DE,Commerzbank AG,Financial Services,Banks - Regional,Germany,EUR,40549438712.95137,5.073116500000001,-0.15420100000000136,0.9214,-0.2385116500000004,3.4956005,-3.274,,-0.04384500000000002,9.50000000000048e-05,0.023407493500000043,0.10152249499999999,-0.37562,-0.018000000000000002,0.013999999999999985,0.095,,,,,100426997760.0,20475000832.0,-37968748544.0,2.96,0.29950002,1.1,2.92,1.1,1779321600.0,0.719,38.16999816894531,25.453337141604344,36.97999954223633,39.95385,2.23077,13.0,,,0.42169,0.36124,False,False,,0.5,3390842.0,3555821.0,0.18688150423489333,7.2,20.37,12.18,41.09,-0.03117628199618705,0.38450693393889696,64.59782161461365,0.08442066339705923,0.12850768725501815,True,0.7639668605393243,,0.502,Europe,True,True,,45.301955159126855,76.59976577880492,45.82609635161083,44.930177334320945,56.112054329371816,67.22129783693843,,50.0,,50.0,47.84260558056873,standard,502,142013800,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.5,0.02376113459467888,76.1
FIVE,"Five Below, Inc.",Consumer Cyclical,Specialty Retail,United States,USD,12185343233.73523,6.782326999999999,7.593368749999998,1.1577,2.0270671500000006,2.5577176,2.786,5.407499999999999,0.03289,-0.0027300000000000033,-0.004250004500000001,0.06825750249999998,-0.09215000000000001,0.175,0.14800000000000002,0.271,13.171,0.6724999999999999,0.977,-472895584.0,932206976.0,2032189056.0,13272876032.0,,0.0,,,,,1.004,251.6300048828125,118.73999786376953,220.3699951171875,263.95456,1.8,22.0,2.03,0.039,0.01667,1.05127,False,False,,0.5,1162322.0,1235760.0,1.616593145724043,-4.4,-0.53,33.65,,-0.12423005666666509,0.3682320632456026,62.54229810591624,-0.024637041354884093,0.17216274760595396,True,0.5354688089805485,,0.832,US,True,True,35.919314837225286,53.033674995470086,60.55979643765903,72.30360595238827,55.43255929399689,78.26825127334465,11.896838602329451,26.526526526526528,50.0,51.13851992409867,50.0,47.73813767197127,standard,506,272324425,False,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.2,-0.016036489978432655,15.1
0939.HK,China Construction Bank Corporation,Financial Services,Banks - Diversified,China,HKD,2060376358002.0566,-3.8996669000000033,-4.673533500000002,1.0068,-0.4406452500000002,3.6485054,4.989,,-0.017310000000000006,0.007625,0.2827475025000001,0.30387251499999995,-0.357915,-0.010999999999999996,-0.137,0.035,,,,,5293374177280.0,6010644201472.0,3065704349696.0,5.02,0.30290002,0.43,7.89,0.2029,1782950400.0,0.247,9.050000190734863,6.785440664036645,8.569999694824219,10.642937,1.35294,17.0,,,0.63251,0.18826,False,False,,0.5,264712287.0,335720384.0,0.649232288278483,-3.05,7.26,7.07,,-0.053038727712078404,0.20183708033128056,35.00003337850558,-0.0031638499509373252,0.08097667862809987,False,0.20999725706606082,,0.511,Asia,True,True,,59.899137215905284,64.9561775515974,39.1655152664552,89.967140139137,14.176570458404075,67.22129783693843,,50.0,,50.0,47.609272192695215,standard,512,368271819,False,2,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.5,-0.00165848177857697,23.6
ASIANPAINT.NS,Asian Paints Limited,Basic Materials,Specialty Chemicals,India,INR,2552294477390.393,29.6317315,26.12365875,,7.928686699999999,7.172683,7.088,20.542,0.067574987,0.047429999499999986,0.002430003999999965,-0.003732499500000007,0.03405003000000001,0.024000000000000007,0.27599999999999997,0.693,4.729500000000002,0.32300000000000006,1.294,19325219328.0,73595101184.0,39289298944.0,2522135920640.0,1.03,0.5553,27.5,0.87,23.0,1782172800.0,0.284,2985.699951171875,2115.0,2662.39990234375,2827.9443,2.55556,36.0,,,0.52924,0.2757,False,False,,0.5,1320187.0,1516422.0,0.7147730635985529,9.56,12.04,-7.38,,-0.1082828328751625,0.2362917621668631,59.814462263622374,0.0803379213572395,0.04663907592096361,False,0.737441913736456,,0.717,India,True,True,47.01951951951952,62.88820346588826,52.8555272830082,68.98761623919525,80.0210601046754,12.98811544991511,67.22129783693843,56.45645645645646,50.0,,50.0,55.545463735357195,standard,255,48447861,False,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-3.7,0.00773537065833807,40.7
GE,GE Aerospace,Industrials,Aerospace & Defense,United States,USD,331489107577.80505,8.331178999999999,16.765654500000004,7.8119,13.45409995,6.871096,7.089,14.4685,0.30139501500000004,-0.006574998000000002,0.07402001000000001,0.06580499999999997,-0.14057000000000003,0.186,-0.09,-0.037,41.660999999999994,-0.37749999999999995,0.65,4847741792.0,10581000192.0,21321000960.0,342469115904.0,0.59,0.1925,1.88,0.4,0.47,1773014400.0,1.352,347.97310029360074,231.0172189903246,317.7200012207031,350.33334,1.45455,21.0,2.08,0.0137,0.00302,0.80988,False,False,,0.5,5940034.0,5346670.0,0.9099241651280291,10.89,-4.78,6.73,,-0.08694091309751151,0.31173441160878385,65.06166327809271,0.07110662219421893,0.05537592865612018,True,0.7824672309309761,,1.0,US,True,True,55.52362063556093,61.585727006570515,50.876448968052024,62.23823376177867,35.9930821321917,23.769100169779286,67.22129783693843,66.36636636636636,50.0,88.23529411764706,50.0,47.507983205271245,standard,515,1698743999,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.1,0.008496671915054321,42.9
HSBA.L,HSBC Holdings plc,Financial Services,Banks - Diversified,United Kingdom,GBp,302197290528245.75,5.814324499999998,2.382654999999997,0.9357,0.017869349999999784,3.7639265,-2.304,,-0.01952999499999998,-0.010960000500000004,0.11622749750000005,0.09749751999999995,-0.37966999,-0.027999999999999997,-0.11100000000000002,0.003,,,,,1162820976640.0,773452988416.0,-146938920960.0,3.95,0.6082,0.56,5.02,0.1,1778716800.0,0.574,17721.94060872728,11041.655892487017,17622.67310999043,1422.1027,2.29412,17.0,,,0.00208,0.51505,False,False,,0.5,26573277.0,25948079.0,0.19555762445790567,3.22,3.61,31.79,56.07,-0.005601389877582963,0.25125753261544,63.60718058517227,0.07084663402679614,0.20835659490300174,True,0.9120541890064227,,0.956,UK,True,True,,47.7187578993709,79.82935312930411,48.20174292933666,70.24672127576142,0.2546689303904924,67.22129783693843,,50.0,,50.0,47.46414115162502,standard,517,457274514049,False,0,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.2,0.02002483606338501,72.9
IOT,Samsara Inc.,Technology,Software - Infrastructure,United States,USD,13927228587.129593,,21.458621,,8.871537975,13.449635,12.933,-510.051,-0.15558000249999998,-0.077750001,-0.11457999599999999,-0.12321500600000002,0.31592,0.14899999999999997,,,-44.949000000000005,-0.06999999999999984,1.267,-536230944.0,833792000.0,72768000.0,20934537216.0,,0.0,,,,,1.284,48.404998779296875,23.3799991607666,37.36000061035156,43.88,1.59091,20.0,7.28,0.1258,0.03896,1.02496,False,False,,0.5,6757969.0,6277860.0,1.9118720410017007,22.53,29.09,-1.76,,-0.2281788750642284,0.5811560282689467,76.51775401736649,0.2283493749462988,0.09471835384342864,True,1.0582155570190617,,1.0,US,True,True,,26.98169593551649,51.68221656771275,90.16933871534589,25.552537502628542,76.4006791171477,11.896838602329451,30.630630630630627,50.0,15.749525616698293,50.0,47.4534228250372,standard,518,234540853,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.9,0.026069581508636475,78.0
5801.T,"Furukawa Electric Co., Ltd.",Industrials,Electrical Equipment & Parts,Japan,JPY,3735574645500.0,26.385062,154.81285699999998,0.38,6.2572318,2.8569052,2.951,22.7855,0.07639000500000001,-0.0023449999999999964,0.0008700000000000027,0.018449998999999995,-0.12060000000000001,0.061,1.1079999999999999,1.176,37.8305,-0.35949999999999993,0.776,-26948375040.0,70971998208.0,329362997248.0,3858081513472.0,0.04,0.2038,22.0,2.24,11.0,1790640000.0,1.132,62410.0,6506.464054713108,53100.0,54466.668,1.77778,9.0,,,0.05001,0.48254,False,False,,0.5,7162406.0,5360810.0,0.8141077765265052,25.32,90.26,503.08,,-0.14917481172888958,0.7971283342604136,43.64589759407773,0.20285986197078665,1.5926619336099894,False,0.5387933312933776,,0.395,Japan,True,True,36.005707199737046,52.191365925045716,81.29770992366412,65.86069616670794,28.262941208811714,11.37521222410866,24.0432612312812,41.84184184184184,50.0,,50.0,47.399984019906505,standard,521,1850283572,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.9,0.03243282809853554,81.5
C,Citigroup Inc.,Financial Services,Banks - Diversified,United States,USD,223874021744.28595,-1.5591335000000015,-1.6848360000000016,0.7177,-1.5871219,2.8434224,0.178,,-0.05890999499999999,-0.013264999699999995,-0.04664249249999994,-0.028922489999999995,-0.45206,0.098,0.42400000000000004,0.423,,,,,1046570008576.0,815575007232.0,14042031104.0,1.83,0.2917,2.4,3.42,0.6,1777852800.0,1.124,134.65303238710462,73.76760242476769,131.25999450683594,146.92857,1.59091,21.0,0.04,0.0002,0.00266,0.81575996,False,False,,0.5,12784236.0,10403920.0,1.2317213612745854,3.48,19.07,27.96,,-0.02519837704444916,0.27930759719168713,60.117528512531166,0.06140140083409551,0.19509594274770148,True,1.0466511133051133,,0.803,US,True,True,,24.35569210338446,80.77466779756855,74.7900233770396,45.72945260192003,26.825127334465193,67.22129783693843,,50.0,97.81783681214421,50.0,47.38253912087863,standard,523,1365618482,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.4,0.0034954051952809095,29.9
HON,Honeywell International Inc.,Industrials,Conglomerates,United States,USD,149054220475.11182,6.390439999999998,0.7214875000000003,2.1497,6.58164895,3.9578924,4.66,4.022499999999999,0.089754995,0.0044349989999999985,0.004290000000000002,0.07373498999999997,-0.08281,-0.037,-0.491,-0.433,182.521,-0.0004999999999999449,0.926,2116617056.0,12389999616.0,37751001088.0,175492218880.0,2.02,0.74120003,4.76,2.02,1.19,1778803200.0,0.811,246.82349932269608,184.82161977006473,235.22999572753906,247.2988,2.03846,25.0,2.74,0.0171,0.00052,0.81786,False,False,,0.5,4054703.0,4962430.0,1.0516448388880646,11.3,-3.0,23.68,,-0.04697082582076073,0.2201835194821485,78.07127713895125,0.05773614595036958,0.11773949943801854,True,0.856820172311459,,0.898,US,True,True,64.50403761970925,59.23474739183589,64.50381679389312,33.21776315024516,49.663521016972794,32.512733446519526,67.22129783693843,63.76376376376376,50.0,82.73244781783681,50.0,47.35738938547389,standard,525,1167312388,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.5,0.007692178711295128,40.6
KPN.AS,Koninklijke KPN N.V.,Communication Services,Telecom Services,Netherlands,EUR,16538208723.714949,4.105998,3.5956540000000015,2.29,2.171618649999999,2.83869,4.014,1.0150000000000006,0.07189749999999998,0.027165001000000008,0.070509991,0.08965999999999999,0.15389999999999998,-0.039,0.17550000000000002,0.17,118.61350000000003,-0.16899999999999993,0.239,-330726448.0,449000000.0,7104999936.0,23384428544.0,4.97,0.8333,0.22,4.45,0.109,1776384000.0,0.248,4.796524048236586,3.665803244635766,4.382999897003174,4.499,2.61905,20.0,,,0.00133,0.71184,False,False,,0.5,11789998.0,10142742.0,0.12306233918478596,-4.68,-5.98,13.74,10.51,-0.08621329676965594,0.16381049429926578,28.601707115270187,-0.0486014702434695,0.04468941195333587,False,-0.004149707006669308,,0.062,Europe,True,True,53.16971822568837,74.53717497181279,53.68937289414914,39.90011435699026,62.32653046463624,74.02376910016977,67.22129783693843,37.33733733733734,50.0,,50.0,47.3301651788551,standard,528,48012088,False,2,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.2,0.018454324454069138,70.1
ALV.DE,Allianz SE,Financial Services,Insurance - Diversified,Germany,EUR,141132423381.97968,0.05498350000000052,1.266404999999998,2.6136,0.7242932499999997,1.2219787,1.03,-0.18249999999999922,0.060874999999999985,0.006565000000000005,-0.10549250649999996,-0.147097495,-0.13220001,0.026999999999999996,0.387,0.523,,173.26749999999998,87.927,,27517999104.0,0.0,118983139328.0,4.54,0.49740002,17.1,4.8,17.1,1778198400.0,0.668,393.1000061035156,318.54160415488644,372.1000061035156,403.8957,2.27778,18.0,,,4.0000003e-05,0.42281,False,False,,0.5,736675.0,719760.0,0.21888112846528376,1.65,9.52,4.69,10.29,-0.05342152041195858,0.19440437923656864,41.42261658125366,0.012288120728015217,0.04945368290144003,False,0.2513387228733985,,0.95,Europe,True,True,,37.777318862561465,62.22609348616072,75.49721742052235,83.4275570275011,33.3616298811545,67.22129783693843,,50.0,,50.0,47.31071671017171,standard,529,289248516,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.1,0.011426339857280254,51.2
NOVN.SW,Novartis AG,Healthcare,Drug Manufacturers - General,Switzerland,CHF,214278733492.53455,-0.3802209999999988,1.6099522499999983,3.9179,3.7436069999999995,3.7873156,4.527,0.19200000000000017,0.23462,0.05888500000000001,0.156729993,0.13987750250000003,0.37992,-0.085,-0.2,-0.125,68.1705,-1.0587500000000003,0.526,11463773632.0,6892000256.0,46997999616.0,256135397376.0,3.27,0.66260004,3.7,3.59,3.7,1773100800.0,0.487,127.13168165418837,88.50694029549845,112.30000305175781,122.58212,2.63636,21.0,,,0.02111,0.45746,False,False,,0.5,2885488.0,2863138.0,0.20047568084523637,-3.11,-11.33,12.35,,-0.11666390634849222,0.18471932683764436,37.359554023247156,-0.04327821685318067,0.031215220354038786,False,0.10210471248778184,,0.322,Europe,True,True,92.64307217665426,88.79672756698868,45.46225614927905,18.893812258288175,52.31875280174176,27.67402376910017,67.22129783693843,89.88988988988989,50.0,,50.0,55.297653704347006,standard,259,360114055,False,4,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,VÄNTA,-0.3,0.004308091942220926,31.5
IFX.DE,Infineon Technologies AG,Technology,Semiconductors,Germany,EUR,113342361844.2833,74.57677799999999,13.403975999999997,0.7761,1.6857167250000002,7.4947004,7.968,13.385000000000002,-0.07594500750000002,7.999999999999674e-05,0.003840003999999994,0.3529,0.035999999999999976,,,,3.994000000000007,0.0,0.701,795148608.0,2152999936.0,8294000128.0,120496971776.0,0.4,0.4268,0.35,0.93,0.35,1771545600.0,1.903,88.45999908447266,30.58465687844879,87.22000122070312,70.04167,1.58333,24.0,,,0.000120000004,0.59916,False,False,,0.5,5548814.0,6757316.0,0.2240468375269633,44.17,109.26,146.12,145.47,-0.014017611085270554,0.4340558464695637,79.00636214267406,0.548807330023696,1.0840988522918154,True,0.9361876523230559,,0.453,Europe,True,True,48.65546516665919,55.00445711818638,95.73616266311834,18.55241264559068,43.30651106689005,36.84210526315789,67.22129783693843,55.35535535535535,50.0,,50.0,55.23233082005745,standard,261,636522959,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.1,0.14658710360527039,97.2
GAW.L,Games Workshop Group PLC,Consumer Cyclical,Leisure,United Kingdom,GBp,8047916468011.102,11.763703999999997,19.547917749999996,,17.3853484,9.83045,9.752,11.215,0.53234996,0.3544349995,0.25461999949999997,0.2715175125,0.34283001,0.040999999999999995,-0.008000000000000007,0.108,-80.417,2.7124999999999995,3.059,-459300032.0,171100000.0,49800000.0,6339873792.0,1.76,0.8969,3.45,2.92,1.1,1776297600.0,0.951,274731.11572265625,177349.80218100137,243549.01529312134,20283.332,1.66667,3.0,,,0.00537,0.72432,False,False,,0.5,95589.0,85620.0,0.04456552410043313,-3.39,13.46,0.08,17.42,-0.11350043240465546,0.2717248034838663,50.036345036092946,0.015522184955565344,0.12108398801380504,False,0.3810105714524384,,0.5,UK,True,True,21.77461043132685,94.45937614873446,58.316505980032844,48.58893640301807,65.22377855292889,7.809847198641766,67.22129783693843,15.115115115115115,50.0,,50.0,55.14687668663413,standard,264,20852666689,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.1,0.004521460738033056,31.8
TFII.TO,TFI International Inc.,Industrials,Trucking,Canada,CAD,18059558903.401352,13.7797895,3.354155000000004,,1.0809050500000001,2.294913,2.675,5.8025,-0.024980009999999997,-0.007675001000000004,-0.04508,-0.09088000700000001,-0.189,-0.069,-0.273,-0.227,60.0375,-0.2925,0.994,-264097152.0,185814000.0,3180718080.0,21054461952.0,1.16,0.5125,2.55,1.26,0.654,1774915200.0,1.462,221.0,112.70268782904161,219.74000549316406,198.62645,1.83333,10.0,2.59,,0.063379996,0.80456,False,False,,0.5,241144.0,247350.0,1.2893733421750664,13.58,36.23,81.93,,-0.0057013326101174044,0.371534048355076,89.17946488275908,0.20876321745153104,0.48046222313378384,True,0.9558119595128983,,1.0,Canada,True,True,43.712051603842646,29.553897830551023,92.98840825558382,38.0065477794837,30.283144203563825,72.15619694397284,67.22129783693843,38.53853853853854,50.0,,50.0,46.985086761589194,standard,542,39677464,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.1,-0.0010939090279862285,24.3
