ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,insider_recent_date,earnings_surprise,bb_position,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
CAST.ST,Castellum AB (publ),Real Estate,Real Estate - Development,Sweden,SEK,,-2.8721059999999987,-8.172538499999998,0.92,-0.6842492049999995,5.8792443,11.767,-3.7159999999999966,-0.045344997499999984,-0.0016249984999999988,0.05381999500000001,0.2711850025,0.27177005,-0.313,2.5225,2.355,-1.4669999999999987,1.03,0.159,-8106733504.0,93000000.0,56806998016.0,117200445440.0,155889000000.0,,9593000000.0,,,6189000000.0,,938000000.0,3921000000.0,1.86,0.2218,2.48,3.44,0.62,1766966400.0,1.471,137.3000030517578,100.25,,136.72726,2.81818,11.0,,,0.30322,0.45054,False,False,,0.5,1351554.0,1424658.0,0.8202621819641702,,,,,,0.2352217016500662,30.72291703817821,,,False,,0.535,,Nordic,True,True,,64.87004239035439,,58.55668318803847,58.2460931774977,,66.4010067114094,18.029350104821802,50.0,,50.0,52.537367635825575,standard,323,,True,45.5,False,47.23154362416108,50.041946308724825,24.496644295302016,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-6.4
HNR1.DE,Hannover Rück SE,Financial Services,Insurance - Reinsurance,Germany,EUR,,-1.6824440000000003,0.19677199999999928,4.736,0.6749723000000001,1.3695633,1.28,1.7300000000000004,0.09052249999999999,0.021229998,-0.10972500000000002,-0.22561499750000003,-0.19368,-0.3375,-0.34950000000000003,-0.166,-33.167500000000004,-1.218,0.141,6165397312.0,7219599872.0,4143899904.0,29005801472.0,71327100000.0,,24017800000.0,,,,,2641500000.0,5686900000.0,4.88,0.5516,12.5,2.66,12.5,1778112000.0,0.123,267.70153536115265,221.8152814172551,,282.46667,2.33333,15.0,,,0.50200003,0.29263002,False,False,,0.5,137932.0,113229.0,0.8356571517893437,,,,,,0.1964519207286699,54.838687845167904,,,True,,0.855,,Europe,True,True,93.39299129566041,38.30090308348351,,27.467658246314386,63.15021216517058,,66.4010067114094,99.0041928721174,50.0,,50.0,60.507128400027554,standard,137,,True,53.0,False,47.23154362416108,50.041946308724825,74.41275167785236,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,14.6
NEM,Newmont Corporation,Basic Materials,Gold,United States,USD,,-6.713082499999999,-4.173636000000002,2.78,0.5539995999999999,5.233498,5.108,-5.410000000000001,0.12714,0.09524,0.23256998,0.33877001,0.22478999999999993,0.008000000000000007,-0.20750000000000002,0.068,-41.509499999999996,0.7969999999999997,1.949,7906378368.0,9009000448.0,5598000128.0,131611533312.0,57121000000.0,,22669000000.0,,,11023000000.0,,7085000000.0,10334000000.0,0.79,0.1286,1.04,3.15,0.26,1788393600.0,0.5,135.2899932861328,72.0143120220527,,132.86714,1.56522,21.0,2.48,0.020599999,0.00306,0.81928,False,False,,0.557,8131727.0,7901560.0,1.0460562375475697,,,,,,0.49623901891051125,72.72299925752952,,,True,,1.0,,US,True,True,,88.65471797548494,,53.10747017381624,56.728160600449094,,66.4010067114094,91.82389937106919,50.0,75.95785440613027,55.7,60.490215823111754,commodity,138,,True,46.1,False,47.23154362416108,50.041946308724825,28.523489932885905,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,7.0
UNP,Union Pacific Corporation,Industrials,Railroads,United States,USD,,-5.138120500000001,1.5762269999999994,3.4041,4.95617655,7.1871214,8.337,-0.07025000000000148,0.23871498999999996,0.033440002,0.18679,0.26954,0.10722999999999994,0.014499999999999999,-0.07749999999999999,0.062,77.90924999999999,-0.393,0.756,3811253376.0,2114000000.0,31168999424.0,211834208256.0,69698000000.0,,24510000000.0,,,9846000000.0,,7138000000.0,9290000000.0,1.85,0.447,5.68,2.22,1.38,1788134400.0,0.965,315.989990234375,207.4463147167709,,329.25,1.8,24.0,8.46,0.048600003,0.00071000005,0.91485,False,False,,0.172,2771054.0,2522070.0,0.7342161135991343,,,,,,0.22156247015349242,71.83183265745642,,,True,,0.698,,US,True,True,,84.02993915051113,,47.68906057339987,46.141217670923155,,66.4010067114094,68.55345911949685,50.0,40.99616858237548,17.2,60.45253289662427,standard,139,,True,44.6,False,47.23154362416108,50.041946308724825,18.120805369127517,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.5
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,United States,USD,,-9.174189500000002,-2.9068429999999985,1.1711,10.34822855,1.6897105,1.913,-1.2902500000000021,0.73340499,0.027080002,-0.020050000000000012,-0.02071000499999999,-0.33764000000000005,0.00449999999999999,4.294499999999999,4.368,161.37525,-0.18599999999999994,0.974,4653128320.0,3791000064.0,20537999360.0,147349176320.0,59840000000.0,,75048000000.0,,,7731000000.0,,5017000000.0,8557000000.0,2.44,0.5033,13.8,2.63,3.45,1788220800.0,0.11,687.4992440281471,432.1287515995446,,632.9474,2.52381,19.0,2.01,0.0124,0.0011100001,0.76517,False,False,,0.46,1203180.0,1046570.0,0.6152781799818483,,,,,,0.28062139408627834,42.03378847489007,,,False,,0.721,,US,True,True,,52.435401741219096,,76.84142340794843,54.11978039712014,,66.4010067114094,81.0272536687631,50.0,87.83524904214559,46.0,52.26646977831851,standard,333,,True,52.3,False,47.23154362416108,50.041946308724825,69.46308724832215,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.3
FEMSAUBD.MX,"Fomento Económico Mexicano, S.A.B. de C.V.",Consumer Defensive,Beverages - Brewers,Mexico,MXN,,1.0116864999999997,12.3754045,2.28,1.0599726,0.9667941,1.045,2.9520000000000017,-0.032780000000000004,-0.009702500750000006,-0.012769996999999998,-0.04475000999999999,0.10622998,0.056,0.985,1.041,-36.62325,-0.0015000000000000568,0.816,87125046528.0,117928239104.0,253004922880.0,911807414272.0,795877000000.0,,840954000000.0,,,72155000000.0,,19431000000.0,71080000000.0,2.33,1.0623001,4.75,2.53,3.202925,1791936000.0,0.184,235.35000610351562,145.1988833234049,,248.25,2.08333,12.0,,,3.0000001e-05,0.23766,False,False,,0.5,2394407.0,1175281.0,0.3860971818848818,,,,,,0.24057097171695005,41.33623804675966,,,True,,0.342,,LatAm,True,True,88.44834232086879,42.50491313474739,,63.36396434823798,74.06630977291667,,28.22986577181208,96.12159329140462,50.0,,50.0,52.22609563222154,standard,334,,True,54.2,False,47.23154362416108,50.041946308724825,82.38255033557047,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,2.1
SU.PA,Schneider Electric S.E.,Industrials,Specialty Industrial Machinery,France,EUR,,10.292345500000001,7.110406000000003,1.7952,3.8277082,4.0342717,4.43,7.614749999999999,0.036635,0.029080001999999994,0.04781001,0.07529000000000002,0.04547000000000001,-0.0025000000000000022,0.1495,0.301,18.352749999999993,-0.14400000000000013,0.807,4731985216.0,4518000128.0,20809000960.0,186246348800.0,62504000000.0,,40152000000.0,,,7010000000.0,,4163000000.0,6131000000.0,1.41,0.4951,4.2,1.77,4.2,1778457600.0,1.15,312.29998779296875,209.3244357346241,,325.875,1.41667,24.0,,,0.034679998,0.52541,False,False,,0.5,886406.0,600807.0,0.9677043687238964,,,,,,0.32430018272036054,43.69229054951604,,,False,,0.5,,Europe,True,True,66.73262770363553,68.45225081494175,,51.33787929627993,47.5677795321873,,66.4010067114094,75.47169811320755,50.0,,50.0,60.16992501741605,standard,141,,True,47.3,False,47.23154362416108,50.041946308724825,36.74496644295302,50.041946308724825,50.041946308724825,50.041946308724825,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.8
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement Retail,United States,USD,,-2.581319999999998,4.139140499999996,1.8339,16.1609567,1.947245,2.308,0.3117499999999973,0.898409891,0.055489993999999994,0.005569999999999992,0.00945,-0.12761,-0.024,-0.05500000000000001,0.047,304.84450000000004,-0.3134999999999999,0.259,9853128320.0,2084999936.0,63188000768.0,390530138112.0,105095000000.0,,164683000000.0,,,20890000000.0,,14156000000.0,16325000000.0,2.84,0.648,9.32,2.37,2.33,1788393600.0,0.959,418.0559748917175,286.94770281038166,,377.5,1.94444,32.0,2.8,0.0115,0.00068999996,0.769,False,False,,0.409,4304851.0,4138080.0,0.7321060284882617,,,,,,0.25281861686509793,25.360353137165816,,,False,,0.698,,US,True,True,81.27630869922632,64.34131267930424,,43.64133255307246,38.70172094011518,,66.4010067114094,75.26205450733752,50.0,89.55938697318008,40.9,52.16366020978621,standard,337,,True,51.6,False,47.23154362416108,50.041946308724825,64.93288590604027,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,7.1
VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,United States,USD,,0.3947490000000009,6.71873925,1.896,2.496930125,10.907687,10.441,10.888999999999998,0.11815499500000001,0.05781500000000001,0.234960002,0.18644500249999998,0.09394999999999998,0.037500000000000006,-0.08149999999999998,0.065,-48.447,1.3165,2.536,1718390912.0,7852400128.0,1977600000.0,131422445568.0,25643000000.0,,12001300000.0,,,4554400000.0,,3953200000.0,3631400000.0,,0.0,,,,,0.305,555.6900024414062,374.1700134277344,,563.12,1.65517,25.0,3.11,0.0185,0.0021,0.98157,False,False,,0.478,1512254.0,1053360.0,0.7388165055868005,,,,,,0.2872118295348973,69.07797594058977,,,True,,0.521,,US,True,True,54.65098076234753,82.68229203360825,,45.807840027567245,77.3277876331749,,11.786912751677853,62.473794549266245,50.0,79.98084291187739,47.8,60.14346964807918,standard,142,,True,43.5,False,47.23154362416108,50.041946308724825,10.98993288590604,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,1.6
CACC,Credit Acceptance Corporation,Financial Services,Credit Services,United States,USD,,-4.6794270000000004,-2.2289090000000016,1.77,0.8860082499999999,4.737842,9.56,,0.17953249999999998,0.03553,0.11795499000000004,0.12483501250000004,0.49090002999999993,-0.009499999999999995,0.5215,0.555,326.406,3.2750000000000004,4.552,,1400000.0,6286199808.0,12460103680.0,8631700000.0,,2287900000.0,,,619900000.0,,423900000.0,1054600000.0,,0.0,,,,,1.346,668.8599853515625,401.8999938964844,,636.6667,,3.0,7.49,0.2756,0.46081,0.76545995,False,False,,0.5,154290.0,106410.0,1.2654635993608525,,,,,,0.39622654550095976,57.73300769433014,,,True,,0.923,,US,True,True,,85.8151970443163,,71.13338182548074,38.5105105593104,,11.786912751677853,,50.0,13.831417624521073,50.0,60.13472756360661,standard,143,,True,46.6,False,47.23154362416108,50.041946308724825,31.711409395973156,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,3.6
3968.HK,"China Merchants Bank Co., Ltd.",Financial Services,Banks - Regional,China,HKD,225045977552.9878,-2.140820399999999,-2.356917,1.2763,-0.10115716000000019,4.1373343,0.451,,0.005582490000000009,0.0144,0.20858498999999997,0.2200100125,-0.36179001,-0.0875,-0.1775,0.015,,,,,1800973058048.0,691305971712.0,134839828480.0,13070523000000.0,,332059000000.0,,,,,150181000000.0,451457000000.0,9.1,0.5249,4.46,4.88,1.153271,1782950400.0,0.462,51.45000076293945,42.383186143646626,49.02000045776367,58.81934,1.78947,19.0,,,0.17571,0.55065,False,False,,0.5,12879419.0,11146417.0,1.4395385198476742,-4.26,6.82,1.93,,-0.04723032593084353,0.19886694039732428,50.228315672218294,0.03244752484194535,0.026712647371448517,False,,0.103,0.5371312432489852,Asia,True,True,,61.83602935179145,64.51910408432148,20.78385931468679,83.86264638674663,72.12389380530973,66.4010067114094,,50.0,,50.0,52.128204020749756,standard,338,69701545,False,53.9,False,47.23154362416108,94.71476510067114,35.65436241610738,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,-1.9
PUUILO.HE,Puuilo Oyj,Consumer Cyclical,Department Stores,Finland,EUR,,2.9762080000000033,2.4850984999999994,,11.55349745,3.2326522,3.537,1.7502500000000003,0.40293999100000005,0.0917450115,0.07375999999999999,0.09426999000000001,-0.04372999999999999,0.075,0.037000000000000005,0.143,106.09000000000002,1.0055,0.667,-787270956.0,33000000.0,163400000.0,1564323328.0,316700000.0,,442300000.0,,,74700000.0,,56000000.0,74900000.0,3.86,0.69699997,0.66,,0.33,1791936000.0,0.573,18.100000381469727,11.00821617219834,,17.76667,,3.0,,,0.07625,0.46014,False,False,,0.5,100527.0,63852.0,1.9790875303277613,,,,,,0.29562972822582717,49.00002384188065,,,False,,0.376,,Nordic,True,True,,76.79067114231233,,47.37231144569164,58.678528083161005,,66.4010067114094,,50.0,,50.0,52.10335909283422,standard,340,,True,48.4,False,47.23154362416108,50.041946308724825,43.70805369127517,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-6.4
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,United States,USD,,4.439260499999998,5.962959999999999,3.111,0.36740395000000037,6.887525,7.118,5.87275,-0.012625009999999992,0.022320002,0.09876,0.12154000000000001,-0.08656002000000002,0.04949999999999999,-0.0015000000000000013,0.135,-52.34075,-0.16500000000000004,0.645,582724608.0,495446016.0,2310944000.0,55978467328.0,16067543000.0,,7401116000.0,,,1910317000.0,,1480142000.0,1801763000.0,0.56,0.1901,1.36,0.62,0.34,1789430400.0,0.997,261.1600036621094,178.4099447304588,,277.5,1.75,18.0,2.51,0.0145000005,0.00393,0.92707,False,False,,0.662,1200258.0,1396840.0,1.2855378109847786,,,,,,0.23122660079596166,35.57606513126848,,,False,,0.893,,US,True,True,57.718424644333524,62.78576116405171,,60.40775399418341,53.096807396254896,,66.4010067114094,59.538784067085956,50.0,85.0574712643678,66.2,60.021196861539096,standard,145,,True,44.8,False,47.23154362416108,50.041946308724825,20.050335570469798,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-2.9
SALM.OL,SalMar ASA,Consumer Defensive,Farm Products,Norway,NOK,,13.661244,-0.17039650000000073,1.3,0.6565816000000007,2.609713,3.379,1.4505000000000052,-0.06180999599999999,-0.011077502249999992,0.01663000299999999,0.04370000000000002,0.043410000000000004,0.196,0.7100000000000001,0.872,18.03575,0.36650000000000005,0.261,1381891648.0,942000000.0,21916000256.0,101524824064.0,57946000000.0,,27343000000.0,,,3283000000.0,,1105000000.0,3191000000.0,1.75,0.612,10.0,4.28,10.0,1782259200.0,0.651,615.4103627621548,448.0,,598.44446,2.3,9.0,,,0.0484,0.75767,False,False,,0.5,187829.0,210722.0,1.0339068623376464,,,,,,0.2826016200046741,69.67213114754098,,,True,,0.163,,Nordic,True,True,68.86401091877391,48.05644202329285,,64.57305297883563,65.68338788135077,,66.4010067114094,62.99790356394131,50.0,,50.0,59.99734336062138,standard,146,,True,50.3,False,47.23154362416108,50.041946308724825,56.124161073825505,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,13.3
ASRNL.AS,ASR Nederland N.V.,Financial Services,Insurance - Diversified,Netherlands,EUR,,1.0439369999999997,0.5299069999999997,,-0.2720402000000002,0.7848639,-2.973,-14.178999999999998,-0.008857494000000007,0.023619999999999995,-0.16411501,0.056875012500000016,0.1577,0.0725,6.2935,5.421,152.8435,5.276999999999999,6.635,5290859840.0,92428001280.0,22549000192.0,-55273811968.0,142151000000.0,,13109000000.0,,,,,548000000.0,-569000000.0,4.99,0.66339993,3.53,5.95,1.39,1787702400.0,0.506,70.76000213623047,53.03597009110885,,73.34615,1.85714,13.0,,,0.00022,0.89198995,False,False,,0.5,391982.0,515110.0,1.1640441375922375,,,,,,0.15691834560951345,58.76257923325296,,,True,,0.5,,Europe,True,True,,53.4040901502715,,74.60520311674375,71.61070160698313,,66.4010067114094,,50.0,,50.0,59.9701549779347,standard,147,,True,54.7,False,47.23154362416108,50.041946308724825,85.90604026845638,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,19.4
NOVO-B.CO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,Denmark,DKK,,-16.95371,-3.9824767499999973,3.1261,2.363442375,3.9656692,4.261,-9.067499999999997,0.47031500499999995,0.1261600015,0.26414000200000004,0.2716650225,0.39405,-0.06649999999999999,-0.36749999999999994,-0.208,21.402499999999996,-1.0985,0.642,36827767360.0,44982001664.0,140126994432.0,1403636416512.0,542902000000.0,,309064000000.0,,,127658000000.0,,102434000000.0,119102000000.0,3.96,0.4457,11.7,1.88,3.75,1786665600.0,0.349,391.29954295384726,214.04786677505646,,310.81912,2.72,23.0,,,0.05283,0.33361998,False,False,,0.5,4451421.0,3776689.0,0.8718784686298968,,,,,,0.475638800282644,44.12259976008785,,,True,,0.808,,Nordic,True,True,,94.34250153847164,,30.392901482411823,43.138189695381755,,66.4010067114094,76.41509433962264,50.0,,50.0,59.96213676372839,standard,148,,True,47.4,False,47.23154362416108,50.041946308724825,37.24832214765101,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.9
SPGI,S&P Global Inc.,Financial Services,Financial Data & Stock Exchanges,United States,USD,,9.188960999999999,8.927296999999998,2.1605,1.1459659500000001,8.098497,9.138,9.125,0.002762500000000015,0.047990000000000005,0.038244990000000006,0.047175012499999974,0.25341,-0.0005000000000000004,-0.007500000000000007,0.135,-26.246000000000002,-0.604,0.83,4538753152.0,4134000128.0,15747999744.0,147316965376.0,61200000000.0,,15336000000.0,,,6177000000.0,,4471000000.0,5651000000.0,0.89,0.2349,3.88,0.82,0.97,1787702400.0,1.072,518.8819687131494,358.55243814475824,,519.3,1.33333,20.0,3.83,0.025799999,0.00107,0.91003996,False,False,,0.135,2205230.0,1729150.0,0.7232183403903859,,,,,,0.30883802098779023,71.42371446643845,,,True,,0.523,,US,True,True,68.41431948426886,69.96294183554502,,46.85691714299674,34.224696836216935,,66.4010067114094,80.60796645702307,50.0,67.24137931034483,13.5,51.8302636410112,standard,347,,True,44.2,False,47.23154362416108,50.041946308724825,15.604026845637584,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-7.4
AC.MX,"Arca Continental, S.A.B. de C.V.",Consumer Defensive,Beverages - Non-Alcoholic,Mexico,MXN,,2.6711905000000016,4.537497499999999,2.2842,0.39966040000000014,1.3163904,1.588,2.293000000000001,-0.036880000000000024,0.011427493249999993,0.026110003000000007,0.03924999000000001,0.16998998000000004,-0.036,-0.185,-0.094,-81.65525,0.11050000000000004,0.923,11064605952.0,28455751680.0,63672037376.0,397617070080.0,294482969000.0,,250258459000.0,,,38789584000.0,,19580455000.0,37717316000.0,4.02,0.4903,7.78,3.83,2.5,1785801600.0,0.093,228.0405838653064,168.8017729774711,,240.05556,1.61111,18.0,,,0.45696,0.15404001,False,False,,0.5,1856729.0,1422424.0,0.45675766106328813,,,,,,0.23083069378466667,40.747244197472064,,,True,,0.042,,LatAm,True,True,77.21783661958536,58.83944820571405,,21.386805326093825,78.74868399692116,,66.4010067114094,77.9874213836478,50.0,,50.0,59.74526215754883,standard,152,,True,53.1,False,47.23154362416108,50.041946308724825,75.16778523489933,50.041946308724825,50.041946308724825,50.041946308724825,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,4.1
U11.SI,United Overseas Bank Limited,Financial Services,Banks - Regional,Singapore,SGD,67322965944.76318,2.6053054999999983,-1.5987790000000004,1.0393,-0.1477257500000002,5.697611,3.635,,-0.016867499999999994,0.026839999999999996,-0.07431501000000001,-0.03813499249999999,-0.12784,-0.042499999999999996,-0.0715,0.105,,,,,83042000896.0,54976000000.0,42952966144.0,572061000000.0,,13807000000.0,,,,,4682000000.0,1318000000.0,4.32,0.5417,1.76,4.67,0.88,1786924800.0,0.384,44.199475218299035,31.923697702922194,40.779998779296875,42.984,2.93333,15.0,,,0.21767999,0.27717,False,False,,0.5,3504040.0,2662990.0,0.4775990238842326,-5.09,10.79,14.89,20.32,-0.07736463888119793,0.14923612872361536,31.22849663425579,-0.010054476047762662,0.10799822764760081,False,,0.931,0.33343834237451947,Singapore,True,True,,40.792535742162,71.69160549595333,49.80345087801092,89.45954057769208,86.28318584070797,66.4010067114094,,50.0,,50.0,51.707753269242055,standard,351,85207319,False,52.8,False,47.23154362416108,97.5251677852349,25.671140939597315,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-0.8
LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,USD,,7.9397965,8.144246999999998,2.071,2.4824680000000003,6.3656073,7.061,4.983999999999998,0.05209997999999999,0.009329999999999998,0.10328,0.10427001,0.027859999999999996,-0.04999999999999999,-0.20850000000000002,0.092,11.630500000000005,-0.8700000000000001,0.68,3251253376.0,4897999872.0,28013000704.0,250318405632.0,86817000000.0,,33986000000.0,,,9254000000.0,,6898000000.0,10350000000.0,1.32,0.4,6.4,1.3,1.6,1788393600.0,0.726,548.2000122070312,385.26352644301903,,547.24,1.7037,25.0,2.31,0.0107,0.0024899999,0.88894,False,False,,0.462,2287709.0,1993150.0,0.609435229653746,,,,,,0.19195075216370958,45.890277372958764,,,True,,0.835,,US,True,True,60.734794938660556,68.56192484076786,,41.23917480300223,58.538995504219514,,66.4010067114094,62.15932914046122,50.0,90.61302681992338,46.2,51.68111368913616,standard,352,,True,45.3,False,47.23154362416108,50.041946308724825,22.90268456375839,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-2.7
