ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank,data_quality
NVMI,Nova Ltd.,Technology,Semiconductor Equipment & Materials,Israel,USD,15324844725.97528,23.904473,14.517018000000004,1.46,5.0477392,16.97989,16.641,33.801,0.07426000749999999,0.020610000000000003,0.183180004,0.15889500499999998,0.12104002999999997,-0.031000000000000014,-0.205,0.068,7.593999999999994,-0.1339999999999999,1.351,-694021632.0,1098544000.0,800171008.0,15018684416.0,,0.0,,,,,1.78,565.0,206.4199981689453,481.82000732421875,597.625,,8.0,5.08,0.0543,0.00096000003,0.73162,False,False,,0.5,359179.0,389760.0,0.8413273114105483,-3.72,7.5,56.6,,-0.1472212259748341,0.51575349544636,42.096225295825654,-0.027898023953803808,0.2390580995215621,False,0.177691158371504,,0.5,US,True,True,17.546186812619403,72.0405814822689,76.80196801968019,29.320254698339326,37.24513249060912,80.85106382978722,12.076583210603829,18.317757009345794,50.0,34.437086092715234,50.0,50.62834871553221,standard,288,187794166,False,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.025622056797146797,70.2,0.875
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,United States,USD,27044312587.101562,-9.196132000000002,-0.12568799999999847,1.0959,0.6532498000000002,4.883594,4.736,-1.1639999999999997,0.12857500500000005,0.086205,0.15146999699999997,0.1585674975,0.16974999999999996,0.03,-0.0020000000000000018,0.092,-45.996500000000005,0.97925,2.003,630217600.0,1660513024.0,843169024.0,26226968576.0,1.29,0.22469999,2.4,0.85,0.6,1778716800.0,0.845,291.56838999089126,184.58999633789062,186.44000244140625,270.6,2.05263,15.0,9.7,0.1078,0.00501,0.6998,False,False,,0.5,1258976.0,1700620.0,0.25,-11.83,-28.72,,,-32.93,0.2652,23.8,-14.12,,False,-0.2125601482621463,,0.86,US,True,True,,80.14997114412931,1.1023622047244095,53.93671038305132,64.88573729411576,71.73252279635258,67.67304860088366,77.00934579439253,50.0,17.549668874172188,50.0,50.6096536031123,standard,289,317063597,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.10857494920492172,87.8,0.875
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,419613024043.2129,23.150246000000006,26.120468000000002,4.627,21.50874895,1.429263,1.423,17.71,0.10803500250000002,0.0199850075,-0.05989999999999999,-0.08907999700000002,-0.32329999,0.175,0.42200000000000004,0.456,-37.727250000000005,0.0017500000000000293,0.564,6953937664.0,11125999616.0,10227999744.0,417908031488.0,0.62,0.2701,5.88,0.59,1.47,1777593600.0,0.908,1096.5,841.6871429370814,946.1099853515625,1083.9688,1.94444,32.0,4.15,0.0166,0.0016300001,0.73752,False,False,,0.5,1971144.0,2934950.0,0.96,-6.48,-5.98,,,-13.54,0.2109,39.1,-5.95,,False,-0.005285819704192292,,0.854,US,True,True,56.88609490370217,38.70071282788943,21.456692913385826,76.59386310917608,60.5365982104861,23.556231003039514,67.67304860088366,68.5981308411215,50.0,79.13907284768213,50.0,50.60748254188026,standard,290,2776785502,False,5,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.008874722756445408,27.7,0.875
ETR,Entergy Corporation,Utilities,Utilities - Regulated Electric,United States,USD,48064382888.533905,4.864359,4.058183000000001,2.0745,0.12051165000000008,3.61728,5.935,1.3229999999999995,0.009754999999999993,-0.0054499990000000005,0.0016150000000000053,-0.04371,0.017700029999999978,0.043,-0.048,0.067,37.5955,0.04349999999999998,0.613,-4729535232.0,3572052992.0,34058442752.0,78855831552.0,2.44,0.6327,2.56,3.46,0.64,1777593600.0,0.529,118.44999694824219,78.11082594420512,104.97000122070312,122.47619,1.79167,21.0,5.35,0.052600004,0.00246,0.97870004,False,False,,0.475,3362107.0,3636770.0,0.7003048152998653,-10.49,-1.02,10.03,,-0.11380325939078972,0.19776810240514964,24.74749323517881,-0.05945495221198549,0.06567356599461771,False,-0.14156003605849496,,0.738,US,True,True,37.2701502555894,39.686836784886076,64.81535287793822,49.58986320824053,68.55224749244326,61.09422492401215,67.67304860088366,14.766355140186915,50.0,35.9271523178808,47.5,50.58707851918827,standard,291,381751751,False,1,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.014205514453351498,48.6,0.875
6383.T,"Daifuku Co., Ltd.",Industrials,Specialty Industrial Machinery,Japan,JPY,2547493917008.0,9.457647999999999,24.310051,5.524,2.8797145000000004,3.7842798,3.663,8.026000000000002,,,0.06534,0.086119985,-0.04450999,0.017,0.084,0.156,-24.4655,1.0225,2.361,,251888992256.0,61326000128.0,2466153758720.0,1.13,0.3852,82.0,1.35,46.0,1782691200.0,0.997,7857.0,3499.7977646249483,6928.0,7380.0,1.66667,15.0,,,0.06687,0.61374,False,False,,0.5,1982886.0,1963970.0,0.87,2.18,7.05,,,-10.59,0.406,31.4,5.59,,False,0.2557337657200066,,1.0,Japan,True,True,,58.751902587519034,39.37007874015748,63.15189560312848,50.46655276038056,14.133738601823708,67.67304860088366,,50.0,,50.0,50.52972159014163,standard,292,88441497,False,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.3827062249183655,95.7,0.75
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,United States,USD,154330881175.98575,0.19401800000000158,0.22585450000000407,1.0857,0.8553085500000006,6.222016,5.002,,0.05409250500000001,0.00044999899999999954,0.12894499000000004,0.12467001499999997,0.52254,0.097,0.253,0.299,53.533,-1.1059999999999999,0.632,,96474996736.0,59457998848.0,124076883968.0,1.44,0.22469999,1.28,1.25,0.32,1778198400.0,0.797,106.75512952828588,83.95999908447266,88.73999786376953,115.85,1.68182,20.0,0.0,0.0,0.061680004,0.84237,False,False,,0.5,10594288.0,12631120.0,1.2273289501098443,-2.82,-6.74,-2.66,,-0.16875190676194207,0.2397601473652363,52.38844160468033,-0.03330586717522588,-0.061503318502936666,False,0.3819900758615251,,0.702,US,True,True,,69.9517389808419,50.49946247493972,66.31521886110029,46.80126763940875,35.56231003039514,67.67304860088366,,50.0,99.0,50.0,50.52437361672539,holding,293,1120885562,False,6,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.01920812949538231,61.2,0.875
ZURN.SW,Zurich Insurance Group AG,Financial Services,Insurance - Diversified,Switzerland,CHF,82810326380.31067,2.8373220000000003,2.773385000000001,3.2604,2.00465455,1.1330997,0.846,-0.8819999999999997,0.12468751999999997,0.012320000000000005,-0.11744501399999997,-0.19014500000000004,-0.13747,0.034,0.20500000000000002,0.339,-1.9939999999999998,3.478,3.02,761773504.0,36086001664.0,17742999552.0,61817200640.0,5.44,0.72029996,30.0,5.12,30.0,1775779200.0,0.325,579.5999755859375,493.58854967277733,554.4000244140625,580.5134,2.75,12.0,,,0.00184,0.41938,False,False,,0.5,362195.0,278918.0,0.37,1.77,0.61,,,-3.54,0.2049,55.1,1.37,,False,0.443471861274482,,0.5,Europe,True,True,,36.43540948108581,42.16535433070866,55.23037474374451,88.43891327041331,48.78419452887538,67.67304860088366,63.55140186915887,50.0,,50.0,50.51256281856826,standard,294,173188004,False,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.005938559304922819,20.5,0.875
VACN.SW,VAT Group AG,Industrials,Specialty Industrial Machinery,Switzerland,CHF,18189924082.0,59.858093999999994,25.146328499999996,2.23,19.8066101,16.94425,16.715,46.385,0.13334998999999997,0.0828299995,0.135450006,0.115469985,0.23454999999999998,-0.013999999999999999,-0.149,-0.077,-37.141999999999996,0.05049999999999999,0.745,-423338192.0,140983008.0,248282000.0,17943613440.0,1.18,0.8754,7.0,1.66,7.0,1777507200.0,1.559,629.5999755859375,254.3879610883726,607.0,606.64703,2.11765,17.0,,,0.100889996,0.48400003,False,False,,0.5,93957.0,80318.0,0.3,5.18,14.06,,,-1.16,0.4465,53.6,9.58,,False,0.6346974374671931,,0.5,Europe,True,True,21.46692828006402,80.12038708468695,59.68503937007874,27.472419069294567,29.360193067115404,78.57142857142857,67.67304860088366,26.168224299065418,50.0,,50.0,50.51149894146317,standard,295,54603389,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,4.90219536004588e-05,13.8,0.875
III.L,3i Group Ord,Financial Services,Asset Management,United Kingdom,GBp,27747526794498.434,-5.8888886,-4.033036099999999,,-0.9995667099999999,3.970235,4.086,0.1770000000000005,0.05339248499999999,0.09691000000000001,0.71356502,0.56237505,0.59992,-0.395,-0.483,-0.329,-78.64750000000001,5.0175,5.681,2698881152.0,635000000.0,1260999936.0,22805813248.0,3.88,0.1467,0.85,2.6,0.48,1781740800.0,1.145,56700.49459146336,23013.797616958618,27357.074103355408,3362.2002,1.90909,10.0,,,0.02014,0.85457003,False,False,,0.5,3029963.0,3960861.0,0.57,-16.25,-33.59,,,-38.6,0.5196,37.6,-15.02,,True,0.28564576312932133,,0.5,UK,True,True,98.00901017194195,89.45761301087038,1.1023622047244095,10.847362634658419,49.40372730393509,5.167173252279635,67.67304860088366,97.57009345794393,50.0,,50.0,50.49889869635985,holding,296,108357567890,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.08910948783159256,87.4,0.875
FSV.TO,FirstService Corporation,Real Estate,Real Estate Services,Canada,CAD,8545710562.500397,7.039691249999999,-3.684631499999999,,2.87479667,1.5359592,1.833,0.5030000000000001,0.059384988999999985,0.024125000999999997,-0.207584999,-0.342075005,-0.05229,-0.003999999999999997,6.0285,6.131,-5.241000000000003,1.1509999999999998,1.256,-495210656.0,191419008.0,1366308992.0,10198206464.0,0.89,0.3183,1.66,0.57,0.425,1782777600.0,0.913,288.75788979043006,169.60000610351562,185.85000610351562,246.98228,1.7,1.0,4.24,,0.08948,0.77872,False,False,,0.5,135515.0,166270.0,0.7746272065781317,2.11,-12.39,-13.39,,-0.35638120143349583,0.27836915278943875,59.11602847301626,-0.022196560495692186,-0.15896256681355492,True,0.7412893634899171,,0.928,Canada,True,True,40.85532090669695,35.3507676635226,35.047505593166164,79.64699403730835,63.074352826317956,88.44984802431611,67.67304860088366,17.75700934579439,50.0,,50.0,50.47733423141678,standard,297,22557935,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.018612191081047058,59.9,0.875
FABG.ST,Fabege AB (publ),Real Estate,Real Estate Services,Sweden,SEK,24961692087.593445,,-5.534211499999999,5.07,-0.9113099800000004,6.5140114,15.854,4.4830000000000005,-0.07126000000000002,-0.009365000000000002,-0.237895002,0.23873498499999998,0.24666999999999994,0.183,,,20.231499999999993,-0.6974999999999999,0.002,650032384.0,22000000.0,35939999744.0,60753862656.0,2.79,1.5934,2.2,2.82,0.55,1783900800.0,1.358,88.05481605250249,72.00062712906032,79.3499984741211,84.56,3.45455,10.0,,,0.39844,0.33534,False,False,,0.5,559895.0,558008.0,0.13113945614030903,2.72,-4.99,-0.7,,-0.09885680271242825,0.23970414810510413,50.53762646958208,0.02031970297213115,-0.00619014850942734,False,0.5084571024899175,,0.0,Nordic,True,True,62.43470852481023,42.17455498374487,57.01484731382747,43.180997278201374,44.74688449134233,72.94832826747721,29.528718703976438,60.18691588785047,50.0,,50.0,50.47129338047645,standard,298,4206404,False,5,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.011936143040657043,38.4,0.75
BNS.TO,The Bank of Nova Scotia,Financial Services,Banks - Diversified,Canada,CAD,133556459054.1687,-2.1958220000000015,0.10719950000000011,1.2192,-0.5596926000000002,3.9033337,-1.352,,-0.011012510000000003,-0.011279999999999998,0.04981499000000006,0.030324999999999935,-0.38794,0.065,0.22099999999999997,0.313,,,,,531156008960.0,349912006656.0,-46266540032.0,4.19,0.6069,4.56,5.48,1.1,1783382400.0,1.215,113.56999969482422,69.3806682935707,108.93000030517578,112.07143,2.92857,14.0,6.65,,0.00021,0.50907004,False,False,,0.5,4291676.0,3574060.0,1.1,2.72,9.68,,,-2.37,0.1648,64.4,5.76,,False,0.6228960871526993,,0.904,Canada,True,True,,35.73704423458732,54.409448818897644,70.00757994762216,62.16386417928483,38.60182370820669,67.67304860088366,,50.0,,50.0,50.44448103242143,standard,299,284205321,False,1,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.013730911538004875,47.0,0.75
FLRY3.SA,Fleury S.A.,Healthcare,Diagnostics & Research,Brazil,BRL,8322898671.91412,-3.5508545000000016,2.466199999999999,,0.0,0.97925353,1.368,-0.9369999999999994,-0.017224984999999957,-0.011394999000000006,-0.007590003000000012,-0.008387487499999999,-0.03267999999999999,0.024999999999999994,0.015,0.122,24.877500000000005,-0.003750000000000142,2.011,-1097674112.0,2150204928.0,5357033984.0,11624747008.0,12.34,1.0424,1.89,5.14,0.899059,1764720000.0,0.319,18.100000381469727,11.528991332521437,15.3100004196167,17.5,2.36364,11.0,,,0.55372,0.67816,False,False,,0.5,2767422.0,2060430.0,0.9261624875007775,-4.79,-8.98,6.47,,-0.15414364105259082,0.28957715001059636,33.09353110299307,-0.04707959083653501,-0.0038639494774521665,False,0.12511315883735918,,0.733,LatAm,True,True,,34.51158022938479,55.07162158235755,52.31622921011923,65.52274097031012,88.90577507598785,29.528718703976438,9.532710280373832,50.0,,50.0,50.42403623281987,standard,300,5678133,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.004772847983986139,11.4,0.875
UTHR,United Therapeutics Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,United States,USD,23117339519.20056,-7.026192999999999,1.7297280000000015,2.2323,0.37847330000000046,7.292996,6.614,0.0,0.07872500500000004,0.06529499999999999,0.28321999700000006,0.22218749749999994,0.41376999999999997,-0.094,-0.22899999999999998,-0.147,,2.7652499999999995,4.116,-250025024.0,2153700096.0,0.0,20963639296.0,,0.0,,,,,0.595,609.3499755859375,272.1199951171875,544.6199951171875,665.2308,1.6,13.0,5.37,0.0635,0.02037,1.0208,False,False,,0.441,549592.0,487920.0,0.19,-7.26,9.96,,,-9.67,0.3825,20.2,-5.02,,False,-0.09985513612876194,,0.479,US,True,True,,85.22256660486758,43.07086614173228,15.851000156994404,66.17120218643896,74.92401215805471,12.076583210603829,34.018691588785046,50.0,28.311258278145697,44.1,50.39361902449168,standard,301,265730988,False,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.0014460331294685602,15.3,0.75
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,United States,USD,22266585303.186127,-6.297911999999998,-1.277520499999996,13.2012,-0.7044317499999995,3.005789,2.713,-2.1870000000000003,0.05015249500000002,0.08922,0.03186499000000001,0.0029899649999999556,0.06792999999999993,-0.008,-0.096,0.016,-63.36300000000001,3.807,5.545,1063912448.0,3729799936.0,459600000.0,20094185472.0,5.0,0.5483,5.2,4.16,1.3,1781481600.0,1.532,113.69138101005093,85.22000122070312,103.91999816894531,97.41667,3.38462,12.0,11.85,0.1358,0.01775,0.89928,False,False,,0.463,2333798.0,1926660.0,1.2642612376536988,1.01,11.11,4.57,,-0.08594655772755344,0.2372048615063542,45.599138516902805,0.06099710650451429,0.04686709147980306,False,0.5976899929137479,,0.739,US,True,True,,61.33840441826184,72.67028890761348,40.97111851442501,61.069175079437315,75.98784194528876,67.67304860088366,93.0841121495327,50.0,12.251655629139073,46.300000000000004,50.38106313284347,holding,302,200218504,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.01368095725774765,46.8,0.875
PAAS,Pan American Silver Corp.,Basic Materials,Gold,Canada,USD,23384925000.0,-9.362935,-6.229342499999997,7.02,0.14520549999999988,5.8462315,5.654,-2.8320000000000007,0.09078999700000001,0.058935,0.206955,0.330072495,0.10518996000000003,0.405,0.899,1.704,-45.623,1.009,2.065,483687552.0,1614000000.0,845000000.0,22616924160.0,1.12,0.1703,0.62,1.88,0.18,1779148800.0,1.486,69.57894264347738,24.753760816054143,55.5,73.125,1.77778,8.0,0.7,,0.00065,0.61202997,False,False,,0.5,6167287.0,4818850.0,0.86,7.47,-9.59,,,-18.74,0.6205,36.1,0.7,,False,0.43908263741134207,,0.776,US,True,True,,80.08278762039669,13.228346456692915,84.41853766567343,33.44288734310246,74.3161094224924,67.67304860088366,74.01869158878505,50.0,,50.0,50.32169094608865,commodity,303,267446175,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,0.030186954885721207,74.2,0.875
VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,United States,USD,52182356895.481384,4.0092479999999995,-2.668633999999999,0.4605,17.31135665,2.6835873,3.802,-2.1510000000000007,0.33122499999999994,0.027110000000000002,-0.017275,0.03559000000000001,-0.06569000000000003,0.357,,,199.8995,-0.01749999999999996,0.263,-339562496.0,658000000.0,19925999616.0,73939361792.0,0.59,0.1515,0.92,1.82,0.228,1782086400.0,1.447,219.21490839115506,132.66000366210938,154.75999450683594,225.29411,1.42105,17.0,2.83,0.0461,0.00796,0.91133004,False,False,,0.5,4707182.0,5786520.0,0.7256472949671301,-1.95,-6.64,-12.22,,-0.2940261424615762,0.4857866949204755,52.36680476426037,0.004117396226266612,-0.10366561237841498,True,0.5967870313494614,,0.185,US,True,True,,57.58421745522289,41.1473012367919,48.91617419511195,24.507926557157123,58.96656534954408,67.67304860088366,38.504672897196265,50.0,41.390728476821195,50.0,50.28481472036007,standard,304,895521803,False,1,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.019795594736933708,62.0,0.875
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,India,INR,1461373532324.6875,37.690517,27.170901499999992,,12.772501850000001,10.453316,12.104,20.971000000000004,0.02181000500000002,0.001054999999999997,0.022215016999999962,-0.00216749749999999,0.35381001000000006,0.33999999999999997,-0.325,-0.219,70.452,-0.9577500000000003,0.607,11918687232.0,20309999616.0,150249996288.0,1692191555584.0,0.87,0.5476,38.0,1.04,9.0,1780012800.0,0.145,4703.552797781639,3068.9337113487923,4317.89990234375,4854.5,1.67857,28.0,,,0.71188,0.15862,False,False,,0.5,419848.0,725032.0,1.3102498468483812,1.76,-1.67,16.77,,-0.08199182873418076,0.2034457207699792,51.966424963531296,0.01271509544904914,0.10308377007406078,False,0.16501537885492476,,0.418,India,True,True,45.638044095626576,54.36681605718819,67.13949501699742,33.00299741067566,57.96111337990996,17.02127659574468,67.67304860088366,53.83177570093458,50.0,,50.0,50.25912108146594,standard,305,37567387,False,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.00407908670604229,17.2,0.875
O,Realty Income Corporation,Real Estate,REIT - Retail,United States,USD,55529929450.06466,17.77236225,10.545226500000005,5.68,-0.8542259800000003,9.365437,14.76,-2.564,-0.03999,-0.004994999,-0.069434998,0.07546998999999996,0.47390999999999994,0.063,-0.05650000000000002,0.248,-18.771500000000007,1.452,1.049,981465088.0,395743008.0,30294552576.0,87516921856.0,5.45,2.65,3.25,5.04,0.271,1780012800.0,0.757,67.05342256918605,52.58413231839717,59.54999923706055,68.45,2.5,20.0,6.12,0.0419,0.00126,0.79376,False,False,,0.5,5862044.0,5982970.0,1.221735459876332,-6.89,-10.69,7.51,,-0.11190216762438099,0.16000639377313042,31.45362464633412,-0.039757758569145873,0.005803966980069131,False,-0.13905455104554534,,0.0,US,True,True,,46.926521708711945,56.33301372383803,41.21221677356362,79.34047868028598,56.99088145896657,29.528718703976438,60.93457943925233,50.0,42.549668874172184,50.0,50.180096696422254,standard,306,356285859,False,4,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.015052877366542816,51.7,0.875
IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,United States,USD,31180259222.41211,-3.967462000000001,-2.247489999999999,0.7571,1.4999032000000003,1.8747149,2.731,1.597999999999999,0.10102499500000003,-0.009675003000000005,-0.039660003,-0.058592492499999996,-0.12215000000000004,0.006000000000000005,0.043,0.1,196.4415,-1.2817500000000002,0.658,1340312576.0,2103000064.0,16216999936.0,45422256128.0,,0.0,,,,,1.179,247.0500030517578,136.41000366210938,186.82000732421875,228.6,1.34783,20.0,2.85,0.0342,0.0108,1.02425,False,False,,0.5,1648347.0,1854030.0,0.7326626299292267,17.96,7.2,-19.4,,-0.2437967819612642,0.41769786267362474,63.965487062465975,0.097171549457016,-0.04638762209320879,True,1.017359334181572,,0.846,US,True,True,83.59219290545772,36.04755618869446,50.31970634666976,53.813763638128094,20.18007649717169,69.45288753799392,12.076583210603829,82.2429906542056,50.0,50.496688741721854,50.0,50.17019785067632,standard,307,346369898,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.014120031148195267,48.5,0.875
CW,Curtiss-Wright Corporation,Industrials,Aerospace & Defense,United States,USD,26597268307.606445,22.161128,22.601574,2.0,5.6673597000000004,7.37499,7.598,16.426000000000002,0.04402499500000001,0.030839999499999996,0.03710000000000001,0.039304989999999984,-0.08035000000000003,0.07300000000000001,0.21899999999999997,0.265,-31.232000000000006,0.13749999999999996,0.985,-293241248.0,343447008.0,1148382976.0,27402205184.0,0.14,0.070300005,1.04,0.35,0.24,1781481600.0,0.865,760.719970703125,434.5931797420003,719.989990234375,788.1667,1.71429,6.0,2.72,0.019299999,0.00382,0.88972,False,False,,0.48,284182.0,325200.0,1.0,0.96,2.6,,,-4.13,0.3674,47.2,0.49,,False,0.29596796814919696,,0.877,US,True,True,33.52228016729488,55.44091974477935,44.173228346456696,68.65954351850247,48.546513659845154,71.88449848024317,35.125184094256255,34.39252336448598,50.0,74.50331125827815,48.0,50.155523208687356,standard,308,234140745,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.01332338247448206,44.5,0.875
