ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,United States,USD,23762018557.079224,,,1.843,7.37517205,1.7986677,2.4,0.2789999999999999,0.39129499549999996,0.011329999999999993,0.0127649975,0.016320007500000004,,0.054000000000000006,0.257,0.333,,0.0,0.115,-118900032.0,219500000.0,8046499840.0,31701237760.0,12862400000.0,,13210900000.0,,,1606600000.0,,1206700000.0,1848300000.0,0.030963302932898513,0.5747,6.48,3.07,1.62,1783641600.0,0.59,229.75999450683594,165.13101321475466,209.27999877929688,232.96153,1.89655,26.0,6.66,0.0787,0.00299,1.0131,False,False,,0.719,1304150.0,1156980.0,1.6605135538725697,-5.68,-1.16,4.0,,-0.08913647378647427,0.2682946428016997,42.95227134011065,-0.006291405825877505,0.04208153026375849,False,0.2611096469041943,,0.493,['debt_to_equity: 364.507 > 200 -> None'],0.53718,0.07722,20.045979,16.881163,0.137,0.36,,0.314,US,True,True,59.78052914761127,56.891730779044224,44.99952605694873,55.739480494168134,45.95209815823275,56.76855895196506,79.59697732997482,44.0713536201469,50.0,24.56813819577735,71.89999999999999,45.53617240820982,standard,595,242132773,False,2,SVAG,-8,48.9,False,29.303106633081445,58.43828715365239,68.84970612930312,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.7
AAL.L,Anglo American plc,Basic Materials,Other Industrial Metals & Mining,United Kingdom,GBp,70583870663789.98,,10.873074749999999,1.4,1.6052091000000002,2.1711931,2.922,0.354000000000001,-0.17061500000000002,-0.009344999,-0.23387000000000002,0.051814990000000005,0.2861650600000001,-0.03399999999999999,,,4.443000000000005,1.158,1.762,1790375104.0,8865000448.0,17261000704.0,57036599296.0,,,,,,,,,,5.590923353577822e-06,5.6102004,0.29,4.0,0.16987,1787184000.0,0.986,56489.214374542236,31888.200670893766,51869.786376953125,4067.5657,2.41176,17.0,,,0.07,0.54438,False,False,,0.5,5744741.0,3667659.0,0.7416968453360834,0.15,4.93,40.77,61.12,-0.08177539816646717,0.38966587085360244,39.41446945334742,0.029636723677668897,0.14915065143910367,False,0.24550010771173092,,0.5,"['dividend_yield: dividendRate(0.29)/pris(51869.79) = 0.000006 (yfinance-ytterligare 0.73 — rate-baserad vinner)', 'market_cap: GBp -> USD (x1.27) 55577850916370.07 -> 70583870663790']",-0.03075,0.05131,,22.410728,0.109,,73.759,2.768,UK,True,True,84.39941805181228,40.936559311672546,68.9687379301524,33.45262629897391,61.460517438998636,1.572052401746725,23.5936188077246,79.64323189926547,50.0,,50.0,53.45900896684181,standard,341,190240688834,False,4,NEUTRAL,0,47.4,False,59.781696053736354,2.5608732157850547,63.97984886649874,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,14.9
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,United States,USD,260426831121.98224,,,1.4566,-1.1992742000000003,3.13669,3.131,,-0.01373000000000002,-0.010759999499999999,0.005384977500000027,-0.027834974999999956,,-0.009499999999999995,0.0655,0.166,,,,,496412000256.0,478470012928.0,259965829120.0,2148631000000.0,,83699000000.0,,,,,21338000000.0,-19001000000.0,0.023223408455817506,0.2616,2.0,2.2,0.5,1786060800.0,0.916,96.17669288055332,72.36453901391667,86.12000274658203,100.45652,1.88462,23.0,0.0,0.0,0.00090000004,0.78763,False,False,,0.637,14349088.0,14119450.0,1.8086743764679243,0.21,5.37,14.03,,-0.1045647321899621,0.26495220922010293,48.101267109588285,-0.010074486680784367,0.02039793637536591,False,0.3436904280738728,,0.74,['gross_margin: None för sektor Financial Services'],0.12575,0.0107700005,12.517442,10.898562,0.095,0.25,,,US,True,True,,43.01463741669919,63.88102038629396,54.30682878523933,57.346763371815776,12.489082969432316,68.84970612930312,,50.0,99.0,63.7,45.45696849223842,standard,597,1215967073,False,2,SVAG,-8,39.2,False,29.303106633081445,12.00671704450042,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.1
BX,Blackstone Inc.,Financial Services,Asset Management,United States,USD,93798113558.22218,11.140131999999998,,1.1396,8.270574199999999,9.646803,8.139,,0.17426002,0.12177000000000002,-0.03965502249999997,0.14186500500000004,,0.1815,0.38849999999999996,0.608,22.688500000000005,,0.828,,2655296000.0,15296067584.0,126019280896.0,47708975000.0,,12410012000.0,,,,,3019214000.0,4663161000.0,0.04185339339242899,1.1119,5.23,3.45,1.29,1785715200.0,1.558,182.47779055317437,99.778211592923,124.95999908447266,144.38095,2.08696,21.0,5.53,0.028800001,0.01052,0.73743,False,False,,0.454,4392907.0,3689730.0,1.7848678837144605,-13.87,1.97,12.28,,-0.3152043396313532,0.3671178613313583,22.147637751597628,-0.06459885993383474,-0.024183120722048312,False,0.177336027144784,,1.0,"['gross_margin: None för sektor Financial Services', 'current_ratio: None för sektor Financial Services']",0.31374002,0.1433,27.95526,16.694946,0.286,0.573,68.185,,US,True,True,,74.08076304396826,56.9733409773484,83.15113018565333,37.08760882049571,26.375545851528386,64.98740554156171,,50.0,64.20345489443378,45.4,53.437963180484054,holding,342,461068657,False,5,NEUTRAL,0,41.2,False,29.303106633081445,25.356842989084804,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.2
5301.T,"Tokai Carbon Co., Ltd.",Basic Materials,Specialty Chemicals,Japan,JPY,2927191642.4579997,6.110899,,0.84,0.10741470000000009,1.2712761,1.76,0.29299999999999926,-0.03195999499999999,-0.019030000000000002,-0.004300000000000012,-0.01170998999999999,,0.04100000000000001,-0.2665,0.03,30.64,0.14049999999999985,1.306,-27890499328.0,86403997696.0,217197002752.0,595995328512.0,664033000000.0,,322960000000.0,,,25850000000.0,,20078000000.0,55872000000.0,0.01880141010575793,0.39360002,40.0,2.9,20.0,1798502400.0,0.718,2147.0,867.8438779791065,2127.5,2350.0,1.0,4.0,,,0.02132,0.48380002,False,False,,0.5,1848858.0,2512540.0,1.6001348074969064,24.49,22.92,130.25,,-0.009082440614811338,0.42168465663528804,70.72691552062868,0.21711222604248315,0.5908815151020324,True,0.9280718903582577,,0.5,['market_cap: JPY -> USD (x0.0068) 430469359185.0 -> 2927191642'],0.06807,0.02616,23.923311,24.308731,0.184,0.055,60.975,2.246,Japan,True,True,45.98867209109576,38.51601330626289,79.78042572754205,37.158531338605215,48.234190531705615,87.77292576419214,61.46095717884131,24.449108079748164,50.0,,50.0,45.42884171323757,standard,598,34078793,False,1,SVAG,-8,54.6,False,29.303106633081445,88.24517212426532,76.74223341729639,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.9
LOTB.BR,Lotus Bakeries NV,Consumer Defensive,Packaged Foods,Belgium,EUR,10500699643.2,27.457358499999998,25.808993,9.38,6.6869748,6.7201657,6.812,21.212999999999997,0.05920001,0.03977,0.04965499050000001,0.04708999999999999,,0.10400000000000001,0.14700000000000002,0.235,0.0,0.62525,1.349,-790142384.0,274316992.0,409188000.0,9856413696.0,1536521000.0,,1355061000.0,,,233186000.0,,172258000.0,205878000.0,0.007525083612040134,0.3833,90.0,0.69,90.0,1778803200.0,0.611,13200.0,7209.19140625,11960.0,12679.3,,10.0,,,0.5,0.13996,False,False,,0.5,712.0,673.0,1.6586012595293338,-4.47,7.94,23.7,53.06,-0.09393939393939399,0.24232328445169096,27.956989247311824,0.007073088582014053,0.14749042768124832,False,0.19021201375024754,,0.5,['market_cap: EUR -> USD (x1.08) 9722870040.0 -> 10500699643'],0.22961001,0.10363,51.01954,42.377293,0.14,0.234,45.611,1.665,US,True,True,17.23875822178998,66.07630733054962,66.21069435626382,57.202679711585674,72.72211088923166,71.87772925764192,40.218303946263646,16.26442812172088,50.0,,50.0,53.366929927090375,standard,344,9248627,False,4,NEUTRAL,0,43.4,False,29.303106633081445,72.96389588581025,17.632241813602015,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,2.0
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,United States,USD,182012583898.5,,,0.8905,1.3216981999999997,6.9937587,6.442,,0.06324999999999997,-0.0008499989999999971,0.12099497749999999,0.121065005,,0.1045,0.2415,0.317,105.6095,,0.655,,96355999744.0,75775000576.0,167644577792.0,490995000000.0,,23921000000.0,,,,,8852000000.0,9311000000.0,0.012161520190023754,0.2149,1.28,1.25,0.32,1786665600.0,0.753,114.52999877929688,83.71588679782002,105.25,124.95,1.72727,20.0,0.01,0.0,0.062119998,0.85546994,False,False,,0.568,8488501.0,8249270.0,2.160662206415214,-5.08,15.11,12.71,,-0.08102679540912017,0.2469724921887378,31.245227989886544,-0.012994832165246328,0.07856407162196466,False,0.1670203905741173,,0.704,"['gross_margin: None för sektor Financial Services', 'current_ratio: None för sektor Financial Services']",0.20273,0.020680001,19.17122,13.484306,0.209,0.426,151.106,,US,True,True,,70.70493228997438,68.51701301380935,66.92387088816562,47.6164270413939,16.419213973799128,50.12594458438288,,50.0,99.0,56.8,53.335625871745215,holding,346,868235668,False,5,NEUTRAL,0,39.7,False,29.303106633081445,15.785054575986566,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,1.6
VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,United States,USD,96012200229.49187,26.42758525,7.691820374999998,0.8143,16.007230200000002,8.363723,8.384,20.201,0.28582499749999996,0.050625,0.04940500450000001,0.05856251000000001,,0.14049999999999999,0.37950000000000006,0.535,8.691999999999993,0.0009999999999996678,0.947,1786662592.0,3110599936.0,3338200064.0,96239804416.0,12212400000.0,,10229900000.0,,,1896200000.0,,1332800000.0,2113800000.0,0.00100244597061568,0.0509,0.25,0.08,0.063,1789344000.0,2.075,379.76284762424655,133.70762191594457,249.38999938964844,338.15384,1.39286,26.0,2.85,0.0358,0.00238,0.84550005,False,False,,0.112,5960528.0,6763210.0,1.466433313533295,-4.42,-25.1,-7.31,,-0.3433006916031832,0.6668531170070112,47.02128965552175,-0.08106943068538452,-0.04438323318903903,False,0.3595554083350508,,1.0,[],0.43943,0.10889,54.69079,27.33832,0.241,0.53,70.166,1.379,US,True,True,53.95250310562675,71.10221887164927,35.62526272122405,81.47889720817037,36.51203380524153,25.589519650655024,29.638958858102438,68.3105981112277,50.0,53.6468330134357,11.200000000000001,53.28862974915127,standard,347,1686676938,False,5,NEUTRAL,0,46.2,False,72.20822837951302,24.601175482787575,12.846347607052897,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.4
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,Ireland,USD,164980663732.91016,13.421781250000002,6.681768375,2.4881,3.974041199999999,5.4945936,6.183,12.24,0.043234997499999976,0.012255000000000002,0.026044994499999995,0.020572510000000016,,0.11349999999999999,-0.3095,-0.164,43.584999999999994,0.0,0.704,2196250048.0,695000000.0,21326000128.0,185656672256.0,41251000000.0,,27448000000.0,,,5209000000.0,,4087000000.0,4472000000.0,0.010358547246280103,0.43580002,4.4,1.51,1.1,1786060800.0,1.168,478.0,309.33240221204784,424.7699890136719,479.5708,1.51852,25.0,3.59,0.0186,0.00071999995,0.87899,False,False,,0.425,2221511.0,2376310.0,2.2421914878102136,0.02,0.96,18.53,,-0.11135985561993333,0.3944262056561752,57.96565441099738,0.022404311111907438,0.11018858406911458,True,0.8687354779335487,,0.846,[],0.19684,0.07052,41.684986,26.328268,0.214,-0.159,105.059,1.24,US,True,True,52.378762434811364,56.976524074659984,64.46348429928742,46.75419978350054,35.196135426593784,18.078602620087338,46.179680940386234,60.75550891920252,50.0,81.09404990403071,42.5,53.25505390307585,standard,348,1009385173,False,4,NEUTRAL,0,45.9,False,69.52141057934509,17.38035264483627,22.418136020151135,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-1.0
TM,Toyota Motor Corporation,Consumer Cyclical,Auto Manufacturers,Japan,USD,226806638644.44366,,,1.56,12.13535605,0.0043652738,0.677,-8.434000000000001,-0.021845004500000015,-0.0425,0.007724997499999997,-0.04646999249999998,,0.02099999999999999,0.766,0.756,53.5315,0.0,0.953,-3600872347456.0,13350560858112.0,43953168580608.0,35151616671744.0,105522331000000.0,,50684952000000.0,,,3766216000000.0,,3848098000000.0,5472920000000.0,0.03273638615340369,0.2638,6.27,2.79,3.457,1774915200.0,0.337,248.89999389648438,166.10000610351562,191.52999877929688,231.57802,1.5,4.0,2.52,0.0008,4.0000003e-05,0.02232,False,False,,0.559,410031.0,331900.0,0.8874477843016972,1.46,10.11,-8.33,,-0.2304941604018168,0.26609888565070133,45.330802919990084,0.014841381827609412,-0.05203043183876399,False,0.21211199066373482,,0.838,[],0.12404,0.02339,8.504885,12.137516,0.104,0.869,114.974,1.169,US,True,True,,29.11295640210118,50.21074806992892,73.53116195186075,54.66504077551366,13.973799126637553,81.44416456759026,13.11647429171039,50.0,96.54510556621881,55.900000000000006,45.229435579304415,standard,603,63568807,False,2,SVAG,-8,46.5,False,29.303106633081445,13.43408900083963,97.52308984047019,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.3
ATCO-A.ST,Atlas Copco AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,62154628547.67342,9.884891249999999,12.098018874999998,2.439,5.5043396,5.661964,5.788,5.366000000000001,0.09269499750000001,0.04865000150000001,0.080899997,0.104652505,,-0.009500000000000008,-0.0705,0.082,0.0,0.0,0.864,25126875744.0,14709000192.0,35858001920.0,983449534464.0,202454000000.0,,168343000000.0,,,34811000000.0,,26420000000.0,32566000000.0,0.015212981979849577,0.5495,3.0,1.55,1.5,1792368000.0,1.072,212.3000030517578,147.3186603368697,197.1999969482422,219.0,1.7619,21.0,,,0.00029,0.698,False,False,,0.5,3932343.0,3801959.0,1.823436577592577,-1.5,0.72,17.82,,-0.07112579315335343,0.28427517204404323,37.10844215174584,-0.022310380012355968,0.07253642932958804,False,0.23604936103888688,,0.12,['market_cap: SEK -> USD (x0.095) 654259247870.2466 -> 62154628548'],0.25698,0.10741,36.117214,30.764431,0.091,0.08,33.668,1.272,Nordic,True,True,68.4785874172407,72.52212305927029,49.9213972461559,32.15201771867958,44.71191346633149,34.41048034934498,55.16372795969773,74.18677859391396,50.0,,50.0,53.207131473800096,standard,349,76280554,False,4,NEUTRAL,0,54.4,False,94.45843828715365,33.08144416456759,21.746431570109152,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.0
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,United States,USD,50873065231.32324,22.278616749999998,7.704294750000001,1.8824,0.6536355999999994,7.811843,7.283,9.198,-0.025529999999999997,0.022700004000000003,0.0405049975,0.09123750500000001,0.33381000000000005,0.048000000000000015,-0.426,-0.274,0.0,2.6427500000000004,3.454,322537536.0,4252699904.0,704400000.0,47431663616.0,13697200000.0,,6067600000.0,,,1636200000.0,,1073500000.0,1595200000.0,,0.0,,,,,0.852,96.29000091552734,72.30000305175781,88.26000213623047,100.96154,1.62069,26.0,2.94,0.0178,0.00195,0.95728,False,False,,0.723,4081601.0,3497210.0,1.376423899344614,-4.36,1.03,7.03,,-0.08339390074719577,0.252228783284495,43.25260429041335,-0.003653020624813874,0.03828272944252609,False,0.44103803731094954,,0.728,[],0.09175,0.083680004,52.535717,26.13454,0.136,-0.254,6.568,4.522,US,True,True,50.58551153757562,68.68542821142783,59.33530699082997,37.956991459283785,72.32924543446255,38.95196506550218,11.7968094038623,55.299055613851,50.0,82.72552783109404,72.3,53.166474555037915,standard,351,308663762,False,5,NEUTRAL,0,46.4,False,64.65155331654073,37.447523089840466,14.105793450881613,50.04198152812762,50.04198152812762,50.04198152812762,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.0
L.TO,Loblaw Companies Limited,Consumer Defensive,Grocery Stores,Canada,CAD,52133794284.23473,,,2.5157,3.0223581999999998,1.0974945,1.339,3.578999999999998,0.08233501000000001,0.009970003999999998,-0.019460000000000005,-0.04325001000000003,,0.0050000000000000044,-0.002999999999999989,0.052,88.79599999999999,0.032749999999999946,0.18,4153775232.0,1012000000.0,16577999872.0,87146160128.0,41577000000.0,,63903000000.0,,,4424000000.0,,2667000000.0,6264000000.0,0.010032362583399438,0.2559,0.62,1.18,0.155,1789430400.0,0.355,69.09609502217263,52.42336638914192,61.79999923706055,69.2,,10.0,4.89,,0.53512,0.20129,False,False,,0.5,1287408.0,1405030.0,3.092946261610619,0.26,-4.34,0.37,,-0.1055934605677904,0.21814574721165292,57.53089343339516,-0.016668650102257043,-0.015026643017199803,True,0.5305970470313538,,0.664,['market_cap: CAD -> USD (x0.73) 71416156553.74622 -> 52133794284'],0.24481001,0.071090005,27.345133,21.382086,0.041,0.084,148.922,1.061,Canada,True,True,81.02766222593212,49.4086795064921,47.2023557765197,46.68436002057449,58.85234947657231,38.07860262008734,45.50797649034425,87.93284365162644,50.0,,50.0,53.165499096757486,standard,352,62079684,False,5,NEUTRAL,0,62.0,False,88.32913518052057,36.607892527287994,79.59697732997482,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,
KNIN.SW,Kuehne + Nagel International AG,Industrials,Integrated Freight & Logistics,Switzerland,CHF,26641209503.34794,6.16586225,,2.2983,9.4961934,1.0578356,1.201,6.9890000000000025,0.2976349975,0.016665,-0.02896000299999999,-0.049997498,,-0.024500000000000008,-0.03649999999999999,0.117,133.85850000000002,0.0,0.935,-315014976.0,617000000.0,4084000000.0,29078583296.0,11927000000.0,,24476000000.0,,,1237000000.0,,882000000.0,1781000000.0,0.027816412076443916,0.8253,6.0,4.2,6.0,1778198400.0,0.644,223.1999969482422,142.4033839338917,215.6999969482422,198.94444,3.22222,18.0,,,0.59314996,0.18368,False,False,,0.5,240939.0,439928.0,9.153128764584409,1.08,17.26,30.95,,-0.0336021509970682,0.28614175194094316,49.79590565696954,0.025472787821794185,0.16916860751370555,False,0.5044265529232784,,0.443,['market_cap: CHF -> USD (x1.04) 25616547599.373016 -> 26641209503'],0.44268,0.06136,29.669876,23.051275,0.076,0.114,196.252,0.975,Europe,True,True,41.711293850366864,53.845733149430316,68.98540527526943,36.26314925771218,40.38608541301945,53.799126637554586,75.39882451721243,39.24449108079748,50.0,,50.0,45.15324998629092,standard,605,115467653,False,2,SVAG,-8,50.3,False,29.303106633081445,55.583543240973974,80.60453400503779,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,2.0
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,United States,USD,32546184861.670135,,,2.0061,14.448031799999999,1.9627419,2.307,-1.6250000000000009,0.87872,0.03809,0.035585000500000005,0.06218000999999998,,-0.03,-0.41000000000000003,-0.322,,0.0,0.403,31249984.0,956000000.0,6538999808.0,38253182976.0,17098000000.0,,16447000000.0,,,2351000000.0,,2021000000.0,2777000000.0,0.052319639976156,1.0040001,5.12,3.75,1.28,1788480000.0,0.273,120.38704268832952,90.0867668924294,97.86000061035156,117.0,2.4375,15.0,14.47,0.172,0.00709,0.99244004,False,False,,0.407,4179612.0,5912060.0,1.4530635035055557,-9.87,-3.44,1.84,,-0.1871218162265046,0.27628142165918107,19.108539140619712,-0.08037816571192125,-0.02632060749188203,False,0.19022692010628817,,0.876,['debt_to_equity: 348.933 > 200 -> None'],1.04913,0.10195,19.339922,13.081558,0.006,-0.323,,0.909,US,True,True,,70.3840801951516,49.51058908864401,34.561005794059774,65.46866850016751,48.73362445414847,73.21578505457599,48.58342077649528,50.0,9.788867562380037,40.699999999999996,45.12924549539239,standard,607,578554195,False,2,SVAG,-8,54.9,False,61.37699412258606,46.85138539042821,66.66666666666666,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.6
SNAP,Snap Inc.,Communication Services,Internet Content & Information,United States,USD,7946872860.374559,,,508.87,1.1905376999999997,1.4725555,1.719,-86.341,-0.317645,-0.08274000000000001,-0.15597500250000002,-0.224839997,0.12875000000000003,0.14150000000000001,,,,1.8075,2.72,-195617024.0,2659758080.0,4225746944.0,10918311936.0,7677802000.0,,5931447000.0,,,-532167000.0,,-460489000.0,656170000.0,,0.0,,,,,1.05,9.279999732971191,3.809999942779541,5.53000020980835,7.39429,2.66667,35.0,2.37,0.0939,0.22267,0.44634,False,False,,0.567,38379174.0,33777910.0,0.8076784077244165,5.53,18.67,21.27,,-0.40409478783058095,0.5798796425537264,52.63158819351552,0.06752639775385161,-0.03681186248097823,False,0.47082275637991433,,0.835,['debt_to_equity: 219.281 > 200 -> None'],-0.15576,-0.02722,,7.1312513,0.189,,,2.936,US,True,True,,19.01813529986685,59.81943429161775,75.58845017283305,45.10547270404251,77.117903930131,11.7968094038623,35.047219307450156,50.0,21.113243761996163,56.699999999999996,45.11052520380419,standard,609,186791849,False,3,SVAG,-8,52.6,False,29.303106633081445,78.0016792611251,73.88748950461796,50.04198152812762,50.04198152812762,50.04198152812762,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,0.6
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,United States,USD,717774068553.8337,,9.449694000000001,10.06,-2.8172776516000004,2.8367724,-0.608,-10.987499999999999,-0.018280005000000016,0.038570004,-0.04397502249999999,-0.07609499499999997,,-0.00449999999999999,0.8935000000000001,1.075,0.0,,2.693,71065372864.0,365513998336.0,128598999040.0,-233920479232.0,1222176000000.0,,410522000000.0,,,,,66968000000.0,45969000000.0,,0.0,,,,,0.603,537.739990234375,464.010009765625,509.7699890136719,547.6667,,3.0,2.33,0.0095999995,0.00271,0.6688,False,False,,0.483,4484500.0,4988220.0,2.7125808758169083,2.03,4.15,5.88,,-0.05201398766811516,0.14608039618407992,56.64158803568287,0.009273250607495065,0.03483462792221825,True,0.6198362185728385,,0.74,"['gross_margin: None för sektor Financial Services', 'current_ratio: None för sektor Financial Services']",0.121199995,0.060100004,12.8211775,22.970331,0.1,1.078,17.142,,US,True,True,,43.889740647802505,64.03839727227246,70.27692169871543,81.80617937030752,8.209606986899564,11.7968094038623,,50.0,92.80230326295586,48.3,53.066177124028975,standard,356,2542844855,False,4,NEUTRAL,0,53.6,False,89.4206549118388,7.892527287993283,50.04198152812762,50.04198152812762,50.04198152812762,50.04198152812762,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,2.2
