ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_anomaly,data_fetched_date,data_stale_days,_fundamentals_neutralized
2308.TW,"Delta Electronics, Inc.",Technology,Electronic Components,Taiwan,TWD,5974349656700.0,69.24685174999999,16.071085000000004,3.6286,14.776099499999997,10.035554,9.973,27.4275,0.11865751000000002,0.04507000000000001,-0.030099981000000012,0.005240010000000017,-0.01170996000000002,0.20600000000000002,0.798,1.009,13.2055,0.09587499999999999,1.383,-1727315456.0,164034822144.0,69202780160.0,5937233395712.0,0.5,0.3033,11.6,1.91,11.6,1781654400.0,1.415,2585.0,383.1835262739479,2300.0,2670.8948,1.52632,19.0,,,0.25931,0.38727,False,False,,0.5,11182359.0,10736675.0,0.85,,,,,,0.6156,44.6,,,False,0.5831308593010373,,0.526,Asia,True,39.792978325899846,59.8088018332988,,75.10208700324404,41.65490836503874,11.940298507462686,67.47311827956989,47.7326968973747,50.0,,50.0,53.16713999185451,standard,166,781021978,False,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,11.3,0.807607889175415,99.4,0.875,,2026-06-12,0,True
SLF.TO,Sun Life Financial Inc.,Financial Services,Insurance - Diversified,Canada,CAD,56977443139.05284,-3.575970250000003,-2.8537830000000004,1.3496,-1.1500349925000002,1.6327319,-1.02,-19.116,-0.026349990999999993,-0.020859999750000004,-0.15663000600000002,-0.2769324875,0.01396501,-0.059,-0.619,-0.488,7.018749999999999,46.27225,45.002,-4748065472.0,109036003328.0,14042000384.0,-35600166912.0,3.58,0.6704,3.68,4.07,0.96,1779840000.0,0.83,103.20999908447266,74.2086925415297,102.80000305175781,99.28571,,14.0,4.13,,0.00064000004,0.56021,False,False,,0.5,1875038.0,2710130.0,0.26,9.97,23.77,,,0.0,0.197,73.7,10.47,,True,0.9638757203276639,,0.691,Canada,True,,26.83019227333558,88.4297520661157,20.311491637133646,82.8305028489616,59.70149253731343,67.47311827956989,,50.0,,50.0,53.13484636701151,standard,167,199327026,False,2,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-9.4,-0.011440909467637539,31.8,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
WALMEX.MX,"Wal-Mart de México, S.A.B. de C.V.",Consumer Defensive,Discount Stores,Mexico,MXN,883804955805.6584,0.3999965000000003,1.2100067499999994,2.01,0.15569219999999995,0.87053376,0.923,0.10224999999999973,-0.05228501500000002,0.010679996000000008,0.0037512524999999963,-0.025210000000000003,-0.02744999999999999,-0.018000000000000002,-0.019000000000000003,0.015,-101.203,-0.2703750000000002,0.361,32581556864.0,28085067776.0,81270472704.0,936644509696.0,3.93,0.5862,2.01,2.38,0.58,1794873600.0,0.026,63.84387997768518,49.37765527190601,51.11000061035156,64.81667,2.61111,18.0,,,0.71495,0.13343,False,False,,0.5,24732455.0,26632676.0,0.22,-4.83,-7.84,,,-11.73,0.2255,32.5,-5.19,,False,0.07277600856207454,,0.284,LatAm,True,92.87886478255705,45.70027838481982,18.28512396694215,28.05397184356505,71.07373332223192,20.8955223880597,67.47311827956989,90.21479713603819,50.0,,50.0,53.13460766732441,standard,168,70782197,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-3.8,-0.01684430241584778,20.4,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
TD.TO,The Toronto-Dominion Bank,Financial Services,Banks - Diversified,Canada,CAD,260594533814.98718,-4.2052762500000025,-0.2561690000000003,0.91,-1.4735099925000004,4.4034224,2.517,,-0.026979989,-0.02120999975,0.006819994000000003,-0.008052487499999997,-0.38747501,-0.376,-0.747,-0.618,,,,,637163995136.0,522703994880.0,148970520576.0,2.84,0.5,4.48,4.17,1.08,1783641600.0,0.88,159.13999938964844,91.50657523877037,157.74000549316406,157.14285,2.07143,14.0,7.49,,0.00044,0.55127996,False,False,,0.5,5442534.0,3538150.0,0.49,10.1,26.57,,,0.0,0.1667,67.0,10.41,,False,0.7927848021446563,,0.931,Canada,True,,34.43888310712536,89.56611570247934,22.005216680036,75.2903714510156,31.156716417910445,67.47311827956989,,50.0,,50.0,53.079035062332885,standard,170,399301579,False,0,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-8.6,-0.014450828544795513,25.2,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
HEI,HEICO Corporation,Industrials,Aerospace & Defense,United States,USD,18285309874.425842,22.809034625000006,23.289674749999996,3.0316,1.5135129999999997,9.424654,10.035,12.478000000000002,-0.04261501000000002,0.015629989249999997,0.050752504999999976,0.11147002000000002,-0.10909003,0.19,0.41,0.491,-33.644499999999994,1.565,1.192,-708385920.0,210335008.0,2587290112.0,49283743744.0,0.07,0.0429,0.24,0.1,0.12,1767571200.0,1.035,361.69000244140625,256.1099853515625,331.42999267578125,386.1,1.82609,20.0,0.75,0.0113,0.22848,0.76578003,False,False,,0.163,701342.0,852790.0,0.31,11.55,13.72,,,-7.42,0.396,63.3,11.66,,True,0.7557244045245713,,0.998,US,True,37.18290694283956,55.23922447357948,47.93388429752066,81.23598906760351,52.34589040407149,80.03731343283582,24.551971326164875,35.08353221957041,50.0,88.8655462184874,16.3,53.06481974655365,standard,171,282640183,False,6,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,6.9,-0.000855877879075706,55.0,0.875,,2026-06-12,0,True
DIOS.ST,Diös Fastigheter AB (publ),Real Estate,Real Estate - Diversified,Sweden,SEK,8835036082.031517,-19.15966325,-16.82624,1.37,-2.8486657875,3.3164551,,,-0.032188752500000015,-0.0032799984999999955,0.06500998000000005,0.17660623999999994,0.22542500000000004,-0.05399999999999999,0.3075,0.531,69.18925,-0.657875,0.093,-44073312.0,,17489999872.0,,3.77,0.4423,2.4,3.29,0.6,1783382400.0,1.223,71.41940293696872,58.87973465674523,63.599998474121094,77.75,1.75,4.0,,,0.29591,0.43556,False,False,,0.5,241852.0,189950.0,0.55,0.62,-1.83,,,-7.3,0.2281,36.7,-0.67,,False,0.10032777561643995,,0.5,Nordic,True,,62.40375317859432,30.475206611570243,49.2940829543839,42.15843344217549,89.17910447761194,67.47311827956989,,50.0,,50.0,52.90488227531484,standard,172,1282921,False,4,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,4.6,-0.011215392500162125,32.1,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
FSV.TO,FirstService Corporation,Real Estate,Real Estate Services,Canada,CAD,9021621367.874802,3.076616249999997,-5.6575250000000015,,1.2894600424999996,1.6214969,1.919,-3.2510000000000012,0.03471749399999999,0.013379999750000003,-0.221902502,-0.33466753250000003,-0.051825010000000005,-0.003999999999999997,6.0285,6.131,-0.43775000000000297,0.95275,1.256,-231113504.0,191419008.0,1366308992.0,10674117632.0,0.85,0.3183,1.66,0.57,0.425,1782777600.0,0.924,288.75788979043006,169.60000610351562,196.1999969482422,248.47137,1.7,1.0,4.57,,0.08953,0.78002,False,False,,0.5,136234.0,159460.0,0.4,12.8,3.7,,,-11.27,0.3052,70.3,4.99,,True,1.0042083465175573,,0.928,Canada,True,,36.42223708901927,32.54132231404958,79.93524192720312,59.56374345428649,88.80597014925374,67.47311827956989,31.026252983293556,50.0,,50.0,52.80263421168168,standard,174,22383794,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.7,-0.017628589645028114,19.1,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,United States,USD,22710117112.217148,-11.034937874999999,-6.784234250000001,13.4642,-4.92398085,3.0656617,2.772,-7.891,-0.011637510000000004,0.07733500025,0.02503999999999995,-0.005184984999999975,0.01029994999999995,-0.008,-0.098,0.016,-69.102,3.8527499999999995,5.545,463809024.0,3729799936.0,459600000.0,20537716736.0,4.91,0.5483,5.2,4.16,1.3,1781481600.0,1.519,113.69138101005093,85.22000122070312,105.98999786376953,97.41667,,12.0,11.85,0.1358,0.0182,0.89972997,False,False,,0.63,2316860.0,1958310.0,0.43,6.95,25.35,,,0.0,0.2416,73.8,8.36,,True,0.9037199143095941,,0.739,US,True,,58.96721442949716,89.15289256198346,39.926939205820446,60.561801611233996,77.61194029850746,67.47311827956989,80.90692124105013,50.0,12.184873949579831,63.0,52.77190233705304,holding,176,207561273,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,1.5,-0.0019903755746781826,52.7,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,India,INR,1940697537100.0,-6.591546499999998,-7.041668000000001,,1.4046345500000006,8.290901,8.046,-6.7965000000000035,0.06629625499999998,0.024505000000000002,0.1466212575,0.10001497500000002,0.010879990000000006,0.11900000000000001,0.0,0.116,-41.84499999999999,0.3962499999999999,1.287,17143461888.0,61139701760.0,5139500032.0,1883369373696.0,0.99,0.3487,70.0,0.45,70.0,1754006400.0,0.272,8230.0,5152.687234561904,7070.0,7824.4165,2.08108,36.0,,,0.49795,0.2913,False,False,,0.5,613680.0,662399.0,0.67,4.24,4.82,,,-10.72,0.32,44.2,2.59,,False,0.44330168632842915,,0.72,India,True,,71.10020373198842,34.50413223140496,56.36471367178897,68.84304425805324,16.977611940298505,67.47311827956989,65.63245823389022,50.0,,50.0,52.757254923189684,standard,177,49244596,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,4.8,-0.08128491789102554,0.9,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
ALV.DE,Allianz SE,Financial Services,Insurance - Diversified,Germany,EUR,141397916826.04065,-2.7363715000000033,-1.6886584999999972,2.5885,-1.212422825,1.2242774,1.017,-3.702,0.019220000000000015,-0.0066650005000000005,-0.15166875249999998,-0.192439989,-0.14688000999999998,0.026999999999999996,0.389,0.523,,173.26125,87.927,,27517999104.0,0.0,117503918080.0,4.59,0.49740002,17.1,4.8,17.1,1778198400.0,0.667,393.1000061035156,318.54160415488644,372.79998779296875,403.8957,2.27778,18.0,,,4.0000003e-05,0.42279,False,False,,0.5,729687.0,723164.0,0.95,3.18,14.14,,,-1.18,0.1976,45.0,3.54,,False,0.27659613878870243,,0.95,Europe,True,,30.636683075763038,58.26446280991735,72.0755771611451,84.99233258076985,40.48507462686567,67.47311827956989,,50.0,,50.0,52.70684661898831,standard,178,312140265,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-4.8,-0.018986603245139122,17.8,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,United States,USD,431003743078.05615,19.237119625000005,21.74350225,4.753,17.83701765,1.4680614,1.462,12.064000000000004,0.046317494999999986,0.009315005249999994,-0.06531749500000003,-0.09568998699999999,-0.38093004,0.18,0.42200000000000004,0.456,-44.57225,0.03749999999999998,0.564,5537834240.0,11125999616.0,10227999744.0,429297565696.0,0.61,0.2701,5.88,0.59,1.47,1777593600.0,0.868,1096.5,841.6871429370814,971.8699951171875,1082.3334,1.97297,33.0,4.15,0.0166,0.0016300001,0.73774004,False,False,,0.487,1981238.0,2859060.0,0.37,-6.16,-2.31,,,-10.71,0.2063,32.2,-2.7,,False,0.270233881875422,,0.851,US,True,63.48513482866986,38.21615148057433,25.0,76.26648654918667,65.09400909592229,25.74626865671642,67.47311827956989,72.0763723150358,50.0,77.73109243697479,48.699999999999996,52.68252172961325,standard,180,2778634628,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,2.8,-0.013453574851155281,27.3,0.875,,2026-06-12,0,True
SGSN.SW,SGS SA,Industrials,Consulting Services,Switzerland,CHF,17693860858.74227,-2.8976469999999965,-0.09500349999999802,4.9955,14.107853425,2.5477123,2.871,-2.155999999999999,0.5820424399999999,0.030319998499999994,-0.012036247499999993,-0.0016649940000000203,0.0529,-0.044,0.03,0.127,431.61400000000003,0.16949999999999993,1.418,140717440.0,2331000064.0,4896999936.0,19936808960.0,3.58,0.9249,3.2,3.59,3.2,1775088000.0,0.574,93.84353616048543,76.70755754062746,89.45999908447266,98.52632,2.31579,19.0,,,0.1407,0.4586,False,False,,0.5,460174.0,419631.0,1.98,5.67,2.18,,,-4.18,0.1977,58.9,3.66,,True,0.8465500260562936,,0.5,Europe,True,,64.36264890881534,40.082644628099175,37.04977043513118,56.28431635178461,81.15671641791045,67.47311827956989,62.05250596658711,50.0,,50.0,52.674076548936256,standard,182,47130251,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,6.2,0.026560479775071144,76.8,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
ATCO-A.ST,Atlas Copco AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,594705740343.0,4.474787750000006,6.405094000000002,2.6949,1.5211526875000003,5.2631774,5.352,2.4060000000000015,0.03210624250000001,0.04211499900000001,0.04004499999999999,0.014166270000000002,-0.033665,-0.11399999999999999,-0.124,-0.051,-32.451750000000004,0.17187499999999994,1.185,20682175776.0,20828000256.0,35472998400.0,889324765184.0,1.67,0.5607,3.0,1.54,2.5,1792368000.0,1.069,195.91558224218255,139.96714715217726,179.25,194.42857,2.04762,21.0,,,0.00029,0.6917,False,False,,0.5,5185101.0,5071522.0,1.35,7.58,7.64,,,-3.88,0.3175,55.2,4.59,,True,0.6203438026626941,,0.093,Nordic,True,81.22582317303642,61.21925469394936,47.83057851239669,14.997315010359369,49.29836527605323,23.32089552238806,67.47311827956989,82.10023866348448,50.0,,50.0,52.65683022475401,standard,183,96538617,False,4,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,2.4,0.001978430664166808,59.8,0.875,,2026-06-12,0,True
ZURN.SW,Zurich Insurance Group AG,Financial Services,Insurance - Diversified,Switzerland,CHF,82182973627.15533,-0.05851750000000333,-0.1616214999999972,3.222,0.08296767499999969,1.1245155,0.843,-3.941,0.08437001999999999,-0.0010050004999999987,-0.1629087525,-0.236339979,-0.15214999999999998,0.034,0.203,0.339,6.9315,3.4822500000000005,3.02,657967360.0,36086001664.0,17742999552.0,61589553152.0,5.45,0.72029996,30.0,5.12,30.0,1775779200.0,0.329,579.5999755859375,493.58854967277733,550.2000122070312,580.5134,2.75,12.0,,,0.00184,0.41935003,False,False,,0.5,341028.0,275329.0,1.06,0.14,12.33,,,-1.73,0.2045,46.4,2.15,,False,0.3327802873802638,,0.5,Europe,True,,34.44370925420462,55.57851239669422,54.29006630795146,87.84044170971482,52.42537313432835,67.47311827956989,68.97374701670644,50.0,,50.0,52.62555936130418,standard,184,190184822,False,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.7,-0.004894827958196402,47.3,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
INGA.AS,ING Groep N.V.,Financial Services,Banks - Diversified,Netherlands,EUR,74474924134.29666,-2.9270515000000037,-3.7277984999999987,1.9868,-1.8895953250000002,3.025714,8.112,,-0.0021899900000000028,-0.0103250005,0.08635124749999995,0.031460021000000005,-0.3903,-0.032,0.0020000000000000018,0.069,,,,,132432003072.0,256194002944.0,199659307008.0,4.18,0.48400003,1.09,5.51,0.736,1776297600.0,0.902,27.209999084472656,16.705361870101772,25.969999313354492,28.01,2.10526,19.0,,,0.00535,0.51707,False,False,,0.5,8596963.0,7544844.0,1.21,2.35,18.89,,,-4.28,0.2746,35.7,3.73,,False,0.43603293103261503,,0.949,Europe,True,,46.25013023021544,56.921487603305785,49.03364035966213,57.651357872292664,55.03731343283582,67.47311827956989,,50.0,,50.0,52.53895660448324,standard,185,226860722,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-1.0,-0.006438877433538437,43.4,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
BIOG-B.ST,BioGaia AB (publ),Healthcare,Drug Manufacturers - Specialty & Generic,Sweden,SEK,12026504550.905243,12.574733250000003,10.414207000000001,,4.045853687500001,7.9975953,7.433,8.623000000000001,0.04558625250000002,0.08391999,0.07986500500000002,0.02530377999999999,0.26969499999999996,-0.065,-0.125,-0.01,,2.7726249999999997,3.271,-398558048.0,871782016.0,0.0,11480099840.0,1.34,0.5945,1.64,1.26,4.0,1778198400.0,,136.3000030517578,90.34547824468368,122.0999984741211,165.0,,1.0,,,0.16997999,0.58025,False,False,,0.5,200770.0,222657.0,0.63,-3.86,16.23,,,-7.71,0.3263,38.3,2.11,,False,0.0691687560688732,,0.548,Nordic,True,32.3694640330889,74.60365377532978,49.48347107438017,28.092011050502585,69.0575349061146,86.19402985074626,67.47311827956989,25.29832935560859,50.0,,50.0,52.514249192469485,standard,186,2887059,False,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-1.8,0.0075823175720870495,64.5,0.625,,2026-06-12,0,True
DLR,"Digital Realty Trust, Inc.",Real Estate,REIT - Specialty,United States,USD,65639137456.00632,13.057090625,35.795739749999996,12.5952,-3.8030543150000007,10.581898,13.523,3.7180000000000004,-0.07321000500000002,-0.027665000250000002,-0.04545249500000002,-0.21449,0.04373990999999999,0.11000000000000001,0.4405,0.63,-21.385499999999997,0.6492500000000001,1.119,1861460736.0,2464262912.0,19452149760.0,85386977280.0,2.61,1.2944,4.88,3.4,1.22,1781481600.0,1.046,208.13999938964844,145.2410803765462,186.7899932861328,218.72414,1.71875,29.0,0.0,0.0,0.00013,1.00749,False,False,,0.396,2032407.0,1975470.0,0.5,-4.76,1.33,,,-9.93,0.2274,39.0,-4.38,,False,0.2419099432288579,,1.0,US,True,77.1743755332131,27.763740278173884,29.855371900826448,81.67644191891588,63.508092169116416,56.90298507462687,28.9426523297491,80.1909307875895,50.0,98.94957983193278,39.6,52.512594943457394,standard,187,368998028,False,4,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,3.8,-0.01049448549747467,33.8,0.875,,2026-06-12,0,True
UU.L,United Utilities Group PLC,Utilities,Utilities - Regulated Water,United Kingdom,GBp,12376526163104.639,-1.7954559999999997,-2.9966864999999983,1.3784,1.8600883000000001,3.759324,7.157,1.0422500000000001,0.154215,-0.0017100019999999883,0.06820751500000002,0.09675496499999997,0.5108699999999999,0.15200000000000002,1.089,1.146,360.78175,1.43125,2.524,-982656272.0,1794300032.0,11490599936.0,18724655104.0,4.05,0.6113,0.54,4.39,0.3578,1782345600.0,0.578,18788.248277664185,13570.359314136242,16660.55387878418,1516.286,2.30769,14.0,,,0.00044,0.71932,False,False,,0.5,2512155.0,2967165.0,0.62,-4.99,-3.2,,,-9.81,0.2909,39.3,-2.7,,False,0.3881217619853329,,0.5,UK,True,41.03651227335068,74.78849803257346,26.136363636363633,71.93260440569188,54.47601686570784,8.768656716417912,67.47311827956989,21.002386634844868,50.0,,50.0,52.433789712860246,standard,188,49434612350,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,4.9,-0.00897526741027832,38.1,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
CCI,Crown Castle Inc.,Real Estate,REIT - Specialty,United States,USD,41240346941.307976,3.379871624999998,2.486704749999997,1.5415,-28.137690714999998,9.788832,16.868,0.18999999999999773,,0.0002649997500000015,-0.012322495000000044,0.09082997999999998,0.22849995000000003,-0.105,,,,-0.31074999999999986,0.09,-213665920.0,55000000.0,29878999040.0,71064346624.0,4.5,1.7932,4.25,4.92,1.063,1781481600.0,0.948,111.73567368308369,75.95999908447266,94.48999786376953,99.07368,2.19048,19.0,4.22,0.0375,0.00096000003,1.00476,False,False,,0.74,3222692.0,3567670.0,0.38,5.89,5.63,,,-2.16,0.3194,53.0,3.77,,True,0.9813892891773592,,1.0,US,True,59.31975507294895,61.172251925627066,48.03719008264463,53.64664263368346,43.03269307114681,66.7910447761194,28.9426523297491,43.43675417661098,50.0,45.588235294117645,74.0,52.35830995209019,standard,190,337109131,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-6.4,-0.012767474167048931,28.8,0.625,EXTREME_EARNINGS_GROWTH;,2026-06-12,0,True
IMI.L,IMI plc,Industrials,Specialty Industrial Machinery,United Kingdom,GBp,8478732417229.009,-3.5239314999999927,1.4069379999999994,2.3192,1.9512790699999996,2.924469,3.252,0.1352499999999992,0.10484499500000001,0.049704999000000014,0.0064925050000000095,0.018994974999999952,0.0,0.027999999999999997,0.5770000000000001,0.576,-14.439250000000007,-0.09574999999999984,0.853,-217231264.0,114900000.0,643699968.0,7493512192.0,1.21,0.2593,0.34,1.6,0.232,1775088000.0,1.042,36330.40909385681,25839.327456879575,35636.471740722656,3073.333,1.6875,15.0,,,0.00413,0.79144996,False,False,,0.5,1502266.0,988620.0,0.99,4.24,3.12,,,-1.99,0.2628,62.3,2.57,,True,0.9759327767394049,,0.5,UK,True,49.03487078694154,64.6985327110194,45.35123966942149,59.71191988457881,50.98849877059846,10.820895522388058,67.47311827956989,28.162291169451077,50.0,,50.0,52.13740744087688,standard,193,35230928692,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.2,-0.0386103130877018,7.5,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
KNIN.SW,Kuehne + Nagel International AG,Industrials,Integrated Freight & Logistics,Switzerland,CHF,22784120921.753967,-1.4240769999999978,1.4130035000000012,2.414,4.176341425,0.9593718,1.083,-0.08099999999999952,0.13877251,0.0065600024999999985,-0.07301624749999999,-0.09031500400000002,-0.025109999999999966,-0.178,-0.23099999999999998,-0.158,84.333,-0.2385,0.991,-287157600.0,749000000.0,3622000128.0,25722112000.0,3.13,1.1735,6.0,4.13,6.0,1778198400.0,0.637,193.8966077793094,142.4033839338917,191.85000610351562,183.61111,3.22222,18.0,,,0.60231996,0.18456,False,False,,0.5,220347.0,200652.0,1.07,12.13,17.92,,,0.0,0.3248,89.3,9.07,,True,1.0364898910965938,,0.239,Europe,True,,47.287949740613,84.400826446281,9.9806617706705,48.46815823863945,77.42537313432835,28.9426523297491,37.70883054892602,50.0,,50.0,51.974289133432585,standard,194,48329089,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-8.3,0.0027259832713752985,60.6,0.875,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
DNB.OL,DNB Bank ASA,Financial Services,Banks - Regional,Norway,NOK,409130334151.2433,-4.920464750000001,-3.789519999999999,5.22,-2.4530509625000003,4.675508,13.617,,-0.032716247500000004,-0.016579999999999998,0.221542495,0.17972128500000004,-0.460015,-0.078,-0.21200000000000002,-0.093,,,,,672902021120.0,1450560978944.0,1191515783168.0,6.33,0.601,18.0,5.86,18.0,1776816000.0,0.338,295.2905671190735,241.61848144381588,284.3999938964844,302.29413,3.0,17.0,,,0.44452998,0.46644002,False,False,,0.5,2072726.0,2143403.0,1.17,5.32,5.73,,,-1.17,0.178,48.4,2.21,,False,0.45600070160677525,,0.716,Nordic,True,,48.98131897751105,50.981404958677686,27.407969834787203,90.14560655369768,26.679104477611943,67.47311827956989,,50.0,,50.0,51.94736603311617,standard,195,64143086,False,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-6.9,-0.009337245486676693,37.0,0.75,SUSPICIOUS_FWD_PE;,2026-06-12,0,True
