ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,data_quality,data_fetched_date,data_stale_days,_fundamentals_neutralized,data_anomaly
7013.T,IHI Corporation,Industrials,Specialty Industrial Machinery,Japan,JPY,2636092633972.0,-11.9663355,-22.816529199999998,2.24,0.8916643250000004,1.6040461,1.889,-2.922999999999999,0.16144998,0.0032250039999997993,0.020637494999999995,0.034814997750000055,-0.04588499500000007,0.017,1.04,1.113,35.931999999999995,-0.4873749999999999,0.714,-5856499712.0,159183994880.0,489893003264.0,3104226148352.0,0.89,0.1317,23.0,1.58,11.5,1790640000.0,0.921,4684.577361328125,2055.117531788966,2486.5,4065.4546,2.18182,11.0,,,0.05163,0.64532995,False,False,,0.5,19057735.0,18557710.0,1.2484491576444867,-12.85,-42.05,-6.92,,-0.46921572466143413,0.505859078576352,40.87038789025544,-0.1845485357670641,-0.18135256380823128,True,0.06732866821927515,,0.669,Japan,True,,60.71351615751016,36.881805136398604,67.9303068757033,38.1164058860139,14.17004048582996,67.60471204188482,45.335515548281506,50.0,,50.0,49.81343640117941,standard,356,287833557,False,4,NEUTRAL,0,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,0.3,0.042449988424777985,82.1,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
SPOT,Spotify Technology S.A.,Communication Services,Internet Content & Information,Sweden,USD,103118460591.5,7.642607000000002,9.406875,1.716,4.445520137500001,5.8827353,5.551,25.407999999999998,0.17297248800000004,0.052994996,0.02966625274999999,-0.022422497500000013,-0.15878746499999996,0.021000000000000005,2.1235000000000004,2.204,-69.03450000000001,0.8145000000000003,1.508,-391551744.0,6293000192.0,476000000.0,97301463040.0,,0.0,,,,,1.554,785.0,405.0,501.5,609.4095,1.58537,39.0,2.76,0.040700004,0.22989,0.67344004,False,False,,0.5,2159417.0,2898840.0,0.5572231802655657,13.59,-3.55,-16.26,,-0.36114649681528666,0.45530221299682244,69.07919185800907,0.04904773653922212,-0.11874548569209686,True,0.7404232496124029,,0.663,US,True,37.02534283477854,60.57569401574034,44.874326883247534,70.99411068305174,38.145257539794294,44.80431848852901,12.172774869109947,43.04418985270049,50.0,44.680851063829785,50.0,49.755454319492586,standard,359,1453768260,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.3,-0.00996961910277605,36.6,0.875,2026-06-05,0,True,
ISRG,"Intuitive Surgical, Inc.",Healthcare,Medical Instruments & Supplies,United States,USD,142479707013.32312,18.768046000000005,15.763315249999998,2.1616,2.2304257874999998,13.464218,13.049,18.960999999999995,0.012244998000000028,0.033994995,0.15561624474999994,0.11929500500000002,0.18095251499999998,0.15200000000000002,0.081,0.176,,2.4837500000000006,3.259,1154785664.0,4517300224.0,0.0,138085105664.0,,0.0,,,,,1.509,603.8800048828125,396.67999267578125,402.29998779296875,567.80273,1.9375,29.0,2.77,0.019,0.0055299997,0.89191,False,False,,0.5,2102657.0,2608780.0,1.02,-9.77,-18.0,,,-31.3,0.2893,37.9,-9.42,,False,-0.03893080880778716,,1.0,US,True,52.02859582600563,74.63700160591671,3.888081395348837,71.3126838507678,55.26363526645137,38.05668016194332,12.172774869109947,60.883797054009825,50.0,76.29179331306992,50.0,49.724060748737635,standard,361,1049512162,False,6,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.5,0.032162219285964966,79.1,0.75,2026-06-05,0,True,
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,United States,USD,114844474273.68164,-11.0001615,-3.105298000000003,29.5688,-1.5970675625000004,1.2843984,1.354,-3.8175000000000012,0.207430008,0.052515000000000006,-0.12390625475,-0.2004999825,-0.29634747499999997,0.025999999999999995,-0.03900000000000001,0.098,-38.8415,-1.5239999999999998,0.242,14402323584.0,2288000000.0,8385999872.0,121107103744.0,7.06,0.70699996,13.9,1.93,0.1,1782950400.0,0.295,272.2856502419482,187.86426104094096,196.82000732421875,230.7143,2.6,21.0,2.65,0.012,0.0024899999,0.90313005,False,False,,0.5,2982415.0,3771910.0,0.8822742444234807,-1.25,-7.7,-8.46,,-0.2771561514559141,0.22261043918161996,47.4683681830978,-0.012741521100045117,-0.06499702339570257,False,0.4483935121528102,,0.653,US,True,,42.606974388068146,46.207985679626006,45.6597793544187,58.29840627784869,41.70040485829959,67.60471204188482,99.01800327332242,50.0,88.44984802431611,50.0,49.72264719025893,standard,362,742387354,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.4,-0.02875521034002304,10.7,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
ACA.PA,Crédit Agricole S.A.,Financial Services,Banks - Regional,France,EUR,49924686354.00826,-6.4722278999999965,-4.684235299999999,4.18,-1.7370739775000004,1.8851599,-9.881,,-0.05780499350000001,-0.011072500499999995,0.033595019999999975,0.021017520000000026,-0.37393501500000004,-0.072,-0.22100000000000003,0.018,,,,,839499972608.0,519500005376.0,-261687083008.0,6.83,0.5159,1.13,8.02,1.13,1779753600.0,0.802,17.905238361868463,14.29987403845285,16.5049991607666,20.10312,2.5,16.0,,,0.70044,0.09865,False,False,,0.5,5576438.0,6954399.0,0.11384667885297219,5.99,0.39,6.44,8.4,-0.07820276797229653,0.221021052747035,63.94553854908352,0.037277676896393164,0.04115972026133363,True,0.8192453793082826,,0.423,Europe,True,,37.224516186906996,61.2790380664959,21.13153255752943,71.07875228123046,60.72874493927125,67.60471204188482,,50.0,,50.0,49.695888529259705,standard,363,132344459,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.8,-0.004196596331894398,49.7,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
TROW,"T. Rowe Price Group, Inc.",Financial Services,Asset Management,United States,USD,22350149148.74817,-9.8072705,-4.434912000000004,13.2012,-3.1049685625000003,3.0170696,2.724,-4.921500000000002,0.01528999800000002,0.081645,0.029603745249999987,0.0074099875000000065,0.03802251499999999,-0.008,-0.1,0.016,-61.145500000000006,3.7199999999999998,5.545,781048192.0,3729799936.0,459600000.0,20177750016.0,4.99,0.5483,5.2,4.16,1.3,1781481600.0,1.532,113.69138101005093,85.22000122070312,104.30999755859375,97.41667,3.38462,12.0,11.85,0.1358,0.01775,0.89928,False,False,,0.463,2322369.0,1913210.0,0.27,1.91,18.32,,,-1.71,0.2439,65.6,6.3,,False,0.6633340162485576,,0.739,US,True,,63.92780678570271,64.24418604651163,40.749488375708225,61.03550490624554,75.84345479082322,67.60471204188482,89.52536824877251,50.0,13.37386018237082,46.300000000000004,49.66959411831183,holding,365,199566930,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,-0.2,-0.010445662774145603,35.5,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
CBK.DE,Commerzbank AG,Financial Services,Banks - Regional,Germany,EUR,40549438712.95137,2.8158135000000044,-1.6568859999999983,0.9214,-1.1893769375000003,3.4956005,-3.274,,-0.06822499350000001,-0.009472500499999998,-0.0014949999999999963,0.0782575,-0.37393501500000004,-0.018000000000000002,0.013999999999999985,0.095,,,,,100426997760.0,20475000832.0,-37968748544.0,2.96,0.29950002,1.1,2.92,1.1,1779321600.0,0.719,38.16999816894531,25.453337141604344,36.97999954223633,39.95385,2.23077,13.0,,,0.42169,0.36124,False,False,,0.5,3390842.0,3555821.0,0.78,1.57,16.89,,,-2.44,0.3896,57.9,6.81,,True,0.7639668605393243,,0.502,Europe,True,,37.16682228814794,61.700581395348834,40.89581618431115,51.08744747226865,64.23751686909581,67.60471204188482,,50.0,,50.0,49.66422548007592,standard,366,151613350,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.5,-0.007270153146237135,43.4,0.75,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
HM-B.ST,H & M Hennes & Mauritz AB (publ),Consumer Cyclical,Apparel Manufacturing,Sweden,SEK,231045155172.88208,-1.1515310000000056,1.307758499999999,2.0903,2.6728380500000006,1.1820788,1.439,-4.122250000000001,0.11505500499999999,0.0,-0.005179996500000013,-0.09630499500000002,0.10348,-0.17099999999999999,0.116,0.227,120.77325,-0.2650000000000001,0.567,18043625152.0,18733000704.0,76813000704.0,320199655424.0,4.33,0.8971,7.1,4.91,3.55,1793750400.0,1.008,190.12972139864354,119.23127258046888,164.8000030517578,157.688,3.54167,25.0,,,0.70079005,0.20838,False,False,,0.5,2113420.0,2582192.0,0.3176777336003298,3.64,-9.21,-2.25,,-0.13322334961916393,0.2664730904080764,68.09525262741815,-0.011576516499628875,-0.014739656959127712,True,0.5865832253321578,,0.743,Nordic,True,,53.2781871112683,52.26529676312208,46.357620785637586,42.38009881042847,30.634278002699055,67.60471204188482,94.10801963993454,50.0,,50.0,49.64484653454525,standard,367,44964296,False,5,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,1.2,0.01005580835044384,66.7,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
105560.KS,KB Financial Group Inc.,Financial Services,Banks - Regional,South Korea,KRW,55544099144400.0,,-1.801158875,0.74,,3.3707576,5.458,,-0.016510002500000003,-0.0009899995999999994,0.10604499850000004,0.241597515,-0.370865,0.091,0.031,0.115,,,,,139533874102272.0,172020872511488.0,89931909169152.0,2.94,0.273,4598.0,4.78,1143.0,1778112000.0,0.767,169620.12170272676,95514.197453125,156600.0,195750.0,1.4,20.0,,,0.02542,0.59575003,False,False,,0.5,1244411.0,1318284.0,0.99,-1.72,2.76,,,-5.65,0.3896,54.2,1.79,,False,0.5910700326297939,,0.987,Asia,True,,54.06249316220122,44.76744186046511,63.942234185879386,49.221775830477604,2.968960863697706,67.60471204188482,,50.0,,50.0,49.61697804117881,standard,369,150703590,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.0,-0.012011357583105564,32.9,0.5,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
FER.MC,Ferrovial N.V.,Industrials,Engineering & Construction,Netherlands,EUR,40941323079.85762,21.635433000000003,29.0954675,4.9894,2.9722190125,4.2527604,5.138,17.882250000000003,-0.024880003500000008,-0.026562501500000002,0.003177502499999957,-0.006095000000000003,0.5004849849999999,-0.003999999999999997,-0.948,-0.877,73.7425,-0.14150000000000007,0.993,-266323872.0,4241999872.0,10732000256.0,49466818560.0,2.5,0.7493,1.43,2.04,0.5578,1779062400.0,0.797,62.92955387144173,42.46181756645126,57.13999938964844,60.95227,2.22727,22.0,,,0.36086,0.42001,False,False,,0.5,1102232.0,1023926.0,0.034195725103165604,-2.48,-3.13,3.09,29.23,-0.09200056452999383,0.20176824140354527,44.97438973194388,-0.012367070575916461,0.0392919771974678,False,0.26010169346860956,,0.5,Europe,True,38.46697705624625,50.108184053389536,67.80943953784248,17.603351855282366,56.92220811244309,63.96761133603239,67.60471204188482,41.243862520458265,50.0,,50.0,49.601138499878004,standard,370,67458931,False,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.8,-0.016755236312747,24.9,1.0,2026-06-05,0,True,
LSEG.L,London Stock Exchange Group plc,Financial Services,Financial Data & Stock Exchanges,United Kingdom,GBp,55047263335731.43,25.219964,6.76720875,0.8882,-0.09853250000000013,4.677137,5.869,10.6555,-0.07925499500000001,-0.021798750725,-0.12908499,-0.18795123275,0.47955503999999993,-0.015,0.667,0.77,-22.834500000000006,-0.7595000000000001,0.008,1407762432.0,4079000064.0,11742999552.0,54855163904.0,1.68,0.5738,1.5,1.26,1.03,1776297600.0,0.394,148542.9104910052,81386.88170245243,112707.53293037415,12258.125,1.3125,16.0,,,0.04922,0.69624,False,False,,0.5,1902419.0,1346786.0,0.10010265229973718,-6.76,5.72,0.91,-23.38,-0.24124596348743965,0.3139617897229497,45.114723859915976,-0.017401077152637834,0.02478294992842711,False,0.2171226420865878,,0.5,UK,True,69.63922294172062,31.601256548754982,49.58581393235441,56.76739664998212,49.18574244679567,3.1039136302294197,67.60471204188482,80.85106382978722,50.0,,50.0,49.599196211598006,standard,372,151792927445,False,5,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.7,-0.052133820950984955,2.6,1.0,2026-06-05,0,True,
MOD,Modine Manufacturing Company,Consumer Cyclical,Auto Parts,United States,USD,16208637032.318726,104.741214,7.572368749999998,1.1802,8.4946616875,5.095293,5.257,19.006499999999996,-0.066289987,0.028549994999999995,-0.04431375275000004,0.011960020000000002,-0.251737485,0.407,0.359,0.478,-28.857,0.5090000000000001,1.167,-1200751760.0,73500000.0,580099968.0,16723535872.0,,0.0,,4.37,0.1,1227052800.0,1.657,323.25,86.4800033569336,306.8900146484375,340.85715,1.125,7.0,3.7,0.0725,0.022090001,1.08212,False,False,,0.5,1116265.0,1735800.0,0.48,10.48,46.53,,,-2.23,0.7446,55.4,18.59,,True,1.0139454579470941,,0.998,US,True,19.555966697502313,39.736462370665215,70.63953488372093,82.94791751214558,28.35953776815506,80.43184885290148,12.172774869109947,14.893617021276595,50.0,26.443768996960486,50.0,49.59225607108596,standard,373,532699687,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.3,0.0011387052945792675,57.0,0.875,2026-06-05,0,True,
HON,Honeywell International Inc.,Industrials,Conglomerates,United States,USD,149054220475.11182,3.16319,-2.3821425000000014,2.1497,4.1537054875,3.9578924,4.66,0.7684999999999982,0.05355499800000001,-0.003045001000000002,0.0013162477499999645,0.07900749749999998,-0.11271748499999994,-0.037,-0.491,-0.433,184.91899999999998,-0.09799999999999986,0.926,1837573248.0,12389999616.0,37751001088.0,175492218880.0,2.02,0.74120003,4.76,2.02,1.19,1778803200.0,0.811,246.82349932269608,184.82161977006473,235.22999572753906,247.2988,2.03846,25.0,2.74,0.0171,0.00052,0.81786,False,False,,0.5,4054703.0,4962430.0,0.59,9.12,-4.3,,,-8.03,0.2356,62.8,1.97,,True,0.856820172311459,,0.898,US,True,72.8388956094784,53.53498179971167,31.25,29.484850692312804,49.222438267064994,37.11201079622132,67.60471204188482,63.99345335515548,50.0,79.63525835866263,50.0,49.552075798468735,standard,374,1167312388,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.5,-0.033379729837179184,8.2,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Diversified,United States,USD,34861215877.45148,-12.0557175,-6.4417310000000025,0.12,-3.3005963625000003,1.2108374,1.222,-5.4405,0.055750018000000005,0.012005000000000002,-0.11208625475,-0.2114699825,-0.10024748499999996,0.0,0.27699999999999997,0.359,-41.86450000000001,-0.03299999999999981,1.062,4503948416.0,4393999872.0,4373000192.0,35174215680.0,1.89,0.1576,2.4,1.93,0.6,1780272000.0,0.504,143.20528921057172,117.55543797396345,127.16999816894531,149.45,2.26087,20.0,0.03,0.0002,0.0035299999,0.95758003,False,False,,0.753,1560665.0,2042610.0,1.14,-5.67,-9.41,,,-11.46,0.1895,34.2,-6.31,,False,0.08081978370646374,,0.838,US,True,,38.09023318371244,20.639534883720934,62.94979121258825,72.55433199111036,67.47638326585695,67.60471204188482,99.01800327332242,50.0,96.96048632218846,75.3,49.53775194745029,standard,375,259758710,False,5,NEUTRAL,0,VARNING,False,3,0.42857142857142855,LÅG,EJ AKTUELL,0.6,-0.016644075512886047,25.0,0.875,2026-06-05,0,True,SUSPICIOUS_FWD_PE;
ADC,Agree Realty Corporation,Real Estate,REIT - Retail,United States,USD,8729075828.772484,4.768384000000001,10.341391999999999,0.13,-3.2818727625,11.671754,16.765,-2.8680000000000017,-0.067459997,-0.01227249875,0.031121269749999965,0.11216249749999997,0.394482455,0.13,-0.04550000000000001,0.32,-30.2335,-0.4224999999999999,0.273,-654417760.0,34882000.0,3718807040.0,12574575616.0,4.41,1.68,3.2,4.21,0.267,1780012800.0,0.499,81.21521026504269,67.76137970652573,72.68000030517578,84.55556,1.85,18.0,0.01,0.0001,0.01808,1.2058101,False,False,,0.5,1170022.0,1296930.0,1.01,-4.82,-10.16,,,-11.14,0.1716,28.0,-4.77,,False,-0.05411322307770317,,0.523,US,True,,56.98290527576521,20.13081395348837,56.23286725934987,66.27022934823555,88.25910931174089,29.581151832460733,19.476268412438625,50.0,97.87234042553192,50.0,49.535687744338006,standard,376,94260873,False,3,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.1,-0.008380145765841007,40.9,0.875,2026-06-05,0,True,
9984.T,SoftBank Group Corp.,Communication Services,Telecom Services,Japan,JPY,47386550573815.0,-10.2029945,6.247671,1244.7685,0.3241646749999997,6.0762506,9.276,67.6035,0.19322749999999994,-0.0418049960000002,0.5468674549999999,-0.34091500724999996,0.23816500499999993,0.009999999999999995,2.5065000000000004,2.538,86.9225,-0.6868749999999996,0.584,-1471624480768.0,5362149752832.0,25663566249984.0,72341132410880.0,0.13,0.0126,11.0,0.59,5.5,1790640000.0,0.901,9074.0,1830.5525298413256,8315.0,6834.263,1.84211,19.0,,,0.3473,0.36099,False,False,,0.5,68419851.0,94770160.0,0.77,53.3,105.8,,,-3.67,0.8825,71.0,58.31,,True,0.8835173301772556,,0.72,Japan,True,24.906324018257415,56.50953291432212,71.875,73.22922374852587,24.737282845459177,3.3738191632928474,34.29319371727749,31.58756137479542,50.0,,50.0,49.51526022539207,standard,377,4915440508,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-1.0,0.10312815755605698,92.5,0.875,2026-06-05,0,True,
IOT,Samsara Inc.,Technology,Software - Infrastructure,United States,USD,13927228587.129593,,18.354991,,6.443594512500001,13.449635,12.933,-513.305,-0.19177999949999996,-0.085230001,-0.11755374825000003,-0.1179424985,0.286012515,0.14899999999999997,,,-42.551,-0.16749999999999976,1.267,-815274752.0,833792000.0,72768000.0,20934537216.0,,0.0,,,,,1.284,48.404998779296875,23.3799991607666,37.36000061035156,43.88,1.59091,20.0,7.28,0.1258,0.03896,1.02496,False,False,,0.5,6757969.0,6277860.0,0.58,19.26,22.77,,,-19.69,0.6631,74.5,19.16,,True,1.0582155570190617,,1.0,US,True,,26.11065823795267,44.912790697674424,87.45490342733952,24.262965983608055,82.05128205128204,12.172774869109947,23.567921440261866,50.0,14.58966565349544,50.0,49.51026606668289,standard,378,234540853,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-0.9,0.029153723269701004,77.2,0.75,2026-06-05,0,True,EXTREME_EARNINGS_GROWTH;
FPH.NZ,Fisher & Paykel Healthcare Corporation Limited,Healthcare,Medical Instruments & Supplies,New Zealand,NZD,21670965328.23191,16.713274000000006,15.966115249999994,43.64,4.3099647875,9.387872,9.22,11.450999999999997,0.07382501800000005,0.07876499999999999,0.07704624474999996,0.09776500500000003,0.15488251500000005,0.06200000000000001,0.03599999999999999,0.141,-49.6805,0.18874999999999997,1.615,-699889248.0,461100000.0,146100000.0,21284276224.0,1.41,0.5422,0.52,1.47,0.33,1782086400.0,0.849,41.400001525878906,32.15999984741211,36.900001525878906,39.63417,2.41667,12.0,,,0.038829997,0.47232,False,False,,0.5,524328.0,788322.0,0.46,1.1,-10.0,,,-10.5,0.3024,64.5,1.38,,True,0.7711336584809947,,0.5,US,True,30.39960964105275,76.9883164180208,21.184593023255815,47.68992214800217,57.38799265129876,76.38326585695006,67.60471204188482,25.85924713584288,50.0,,50.0,49.48661654808111,standard,380,29089083,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.5,-0.01684470660984516,24.5,0.875,2026-06-05,0,True,
TATACONSUM.NS,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,India,INR,1132146792920.0,38.067329,24.833194000000006,0.55,0.0,5.5797076,5.627,11.980249999999996,-0.142202505,-0.04790500550000001,-0.02427750150000004,-0.022137504500000002,0.0,0.143,0.182,0.215,-46.142250000000004,0.10849999999999982,0.898,0.0,43181600768.0,28195100672.0,1141673820160.0,0.87,0.5295,10.0,0.73,10.0,1779667200.0,0.412,1271.9371979227803,998.7489642211792,1144.0,1347.8276,1.82759,29.0,,,0.34383,0.35102,False,False,,0.5,2154437.0,2771320.0,0.5785452097331167,0.02,1.11,-1.6,,-0.10058452424515651,0.21876860344376298,25.92878513149566,0.008970099390571251,0.010333626761269699,False,0.1264006216552328,,0.473,India,True,45.85848471602402,30.147717970841352,63.263728622995444,55.12681771344448,74.61150508179514,18.75843454790823,67.60471204188482,48.608837970540094,50.0,,50.0,49.48423364968682,standard,381,33395376,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-1.3,-0.02489446848630905,13.5,0.875,2026-06-05,0,True,
8316.T,"Sumitomo Mitsui Financial Group, Inc.",Financial Services,Banks - Diversified,Japan,JPY,23436180826180.0,0.0,-0.12083500000000225,1.8721,-0.03382432500000021,3.8684418,-3.659,,-0.0009450000000000292,-0.00024499700000019087,0.038374977500000004,-0.05200248224999993,-0.27681499500000006,,,,,,,,102480427876352.0,57452091408384.0,-22167076995072.0,1.51,0.3812,90.0,3.82,45.0,1790640000.0,0.392,6189.368512879795,3424.5279976639094,6148.0,6331.6665,1.66667,12.0,,,0.053049996,0.42574,False,False,,0.5,13723686.0,14209890.0,0.99,,,,,,0.3745,70.1,,,True,0.9490476578529048,,0.838,Japan,True,,42.76350262586625,,70.48429319371728,62.235898429928284,5.398110661268556,67.60471204188482,,50.0,,50.0,49.471423085647984,standard,382,544945602,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,1.6,-0.0003286399878561497,55.3,0.625,2026-06-05,0,True,EXTREME_GROWTH;EXTREME_EARNINGS_GROWTH;SUSPICIOUS_FWD_PE;
EICHERMOT.NS,Eicher Motors Limited,Consumer Cyclical,Auto Manufacturers,India,INR,1957167388900.0,-2.3519930000000038,3.2690977500000002,,2.5443679500000003,8.361261,8.13,-0.7892500000000009,0.063190005,0.018239991999999997,0.14580250199999994,0.093475007,0.03712002000000003,0.123,0.0,0.116,-37.753,0.18199999999999972,1.287,12764524544.0,61139701760.0,5139500032.0,1902982463488.0,0.98,0.3487,70.0,0.45,70.0,1754006400.0,0.3,8230.0,5152.687234561904,7130.0,7824.4165,2.08108,36.0,,,0.49795,0.2913,False,False,,0.5,616734.0,640968.0,0.73,-2.97,-6.77,,,-13.19,0.319,54.0,0.39,,True,0.5023354213472158,,0.72,India,True,,71.49961950775122,21.620639534883722,56.96925820916099,67.58679038036966,15.789473684210526,67.60471204188482,57.11947626841244,50.0,,50.0,49.46349678066332,standard,383,48139272,False,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-8.7,0.047926485538482666,84.1,0.875,2026-06-05,0,True,
