ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_fundamentals_neutralized,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank
CINT.ST,Cint Group AB (publ),Technology,Software - Application,Sweden,SEK,2041901733.75,,43.077424,,4.071106725,13.747866,13.674,128.77200000000002,-0.701309995,-0.1094,-1.2513400000000001,-0.08581000899999999,0.44931,-0.187,,,-7.457000000000001,-0.4035000000000002,1.273,-817065796.0,61880000.0,51711000.0,2030945152.0,,0.0,,,,,1.399,8.989999771118164,2.1519999504089355,5.75,5.548466,,2.0,,,0.34001,0.3402,False,False,,0.5,2562549.0,1216035.0,0.22990870306953426,0.35,54.49,88.9,,-0.36040042865486943,0.8437380609418058,49.05660547111696,0.14857576412463924,0.30315896967161127,False,0.3349680911043276,,0.5,Nordic,True,True,1.8530541714899256,25.293580631880722,68.27956989247312,18.424227984129498,14.121628446049536,93.88275276125744,11.823480432972524,1.0510510510510511,50.0,,50.0,30.50810707430962,standard,1022,739125,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-9.0,0.02482360415160656,82.9
AV.L,Aviva plc,Financial Services,Insurance - Diversified,United Kingdom,GBp,22721737706121.285,13.388389499999995,1.1390580000000012,1.3538,-0.15834055000000002,0.6296604,0.454,0.06199999999999939,-0.030437494999999995,-0.0130399967,-0.20403250500000003,-0.297334975,-0.19703999,0.31,9.66,4.65,29.389499999999998,0.0,0.81,-1601743744.0,18200000512.0,12433000448.0,13017480192.0,6.52,1.3925,0.39,6.28,0.262,1774483200.0,0.624,8964.918811130574,7366.799689899607,7590.367298382567,692.531,2.125,16.0,,,0.00619,0.7133,False,False,,0.5,10580421.0,10196707.0,0.5306840802571742,-2.84,-7.86,-5.63,-6.73,-0.15332559521246358,0.21917245888660775,38.63379519441342,-0.025597373431548665,-0.06327928565431806,False,0.09262038009555258,,0.5,UK,True,True,36.657607327998385,19.312053591188622,35.59582405258485,79.97701524122259,64.82403273996209,4.333050127442651,28.642797668609493,9.90990990990991,50.0,,50.0,30.460188160490887,standard,1023,77396751364,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-8.2,-0.01669839210808277,36.4
RGTI,"Rigetti Computing, Inc.",Technology,Computer Hardware,United States,USD,6874007430.200066,,-123.166905,,5.811480724999999,686.3027,645.222,-99.99499999999999,-0.715689995,-0.18427,-0.10771,-6.0361397000000006,-0.15382,1.855,,-0.223,-48.91,5.306,6.83,-822647379.0,418246016.0,6783000.0,6462544384.0,,0.0,,,,,1.902,58.150001525878906,10.300000190734863,20.68000030517578,29.2425,,12.0,1.51,0.1487,0.01698,0.53963,False,False,,0.696,38283353.0,89454120.0,0.8054547422646967,2.94,21.58,-20.58,,-0.6443680178413682,1.0946976255753957,55.501555616497114,0.1137020991440505,-0.11994100584367862,False,0.42677634643908036,,0.659,US,True,True,,8.979968190361067,33.19185059422751,55.031229323166514,35.020963873151125,86.23619371282922,11.823480432972524,9.70970970970971,50.0,11.977186311787072,69.6,30.457765699300865,standard,1024,1849911229,False,2,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-16.7,0.03986631706357002,88.6
G.TO,Augusta Gold Corp.,,,Canada,CAD,146165600.0,,,,1.4352969499999997,,,-43.0135,-0.11514999999999997,-0.020679998500000005,0.015495001999999994,0.020864999999999995,-0.38794,,,,84.83175,-0.7825,0.064,-843549663.0,2714810.0,39043524.0,181550000.0,,,,,,,0.884,1.71,0.82,1.69,,,,,,0.17284,0.00135,False,False,,0.5,41832.0,77775.0,,,,,,,,,,,,,,0.5,Canada,True,True,,31.30405014794193,,31.76519567027477,27.885520623747613,99.4052676295667,11.823480432972524,,50.0,,50.0,30.392203288084175,standard,1026,94337,False,2,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-6.9,,0.0
0101.HK,Hang Lung Properties Limited,Real Estate,Real Estate Services,Hong Kong,HKD,39795806919.85274,-1.855707500000003,-8.986479000000001,0.4579,-0.277468155,3.9983733,9.851,-3.459999999999999,-0.029380005,0.007429999499999999,-0.100184985,0.19809997999999998,0.298165,-0.086,-0.4625,-0.181,-10.627000000000002,0.8574999999999998,0.56,-5529107712.0,5952000000.0,54470000640.0,98050809856.0,6.61,1.4053999,0.52,7.12,0.4,1778025600.0,0.739,9.856513080827808,5.845473720440838,7.869999885559082,10.82311,1.66667,13.0,,,0.65828,0.12841,False,False,,0.5,9661951.0,9312248.0,1.213941975840636,-13.04,-14.78,-9.53,,-0.2015432008234992,0.2903917270470064,21.093752910383643,-0.07899496043087884,-0.07969913485391777,False,0.21383957600215991,,0.5,Asia,True,True,,57.06019514576686,25.240520656479912,19.821378803332443,63.50270041415026,56.58453695836874,28.642797668609493,19.61961961961962,50.0,,50.0,30.303191878097003,standard,1027,9356355,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-14.8,-0.019821176305413246,30.2
7012.T,"Kawasaki Heavy Industries, Ltd.",Industrials,Specialty Industrial Machinery,Japan,JPY,2415182969370.0,-3.7513574999999975,-18.9223653,0.72,0.04060960000000002,1.0449606,1.391,0.4629999999999992,,,-0.007789999999999998,0.010790003999999992,-0.09953000000000001,,,,51.923000000000016,-0.5937499999999999,0.621,,132365000704.0,861188980736.0,3214379057152.0,1.38,0.2643,40.0,2.46,20.0,1790640000.0,0.919,3742.2069628878003,1704.8237555267613,2889.5,3768.4614,1.61538,13.0,,,0.074039996,0.50565,False,False,,0.5,15716913.0,14648040.0,0.656190206925317,-11.12,-15.88,45.52,,-0.227862053420418,0.5246708559994563,50.13143071723619,-0.07253617552939218,0.1259189545605317,False,0.3091070793580314,,0.394,Japan,True,True,,44.76513865308433,43.63327674023768,16.23646960865945,29.481616346006504,13.423959218351742,66.98584512905911,,50.0,,50.0,30.053036839517624,standard,1032,264050902,False,2,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-10.7,0.05701823532581329,92.7
ROIV,Roivant Sciences Ltd.,Healthcare,Biotechnology,United Kingdom,USD,20556747548.424026,,-33.913104000000004,,1.2973630999999997,2488.7104,2074.745,-26.969,-0.19982499499999995,-0.20476000000000003,-0.122620005,-146.94408249000003,-0.45334,-0.749,,,-56.9545,16.3485,17.999,-1906922880.0,4291833088.0,107438000.0,17137394688.0,,0.0,,,,,1.137,32.792999267578125,10.704999923706055,28.579999923706055,39.04167,1.30769,12.0,5.27,0.0502,0.23391001,0.75885004,False,False,,0.442,5836842.0,7381430.0,0.684752626219652,-0.83,-0.69,38.07,,-0.12847252273253917,0.4163863291446094,47.15772302648648,-0.004642449894286194,0.2563755627511586,False,0.28648421745972524,,0.778,US,True,True,,4.739643991898921,62.62026032823996,34.24775293156959,51.29424965918245,69.83857264231096,11.823480432972524,10.81081081081081,50.0,43.91634980988593,44.2,37.90045954082588,standard,850,210961269,False,4,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-1.8,0.05364617705345154,92.1
COF,Capital One Financial Corporation,Financial Services,Credit Services,United States,USD,112429635965.15788,38.013349,-4.438567,0.193,-1.59804965,3.096297,2.598,,-0.10414749499999998,-0.014720000000000004,-0.16341250499999999,-0.08455496500000001,-0.45334,0.402,-0.167,0.548,,,,,79386001408.0,55874998272.0,94325637120.0,1.77,0.86120003,3.2,1.65,0.8,1779148800.0,1.037,257.5448295944663,174.23209732202199,180.6699981689453,255.19048,1.56522,21.0,2.02,0.016,0.018819999,0.87221,False,False,,0.616,4725160.0,4939550.0,1.2640515976744475,-6.18,-3.34,-19.85,,-0.2984910687066371,0.3086617421016326,42.10525870861471,-0.0422701162959398,-0.13745983156651154,False,0.15456622302682607,,0.675,US,True,True,,15.145832644899425,25.183927560837574,63.48543798929484,43.493080493904685,36.61852166525064,66.98584512905911,,50.0,84.31558935361217,61.6,29.89565015917246,standard,1036,892428489,False,0,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-11.1,-0.03804624453186989,9.3
CEVI.ST,CellaVision AB (publ),Healthcare,Medical Devices,Sweden,SEK,3005294922.0,-0.3807475000000018,0.3923660000000009,,0.4594436999999999,4.113507,3.829,-0.3810000000000002,0.02802500500000002,0.038689999999999995,0.099579995,0.007237500000000022,0.25345003,-0.22799999999999998,-0.5700000000000001,-0.458,-37.7635,1.625,2.818,-768168920.0,230220992.0,22430000.0,2797504000.0,2.18,0.4448,2.75,0.99,2.75,1777420800.0,0.959,198.09434420033614,117.3892388974217,126.0,179.0,1.25,4.0,,,0.1692,0.75023,False,False,,0.5,42413.0,35937.0,4.706401776078162,4.13,-15.26,-22.97,,-0.3639394375006786,0.4084471598419812,58.51062879998571,-0.053321639704431156,-0.1771782314192607,True,0.9855581160747884,,0.0,Nordic,True,True,,71.98977064454115,12.860780984719865,5.041020298076043,51.39579589678464,92.5233644859813,66.98584512905911,3.8038038038038042,50.0,,50.0,37.885310087537036,standard,851,478648,False,4,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-7.1,-0.027352578938007355,19.4
BURE.ST,Bure Equity AB (publ),Financial Services,Asset Management,Sweden,SEK,20255315262.0,,,1.16,-0.8908955500000001,-5.4455094,-5.287,-14.968000000000002,-0.32839749500000004,-0.13831000000000002,-0.213472505,0.6719649249999999,-0.42635,,,,-48.448,29.416999999999998,31.294,-3277092736.0,521000000.0,3000000.0,19746314240.0,1.01,1.7361,2.75,0.83,2.75,1778630400.0,1.287,312.58589104575225,188.26420330932774,273.0,,,,,,0.28947002,0.44263,False,False,,0.5,163933.0,160608.0,0.6981758339573454,-7.26,32.47,8.24,,-0.12664004415976082,0.29342012034489623,50.70027987259557,0.0537004145234794,0.09810351590513733,False,0.24437781529503677,,0.5,Nordic,True,True,,23.44283462645799,67.60045274476514,31.76519567027477,58.64721969391625,70.17841971112999,28.642797668609493,7.107107107107106,50.0,,50.0,37.49398626299571,holding,858,4634833,False,4,NEUTRAL,0,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.1,-0.01151772029697895,47.2
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,United States,USD,1468488033561.0,331.79815,139.98299250000002,5.7618,14.428137900000001,15.003096,14.715,114.8045,-0.09734999,-0.04263999900000001,-0.042965002499999995,-0.066864995,-0.26269000000000003,0.08600000000000001,-0.032,0.166,-60.595,0.6935000000000001,1.43,4435562240.0,44743000064.0,15889999872.0,1440320978944.0,,0.0,,,,,1.798,498.8299865722656,281.8500061035156,391.0,419.93658,2.34043,41.0,1.18,0.0225,0.11111,0.44912997,False,False,,0.612,59863080.0,42880690.0,1.2657876830883,-1.94,-1.44,-12.48,,-0.21616580693800025,0.4446809090076567,37.29461948348987,-0.01084929103081711,-0.05587904339813621,False,-0.10096341801549899,,0.558,US,True,True,37.020651936853056,19.73811038525887,33.23429541595925,56.170960606309976,34.94499993109256,15.632965165675447,11.823480432972524,51.051051051051054,50.0,75.66539923954373,61.199999999999996,37.42496788750408,standard,860,16766349790,False,4,NEUTRAL,0,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-5.1,0.005240532569587231,71.4
SOFI,"SoFi Technologies, Inc.",Financial Services,Credit Services,United States,USD,20562342316.788483,18.044804999999997,8.668079000000002,1.0705,-0.7393807500000001,5.261028,4.839,,-0.07076749499999999,-0.0069700010000000034,-0.10456250500000001,-0.18758496500000002,0.38172999999999996,0.364,0.877,1.344,-49.509,-0.6085,0.492,,3564402944.0,1916210944.0,18914150400.0,,0.0,,,,,2.152,32.72999954223633,13.930000305175781,16.030000686645508,21.0,2.70833,20.0,2.54,0.1368,0.014839999,0.56645,False,False,,0.723,67117300.0,76631920.0,1.1529217059161818,-1.66,-15.19,-44.86,,-0.510235230343965,0.565738729109118,52.77778513637734,-0.04275072195672602,-0.3047340035756384,True,0.42553368133853753,,0.838,US,True,True,,35.59261609330311,6.677985285795134,85.52584860152501,10.282068164514989,69.7536108751062,11.823480432972524,,50.0,14.258555133079847,72.3,29.36946906123795,standard,1040,1228409730,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-8.9,-0.04889808967709541,5.4
BOUV.OL,Bouvet ASA,Technology,Information Technology Services,Norway,NOK,4672873479.993622,-17.19980225,-8.742372,,4.462752725,1.2060174,1.151,-10.949000000000002,0.507560005,0.08131999999999999,0.01743,0.013569990000000004,-0.11649999999999999,-0.169,-0.41000000000000003,-0.196,39.81399999999999,-0.5825,1.181,-632480416.0,551203008.0,339040992.0,4460711424.0,6.57,0.9288,3.0,4.19,3.0,1778803200.0,0.343,76.18422632136449,41.17421124106959,45.650001525878906,55.0,2.33333,3.0,,,0.16841,0.45591998,False,False,,0.5,196282.0,129757.0,0.5759602137168588,-6.47,-1.16,-19.06,,-0.40079457743239977,0.23971652127099752,51.23968140673354,-0.03805731775444687,-0.16144461024133527,False,0.2642006859944854,,0.279,Nordic,True,True,,67.09598926565683,23.627617430673457,11.335096099605204,56.85926003846586,89.29481733220051,66.98584512905911,9.10910910910911,50.0,,50.0,29.36065296030904,standard,1041,626916,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-16.2,0.0005614249967038631,66.0
9988.HK,Alibaba Group Holding Limited,Consumer Cyclical,Internet Retail,Hong Kong,HKD,2349232036945.5034,0.8613649999999993,-0.7213304999999988,0.4447,0.13692950000000037,2.2949114,2.262,5.836499999999999,-0.031590001000000006,-0.024280000000000006,-0.0047449975000000075,-0.11026500549999999,0.040195000000000036,-0.043,0.9259999999999999,1.034,-10.411499999999997,-0.1110000000000001,0.863,-53306107904.0,316819996672.0,281721995264.0,2315480203264.0,0.84,0.1712,1.03,,0.13125,1781049600.0,0.46,186.1999969482422,101.80000305175781,122.4000015258789,183.9612,1.3,26.0,,,0.04853,0.31469,False,False,,0.5,88371071.0,91554653.0,0.8495998186957652,-8.79,-9.2,-20.93,,-0.3426423011172105,0.46378046916216575,36.363632542251196,-0.046684407636475855,-0.15748317777101495,False,0.19558377637887192,,0.0,Asia,True,True,38.86025690494964,35.23929990198807,18.081494057724957,51.46362180289064,46.99878145623892,13.5089209855565,66.98584512905911,31.73173173173173,50.0,,50.0,37.009257586433975,standard,871,1430669318,False,4,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.5,-0.0037135512102395296,61.3
WULF,TeraWulf Inc.,Financial Services,Capital Markets,United States,USD,11892783480.0,,117.85283699999998,,69.21694475,70.76426,86.742,-109.88499999999999,-22.296207495,-0.05379,-0.252172505,-4.032214965,0.18684995,-0.072,,,,-0.5225000000000002,1.105,-1099781120.0,2629995008.0,5314066944.0,14578009088.0,,0.0,,,5.0,,4.256,27.469999313354492,3.4000000953674316,24.0,36.5,1.35714,15.0,3.4,0.262,0.22898,0.82477,False,False,,0.749,30443606.0,27138620.0,1.0049426782556314,-6.76,74.55,66.32,,-0.12631959956648264,1.0581302342803582,57.21649416964321,0.13287703563842346,0.5690838162265259,False,0.49051507681158324,,0.522,US,True,True,,17.934978140420824,82.73910582908884,33.36206097606362,6.765549110378015,78.50467289719626,11.823480432972524,14.814814814814813,50.0,14.562737642585551,74.9,28.624329708856138,holding,1050,651326880,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-5.1,0.14202724397182465,98.0
SE,Sea Limited,Consumer Cyclical,Internet Retail,Singapore,USD,49075773078.0683,7.161310000000004,0.20310649999999875,1.3137,0.6905771999999999,2.1042652,1.83,3.3664999999999985,0.0022000100000000022,-0.016240000000000004,-0.018795002499999998,-0.025344994999999995,-0.010670000000000013,0.394,-0.084,0.062,-51.721000000000004,0.22850000000000004,0.761,68804096.0,10540638208.0,3584398080.0,46110679040.0,,0.0,,,,,1.569,199.3000030517578,77.05000305175781,86.55999755859375,140.49571,1.3,28.0,3.98,0.0587,0.26048002,0.70125,False,False,,0.714,4352147.0,3846800.0,0.8591968308831073,-3.84,-5.89,-35.9,,-0.5656798984789062,0.5078442270045206,47.5215107516959,-0.005265590539610399,-0.3205291677129729,False,0.23990429870353247,,0.252,US,True,True,54.8797400752708,41.273751351548846,13.030560271646861,45.64373253632086,29.56518062677831,53.18606627017842,11.823480432972524,49.349349349349346,50.0,35.551330798479086,71.39999999999999,36.60870032136597,standard,881,332978999,False,4,NEUTRAL,0,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-5.0,-0.007193713914602995,55.8
FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable,United States,USD,3042711215.634575,,107.58760649999999,3.18,5.570014430000001,1.6337696,1.218,-183.92,-0.22493501,-0.04642,-0.14869500000000002,-0.31453,-0.33626,0.0,,,-67.55650000000001,0.52175,0.716,-950109632.0,387299008.0,401968000.0,3147444224.0,,0.0,,,,,2.765,33.5099983215332,4.639999866485596,22.90999984741211,18.58824,2.75,17.0,2.13,0.38189998,0.1446,0.84361,False,False,,0.655,8602768.0,14117540.0,0.7771038677116656,68.95,55.01,15.42,,-0.3163234558358553,1.277086267248019,53.82689407680993,0.3447281967131244,0.32235887871961655,True,0.5554100190410165,,0.508,US,True,True,,8.289552232648134,59.98868138087153,46.25093316189182,23.840935123093733,92.26847918436704,11.823480432972524,2.8028028028028027,50.0,11.140684410646388,65.5,28.584000046693234,standard,1051,323432839,False,2,SVAG,-8,UPPTREND,False,0,0.0,LÅG,EJ AKTUELL,-8.5,0.3057405650615692,99.9
EDIT,"Editas Medicine, Inc.",Healthcare,Biotechnology,United States,USD,415881586.83410454,,-18.4788618,,56.7689181,10.748239,4.109,-15.41,-3.3846149949999997,-0.33068,-2.9384800049999997,-9.025122490000001,-1.5457100000000001,-0.47400000000000003,,,333.41549999999995,1.1945,3.174,-890253504.0,123648000.0,17297000.0,158975024.0,,0.0,,,,,2.1,4.5370001792907715,1.659999966621399,2.7100000381469727,5.77778,2.07692,9.0,7.43,0.0979,0.0018099999,0.49234,False,False,,0.777,2081836.0,4905910.0,0.7533145681702692,-14.65,35.5,14.59,,-0.40268901673911717,0.9526744610412128,51.724141080969886,-0.08001492163445867,0.014848256412155036,False,0.3258757358348122,,0.838,US,True,True,,1.0983519850596277,55.234861346915665,36.97464718635727,23.847982573084288,98.3857264231096,11.823480432972524,,50.0,22.813688212927758,77.7,28.337724311180374,standard,1055,13295016,False,0,SVAG,-8,VARNING,False,0,0.0,LÅG,EJ AKTUELL,-9.6,-0.0320441909134388,13.8
DASH,"DoorDash, Inc.",Consumer Cyclical,Internet Retail,United States,USD,64497581703.29971,47.04484,3.924286499999999,3.2714,3.2749574,4.6410365,4.489,33.92850000000001,-0.04713998999999999,-0.031880000000000006,-0.019525002500000006,-0.056364997,0.06429000000000001,0.259,-0.176,-0.047,-47.138999999999996,0.0764999999999999,1.123,1479187456.0,5533000192.0,3287000064.0,66086694912.0,,0.0,,,,,1.811,285.5,143.3000030517578,156.8000030517578,245.9857,1.61364,42.0,3.01,0.036199998,0.0064999997,0.97217005,False,False,,0.74,4512206.0,4729050.0,1.2863949867064193,-6.65,-12.49,-29.52,,-0.450788080379132,0.4427027674566485,47.92244330790202,-0.03823681509873389,-0.23977156693045287,True,0.4317112557006436,,0.6,US,True,True,56.33532974315098,34.7365458484325,10.823429541595926,48.513165551392916,28.89729910184405,48.00339847068819,11.823480432972524,74.17417417417418,50.0,54.562737642585546,74.0,28.070536607465563,standard,1060,741515054,False,3,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-13.2,0.024848483502864838,83.1
NAB.AX,National Australia Bank Limited,Financial Services,Banks - Diversified,Australia,AUD,112014248117.12265,2.503074999999999,-1.610062499999997,2.34,-0.55378585,5.445515,10.598,,-0.04490249499999999,-0.010590001000000002,-0.06972249,-0.0031299749999999515,-0.377795,,,,,,,,186704003072.0,292010000384.0,218008240128.0,4.65,0.85,1.7,4.58,0.85,1778112000.0,0.719,48.39997655664054,35.41658373790548,36.59000015258789,38.00568,3.28571,14.0,,,0.00026,0.44909,False,False,,0.5,5987080.0,6853234.0,0.958830955949185,-7.39,-20.15,-7.51,-2.65,-0.2440078951325918,0.2138755203003732,52.64188086061287,-0.07027526355101588,-0.11870958422609135,True,0.22086086269390043,,0.5,Australia,True,True,,27.580802594644553,26.36728789271195,31.76519567027477,71.8109438742693,36.7034834324554,66.98584512905911,,50.0,,50.0,27.91140136807141,standard,1062,176778175,False,0,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-22.3,-0.03307181969285011,12.4
UPST,"Upstart Holdings, Inc.",Financial Services,Credit Services,United States,USD,2846462040.1533604,54.95916199999999,-3.2233080000000003,,1.2431613499999998,2.425175,3.706,35.427,-0.06665749499999998,-0.0018500000000000044,-0.210082503,-0.361464965,0.37372999999999995,0.385,,,202.611,9.9235,2.836,-1129019872.0,474663008.0,1978401024.0,4350199808.0,,0.0,,,,,2.28,87.30000305175781,23.96500015258789,29.739999771118164,40.2,2.13333,15.0,5.31,0.3196,0.1301,0.62038,False,False,,0.692,4831600.0,4734290.0,1.0109346424919274,3.62,7.06,-34.35,,-0.6593356388145127,0.7116683337191246,50.71829953637496,-0.0058698616156590555,-0.28978426755386477,True,0.46695283786983094,,0.815,US,True,True,7.258823068878934,34.215540733125806,23.330503678551214,82.15205193451848,30.029430200944706,92.77824978759558,11.823480432972524,4.3043043043043046,50.0,12.47148288973384,69.19999999999999,27.789582743854893,standard,1064,140797784,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-7.0,-0.053466036915779114,4.3
