ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,insider_recent_date,earnings_surprise,bb_position,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,data_warnings,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank
MCO,Moody's Corporation,Financial Services,Financial Data & Stock Exchanges,United States,USD,,12.068539500000002,12.311544999999999,2.1371,24.683967715,10.928867,11.697,11.838999999999999,0.5994499999999999,0.13003999000000002,0.07418248624999997,0.10905373624999999,0.27711496,0.0465,0.38249999999999995,0.519,172.72224999999997,0.0,1.043,1466483520.0,1496000000.0,7619999744.0,95444549632.0,15830000000.0,,7718000000.0,,,3462000000.0,,2459000000.0,2901000000.0,0.008100000000000001,0.25,4.12,0.81,1.03,1786665600.0,1.33,543.2534871990895,399.6123519596385,,560.4762,1.75,21.0,2.97,0.0173,0.14372,0.79149,False,False,,0.386,900825.0,680060.0,0.6861692710693459,,,,,,0.2811675849576859,74.055163203425,,,True,,0.912,,US,True,61.096287823645625,84.31320710011713,,71.3589806473621,30.112805779483104,,70.45454545454545,70.84745762711864,50.0,80.0,38.6,75.79414579142806,standard,8,,True,43.5,False,47.23154362416108,50.041946308724825,10.906040268456376,50.041946308724825,50.041946308724825,50.041946308724825,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-1.2,,True,0.875,,2026-08-30,0,0.0013538041384890676,41.1
CDNS,"Cadence Design Systems, Inc.",Technology,Software - Application,United States,USD,,31.073637499999997,13.687765,3.1473,6.21703479,16.058083,16.25,22.521,0.04268749999999999,0.035284998500000005,0.12320249825,0.14965624375000003,0.38607505,0.07249999999999998,0.937,1.293,0.0,0.0015000000000001124,1.426,497035072.0,1531835008.0,2651358976.0,94860550144.0,10153148000.0,,5296759000.0,,,1649781000.0,,1108888000.0,1728781000.0,,0.0,,,,,1.142,416.69000244140625,262.75,,403.12036,1.44,27.0,1.85,0.0164,0.00328,0.91799,False,False,,0.678,2412996.0,2211320.0,0.871939702359718,,,,,,0.40055541696397945,56.00520638527605,,,True,,0.89,,US,True,44.85577622959343,79.17661883907259,,78.8511374561533,39.46934215684134,,12.5,54.74576271186441,50.0,80.85714285714286,67.80000000000001,67.38862893143734,standard,29,,True,42.8,False,47.23154362416108,50.041946308724825,6.291946308724833,50.041946308724825,50.041946308724825,50.041946308724825,6,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,OK,14.1,,True,0.875,,2026-08-30,0,-0.02290334738790989,10.3
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,United States,USD,,,,1.0339,1.18064479,6.842194,7.07,2.559000000000001,0.08358749999999998,0.008964998500000008,0.09666249824999999,0.14091624375,0.173005,0.006499999999999978,0.203,0.513,8.098249999999998,0.0,0.645,10455358528.0,15918000128.0,29532999680.0,447728582656.0,122291000000.0,,56654000000.0,,,12504000000.0,,10180000000.0,14193000000.0,0.015,0.4985,1.68,2.79,0.42,1790899200.0,1.002,129.88410380965527,64.78847186597021,,137.73914,1.85185,23.0,2.58,0.015,0.0005,0.83544,False,False,,0.825,22959832.0,16964300.0,0.6345484363940719,,,,,,0.3394332652583321,33.46400643849174,,,False,,0.861,,US,True,78.10793386711032,72.47598421268442,,63.48471957386897,45.257346045730316,,70.45454545454545,77.79661016949152,50.0,82.71428571428572,92.5,67.24093858215507,standard,30,,True,44.9,False,47.23154362416108,50.041946308724825,20.21812080536913,50.041946308724825,50.041946308724825,50.041946308724825,5,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,4.2,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.05751263350248337,81.8
O39.SI,Oversea-Chinese Banking Corporation Limited,Financial Services,Banks - Regional,Singapore,SGD,139524390790.7434,,,2.282,0.15792284999999995,9.492101,6.985,,0.0,0.0,0.08828749500000005,0.027492503750000074,-0.11156999000000001,0.06450000000000002,0.04050000000000001,0.223,,,,,90186997760.0,52214001664.0,102675300352.0,675688000000.0,,14533000000.0,,,,,7422000000.0,9125000000.0,0.030299999999999997,0.477,0.94,4.76,0.47,1786924800.0,0.203,31.729999542236328,15.541104883943515,31.06999969482422,31.27188,2.1875,16.0,,,0.28972,0.18562001,False,False,,0.5,6592607.0,5488880.0,0.6574046899185365,5.9,34.77,51.04,93.24,-0.020800499745787016,0.1720252014750886,63.86283055585225,0.10521086309738115,0.38689915966141886,False,,0.923,0.6504218261175995,Singapore,True,,52.70485943834061,92.12686505279216,61.70462175905965,94.58066651953212,58.4,70.45454545454545,,50.0,,50.0,59.18214845308535,standard,82,133808944,False,50.9,False,47.23154362416108,97.5251677852349,13.003355704697986,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,-1.3,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.023104919120669365,64.2
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,United States,USD,,25.365046500000005,15.888610000000002,1.901,9.20002879,23.377552,22.112,28.756999999999998,0.12515749999999998,0.07034499850000002,0.27086249825000003,0.31783626374999996,0.15740500000000004,0.2075,0.03999999999999998,0.365,,1.2155,2.289,2778871104.0,13343299584.0,0.0,233074769920.0,19448600000.0,,9005700000.0,,,3856100000.0,,3511400000.0,4371900000.0,,0.0,,,,,1.615,214.88999938964844,114.5199966430664,,241.81519,1.26667,27.0,1.65,0.0123000005,0.17247999,0.73299,False,False,,0.612,7869498.0,5939840.0,0.40890562673305325,,,,,,0.5486044505332216,58.257977841072,,,False,,0.951,,US,True,50.56743267131122,85.5995174798778,,71.16585988090341,36.11435403151295,,12.5,64.7457627118644,50.0,87.0,61.199999999999996,67.13338653873485,standard,31,,True,42.2,False,47.23154362416108,50.041946308724825,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,OK,0.1,,True,0.75,,2026-08-30,0,0.04230134189128876,76.1
7733.T,Olympus Corporation,Healthcare,Medical Devices,Japan,JPY,2284070411469.0,8.834690499999997,,3.61,0.589182675,2.1866255,2.378,-1.6320000000000014,0.008064993999999999,0.018675001000000004,-0.013425001999999998,-0.03616999950000001,0.380570005,0.07650000000000001,1.0645,1.125,16.2445,0.0,0.724,-26717374464.0,118544998400.0,318892015616.0,2484346552320.0,1537162000000.0,,1010676000000.0,,,100820000000.0,,68172000000.0,100585000000.0,0.013999999999999999,0.4902,30.0,0.89,30.0,1806364800.0,0.21,2210.5,1276.960817618663,2149.0,2157.6924,2.57143,13.0,,,0.042179998,0.64902997,False,False,,0.5,4690734.0,4718900.0,1.0737021973818557,15.38,20.36,52.12,,-0.027821759782854505,0.42963119816790374,74.59514170040487,0.15692513095488048,0.21055839647320718,False,,0.67,0.692616022169902,Japan,True,,58.775900225530606,86.61296370211788,72.2313896372508,51.39730692932126,28.4,70.45454545454545,39.152542372881356,50.0,,50.0,66.90575991017371,standard,32,63365677,False,44.8,False,47.23154362416108,7.802013422818792,61.74496644295302,50.041946308724825,50.041946308724825,50.041946308724825,5,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,2.5,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.08017488569021225,88.5
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,United States,USD,,22.1931795,22.175142,2.3717,71.07197479000001,16.180416,15.714,24.090000000000003,0.9848175000000001,0.07081499850000002,0.16888249824999998,0.19985626375000004,0.3294050399999999,0.0865,0.122,0.378,0.0,0.0,1.141,1152945984.0,4069600000.0,561400000.0,118288269312.0,10389200000.0,,6799600000.0,,,2084700000.0,,1853400000.0,2590600000.0,,0.0,,,,,1.058,173.88999938964844,73.55000305175781,,160.86485,,37.0,2.65,0.0234,0.17361,0.71677,False,False,,0.568,5691883.0,4055120.0,1.1236621801493596,,,,,,0.40852565177763844,61.62009281036756,,,True,,1.0,,US,True,50.18259332432151,89.44970008361904,,71.11056284068252,30.535243869659073,,12.5,62.881355932203384,50.0,68.0,56.8,74.77422662302831,standard,9,,True,42.8,False,47.23154362416108,50.041946308724825,6.208053691275168,50.041946308724825,50.041946308724825,50.041946308724825,7,STARK,8,UPPTREND,False,2,0.2857142857142857,LÅG,OK,3.0,,True,0.875,,2026-08-30,0,0.103166364133358,93.8
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,United States,USD,,,,2.3666,0.014859190000000133,2.7650945,3.456,-8.642000000000001,0.31863248499999997,0.041925000000000004,0.07247749824999998,0.16511374624999997,0.24397499999999997,-0.030499999999999992,1.3695,1.532,144.91125,0.0,1.29,7001733696.0,11066999808.0,45053001728.0,169989947392.0,90038000000.0,,48195000000.0,,,13724000000.0,,7054000000.0,14156000000.0,0.037599999999999995,0.5529,2.52,3.96,0.63,1782950400.0,0.225,68.63999938964844,41.13020877721675,,66.20833,2.46429,24.0,3.74,0.0225,0.00098,0.84700996,False,False,,0.787,11965812.0,8135440.0,0.5248445556886828,,,,,,0.27606074140406545,58.88445377129545,,,True,,1.0,,US,True,,81.2725833760783,,75.52014839312362,50.21290576666486,,70.45454545454545,88.98305084745762,50.0,69.0,78.7,58.60038077593451,standard,91,,True,50.0,False,47.23154362416108,50.041946308724825,54.61409395973155,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-5.1,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.03578472137451172,72.1
000660.KS,SK hynix Inc.,Technology,Semiconductors,South Korea,KRW,1173390134823000.0,,,0.2414,,6.202814,5.862,-8.8295,0.790327495,0.2824349985,0.730020006,0.6228875325,0.39577,2.3985,12.407,12.408,1.6277499999999954,0.8445000000000001,2.26,55746213887488.0,87980978995200.0,21113138577408.0,1108852577665024.0,176107659000000.0,,97146675000000.0,,,47206319000000.0,,42919287000000.0,53373126000000.0,0.09,0.013200001,1500.0,1.05,375.0,1787875200.0,2.395,2986352.5777339735,252256.37081005587,1653000.0,3164331.8,1.33333,39.0,,,0.20212,0.39539,False,False,,0.5,5586647.0,4135432.0,0.7556105774210515,18.01,-27.77,64.84,,-0.4464819685643795,0.9179461076574367,63.92648427215342,-0.1520052375809111,0.2921390620944495,True,,1.0,0.6210781535947862,Asia,True,,97.08285467195162,39.547408724447074,98.06171013589274,44.42219204964529,0.8,40.37081339712918,90.67796610169492,50.0,,50.0,73.99549886135928,standard,10,4990184440,False,50.8,False,97.5251677852349,2.5587248322147653,23.322147651006713,50.041946308724825,50.041946308724825,50.041946308724825,7,STARK,8,VARNING,False,2,0.2857142857142857,LÅG,OK,18.7,,True,0.625,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.031014051288366318,69.4
B3SA3.SA,"B3 S.A. - Brasil, Bolsa, Balcão",Financial Services,Financial Data & Stock Exchanges,Brazil,BRL,,7.262478,4.255905,1.21,2.8728972999999995,7.4281754,7.279,6.317999999999998,0.10997252499999997,0.06504500125,0.21324122199999995,0.22990375249999995,0.640825,-0.0165,0.14550000000000002,0.282,0.0,0.11749999999999994,1.673,935356736.0,15663472640.0,15465590784.0,78449795072.0,48487647000.0,,10067381000.0,,,6539094000.0,,4585619000.0,4358630000.0,0.0562,0.7541,0.88,3.06,0.221177,1782345600.0,0.11,20.030828945113228,11.605795090202179,,19.78571,1.85714,14.0,,,0.0,0.67170995,False,False,,0.5,38238519.0,31101100.0,0.7509420693047791,,,,,,0.3490899574279496,61.47058237795285,,,True,,0.271,,LatAm,True,62.281168763647706,88.83677662041549,,40.76650877280238,66.39110486336135,,70.45454545454545,64.91525423728814,50.0,,50.0,73.87152082822121,standard,11,,True,44.4,False,47.23154362416108,50.041946308724825,17.197986577181208,50.041946308724825,50.041946308724825,50.041946308724825,7,STARK,8,UPPTREND,False,4,0.5714285714285714,MEDEL,OK,12.5,,True,0.875,,2026-08-30,0,-0.03613549843430519,5.3
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,United States,USD,,8.4561015,3.4343995000000014,1.7518,300.502717215,3.4372325,3.757,0.7650000000000006,2.4731775000000003,0.09090749925000001,0.013337495250000001,0.09584874375000003,0.13167500000000001,0.012000000000000004,-0.145,-0.067,,0.0,0.555,2345733440.0,1452999936.0,7856999936.0,79077433344.0,16330000000.0,,20382000000.0,,,4233000000.0,,2132000000.0,4198000000.0,0.0233,0.8228,2.12,2.32,0.53,1784505600.0,0.327,98.15379410868601,73.21888235953229,,98.95,2.04762,20.0,3.97,0.024600001,0.0014599999,0.86663,False,False,,0.456,4832232.0,3954330.0,0.6717256448801936,,,,,,0.22719920968263047,41.25663745435938,,,False,,0.873,,US,True,86.4936050743475,77.40932522885234,,40.786710534539104,54.350708722404576,,70.45454545454545,83.72881355932203,50.0,65.57142857142857,45.6,57.58345216706935,standard,102,,True,48.1,False,47.23154362416108,50.041946308724825,41.77852348993289,50.041946308724825,50.041946308724825,50.041946308724825,2,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,1.6,,True,0.875,,2026-08-30,0,0.006494899746030569,48.2
AAPL,Apple Inc.,Technology,Consumer Electronics,United States,USD,,,11.537805999999998,2.5365,35.98535078999999,9.994708,10.042,6.431000000000001,1.2979076,0.1999750185,0.16334247825,0.19013626375000003,0.013895000000000018,-0.005500000000000005,-0.030000000000000027,0.271,27.81224999999999,0.0,0.812,106609233984.0,62399000576.0,84343996416.0,4687704096768.0,359241000000.0,,416161000000.0,,,133050000000.0,,112010000000.0,111482000000.0,0.0034000000000000002,0.1204,1.08,0.5,0.27,1786320000.0,1.086,344.2730974331505,225.11843262708078,,324.45282,2.18182,39.0,2.19,0.008,0.01648,0.66398,False,False,,0.735,55202393.0,38515190.0,0.894295286998797,,,,,,0.2514563857521821,51.91627737332993,,,True,,0.899,,US,True,70.24477487782052,84.57762003714438,,53.3060812678553,45.80654037661583,,70.45454545454545,76.94915254237287,50.0,93.42857142857143,73.5,57.57931679059725,standard,103,,True,43.6,False,47.23154362416108,50.041946308724825,11.828859060402683,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,-0.2,,True,0.875,,2026-08-30,0,-0.002476869383826852,36.1
KIMBERA.MX,"Kimberly-Clark de México, S. A. B. de C. V.",Consumer Defensive,Household & Personal Products,Mexico,MXN,,,,2.41,27.291168799999998,2.128942,2.348,1.3279999999999998,1.744450005,0.08423250049999999,0.044646245000000015,0.09118874,0.09451502,-0.009999999999999998,0.007000000000000006,0.09,,0.4740000000000001,1.488,3818337600.0,19581583360.0,32849412096.0,132057628672.0,45633156000.0,,55371444000.0,,,12091264000.0,,7581467000.0,9812087000.0,0.0553,0.80300003,2.2,5.08,0.55,1790726400.0,0.192,42.79675221226247,32.43626010648361,,43.375,2.41667,12.0,,,0.0,0.39668,False,False,,0.5,3189216.0,2340094.0,1.154773741335052,,,,,,0.24333609699383196,39.041099469599985,,,False,,0.512,,LatAm,True,84.61204117708223,77.8936782527623,,40.02531596959355,60.07045852507163,,70.45454545454545,82.88135593220339,50.0,,50.0,57.5372691457535,standard,104,,True,51.2,False,47.23154362416108,50.041946308724825,62.667785234899334,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,2.0,,True,0.875,,2026-08-30,0,0.024796362966299057,65.7
BESI.AS,BE Semiconductor Industries N.V.,Technology,Semiconductor Equipment & Materials,Netherlands,EUR,,42.45454000000001,10.758506500000003,0.9968,22.543393525,21.302906,21.546,37.149750000000004,0.26553001,0.08397498749999999,0.190364994,0.29326747749999993,0.23815991999999997,0.5175000000000001,1.463,1.777,21.84275000000001,2.7787500000000005,3.698,-530191488.0,509094016.0,358012992.0,15811303424.0,1113747000.0,,591331000.0,,,173056000.0,,131641000.0,178141000.0,0.008100000000000001,0.6031,1.58,2.69,1.58,1777248000.0,1.336,328.3999938964844,104.73968512608042,,296.56522,1.91304,23.0,,,0.108909994,0.62049,False,False,,0.5,467332.0,437260.0,0.8098276414055351,,,,,,0.5483304974271432,32.53968093781033,,,False,,0.517,,Europe,True,24.020068628470415,88.25264917041844,,79.98636103888323,49.36364993500164,,70.45454545454545,28.135593220338983,50.0,,50.0,65.44677514092835,standard,35,,True,42.2,False,47.23154362416108,50.041946308724825,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,6,NEUTRAL,0,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,12.0,,True,0.875,,2026-08-30,0,0.07912348955869675,88.0
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,United States,USD,,,,1.793,12.725441315000001,4.922518,5.447,5.791749999999997,0.38139252,0.027179996000000005,0.042207496249999976,0.09658875375000002,-0.175505,0.13949999999999999,0.5385000000000001,0.649,161.18649999999997,0.0,0.78,3936358464.0,5944999936.0,45146001408.0,407054843904.0,98585000000.0,,67589000000.0,,,11151000000.0,,8884000000.0,11739000000.0,0.008,0.2601,6.52,1.72,1.63,1784505600.0,1.605,1071.4723093369823,406.8576533803183,,979.2196,2.14286,26.0,2.12,0.015700001,0.0022,0.73594004,False,False,,0.338,3208570.0,2414340.0,0.6624119744837155,,,,,,0.39679745685106255,42.23345714497554,,,False,,1.0,,US,True,61.56701674118747,65.85265659340516,,82.17697868183143,27.310879946481055,,70.45454545454545,62.71186440677966,50.0,81.71428571428572,33.800000000000004,57.44370527738806,standard,105,,True,46.4,False,47.23154362416108,50.041946308724825,30.453020134228186,50.041946308724825,50.041946308724825,50.041946308724825,3,SVAG,-8,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,2.2,,True,0.875,,2026-08-30,0,0.019482560455799103,60.2
TXN,Texas Instruments Incorporated,Technology,Semiconductors,United States,USD,,,,1.1752,5.661475790000001,12.142209,12.505,4.073,0.1621575,0.05974499850000002,0.19826249825,0.28967622375,0.11061500000000005,0.058499999999999996,0.201,0.529,27.40325,3.1155000000000004,3.245,2432608576.0,7000999936.0,14051999744.0,243253379072.0,34585000000.0,,17682000000.0,,,6140000000.0,,5001000000.0,7153000000.0,0.0213,0.85410005,5.68,2.71,1.42,1785456000.0,1.325,332.32845736493783,150.20339205353042,,324.7097,2.08333,31.0,2.6,0.024,0.00279,0.9152,False,False,,0.404,8272683.0,5648850.0,0.9971208643439629,,,,,,0.42537675839181915,32.33274652745203,,,False,,0.605,,US,True,65.11718831236352,83.44189202403973,,60.94540603666752,52.1425980665774,,70.45454545454545,63.05084745762712,50.0,67.14285714285714,40.400000000000006,65.37683832098648,standard,36,,True,43.2,False,47.23154362416108,50.041946308724825,9.395973154362416,50.041946308724825,50.041946308724825,50.041946308724825,6,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,12.9,,True,0.875,,2026-08-30,0,0.03196384012699127,70.2
2628.HK,China Life Insurance Company Limited,Financial Services,Insurance - Life,China,HKD,218919369067.7166,,,0.38,-0.2590202725000002,1.8198417,-2.567,-10.5015,0.296289975,0.01581,0.260289994,0.378355015,0.35342,1.4324999999999999,8.3055,8.48,14.763749999999996,0.0,0.314,725353217536.0,2279143112704.0,260986994688.0,-1172915355648.0,7591004000000.0,,605114000000.0,,,,,154078000000.0,459925000000.0,0.0383,0.0975,1.13,4.83,0.358,1791417600.0,0.879,35.230359869549844,20.119375259861865,29.420000076293945,35.278446,1.6875,15.0,,,0.0,0.50462,False,False,,0.5,54094180.0,58698979.0,1.3609109219030768,1.8,4.56,-7.03,,-0.16492479255875792,0.42197283180538897,57.76256204871927,0.04720955585087183,0.03776845626053671,True,,0.5,0.8408670205315683,Asia,True,,87.3628926928881,43.504978544348624,81.60496677994381,40.335400722408224,50.8,70.45454545454545,,50.0,,50.0,73.17321238217242,standard,13,220296208,False,71.2,True,97.5251677852349,94.79865771812081,66.94630872483222,50.041946308724825,50.041946308724825,50.041946308724825,8,STARK,8,UPPTREND,False,3,0.42857142857142855,LÅG,STARK,21.4,,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-30,0,0.03288591653108597,70.7
