ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,predicted_return,ml_rank,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days
WOW.AX,Woolworths Group Limited,Consumer Defensive,Grocery Stores,Australia,AUD,43598873484.868805,44.58172675,4.683461249999999,2.16,5.443228382500001,0.62034196,0.848,1.2594999999999992,-0.033450002000000006,-0.017175,-0.08046374700000003,-0.14932251649999997,0.13838999999999999,-0.0010000000000000009,-0.526,-0.494,154.96862499999992,-0.03750000000000009,0.179,-561993856.0,1288999936.0,17198000128.0,59627307008.0,2.52,1.7248,0.9,2.87,0.45,1772582400.0,0.29,38.2400016784668,25.198903077337572,35.689998626708984,34.83616,2.5,16.0,,,0.00524,0.38502,False,False,,0.5,2644277.0,2271315.0,0.8144389586733032,4.48,-0.83,22.81,14.99,-0.06668417729682619,0.2601082818621139,77.82342712119313,0.0040567032260083735,0.14959873629670328,True,0.8801707585507934,,0.5,Australia,True,52.90304053023756,32.28122095117148,66.0258001951577,20.274093863597862,56.269525085255914,62.5503355704698,29.335071707953063,37.64320785597381,50.0,,50.0,44.606801454461866,standard,576,56990461,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-10.5,-0.012216903269290924,30.1,True,1.0,,2026-06-09,0
MET,"MetLife, Inc.",Financial Services,Insurance - Life,United States,USD,54363972083.18075,-3.912053500000006,-7.576292400000001,0.4476,-2.6740625749999998,0.7007112,0.989,1.267749999999999,-0.04460249349999998,-0.02264,-0.20855750750000002,-0.27015746,-0.245057495,-0.034,0.22399999999999998,0.254,112.88950000000001,0.2681249999999998,1.754,-18534085824.0,27634999296.0,49491001344.0,76696977408.0,2.81,0.4391,2.37,2.95,0.593,1778544000.0,0.783,85.29000091552734,66.81799154145124,84.48999786376953,92.0,1.88889,16.0,3.74,0.0189,0.16420001,0.78344,False,False,,0.419,3543693.0,3652660.0,1.0068834233061648,6.21,18.53,10.63,,-0.009379798841251619,0.23123792934232415,65.20332619320507,0.08939018178770675,0.09856531913047917,False,0.834609411282135,,0.692,US,True,29.89661587256407,15.693149468562675,81.06555660656649,53.08567926629112,56.755748053268675,57.71812080536913,67.34028683181225,4.909983633387888,50.0,76.73716012084593,41.9,44.57364173057457,standard,577,308613236,False,2,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-6.3,0.0011198450811207294,58.1,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
HSBA.L,HSBC Holdings plc,Financial Services,Banks - Diversified,United Kingdom,GBp,293639548251775.94,2.568052,0.08933499999999972,0.9235,-0.5949577999999998,3.659059,-2.436,,-0.027463744999999998,-0.016654999750000003,0.08704501,0.06936752849999998,-0.401355,-0.027999999999999997,-0.10900000000000001,0.003,,,,,1162820976640.0,773452988416.0,-155349286912.0,4.09,0.6082,0.56,5.02,0.1,1778716800.0,0.579,17721.94060872728,11041.655892487017,17123.627289843746,1433.9401,2.29412,17.0,,,0.00208,0.51637,False,False,,0.5,26381233.0,25954105.0,1.18,-1.42,5.37,,,-6.98,0.3152,47.2,-1.41,,False,0.5385275930119957,,0.956,UK,True,,42.3179973481273,40.327169274537695,43.932097438725535,63.13978621572777,0.4026845637583893,67.34028683181225,,50.0,,50.0,44.49050501774396,standard,578,444428420661,False,0,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.1,0.011863657273352146,69.0,True,0.75,SUSPICIOUS_FWD_PE;,2026-06-09,0
SVS.L,Savills plc,Real Estate,Real Estate Services,United Kingdom,GBp,1424368817582.086,-9.960550500000002,-13.006780000000001,,-0.5775905649999998,0.443739,0.492,-7.683000000000002,0.017903749999999982,-0.001005000249999997,-0.24087748500000003,-0.37039751649999997,0.598645,0.0040000000000000036,0.13349999999999998,0.362,-23.124000000000002,0.5267499999999999,1.12,-573218760.0,531600000.0,619299968.0,1255213440.0,2.83,0.44419998,0.23,2.04,0.264,1775692800.0,1.254,13907.664950220751,9926.991056858253,10280.719425201416,1246.6,,5.0,,,0.07414,0.76295996,False,False,,0.5,734208.0,333399.0,3.973829531476259,-2.04,-16.38,-18.6,-17.54,-0.2607875252963846,0.2528941342810454,54.19942476335526,-0.011023435726626563,-0.13062737795328738,True,0.3611230298833915,,0.5,UK,True,,42.75995522532386,25.699752928050348,50.66969079280857,55.47378830553665,17.71812080536913,67.34028683181225,1.1456628477905073,50.0,,50.0,44.488953293238595,standard,579,3427581576,False,5,NEUTRAL,0,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.0,-0.006655263714492321,42.6,True,1.0,SUSPICIOUS_FWD_PE;,2026-06-09,0
AXISBANK.NS,Axis Bank Limited,Financial Services,Banks - Regional,India,INR,3956924718733.2153,-12.729484499999998,-8.684695999999999,0.54,-2.46980295,5.3098917,7.612,,-0.032070000000000015,-0.026270008000000004,0.09356999999999999,0.014950031999999995,-0.40460998,-0.173,-0.07100000000000001,0.017,,,,,1093515673600.0,2805106212864.0,5672505180160.0,0.08,0.0117999995,1.0,1.03,1.0,1783555200.0,0.428,1418.300048828125,1042.5,1272.300048828125,1585.5897,1.28205,39.0,,,0.02832,0.71929,False,False,,0.5,7729914.0,7658126.0,1.1883644565829254,-1.58,-5.85,1.14,,-0.10294013605980834,0.23514797035797816,60.23812482152628,-0.008135695668437526,0.020892916642247572,False,0.5436845121193056,,0.46,India,True,,37.20807890114634,55.92878478264532,22.398206339258117,80.08577707949252,12.751677852348994,33.50717079530639,,50.0,,50.0,44.362486652403675,standard,582,102196711,False,0,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-12.0,-0.006907266564667225,42.1,True,0.75,SUSPICIOUS_FWD_PE;,2026-06-09,0
ALGM,"Allegro MicroSystems, Inc.",Technology,Semiconductors,United States,USD,8638857300.678864,,6.657581000000002,,1.0084280999999997,9.705534,9.862,60.463750000000005,-0.19830499299999998,-0.054000001,-0.1274850025,-0.032842494999999985,-0.017677484999999955,0.127,,,-15.98449999999999,1.6786250000000003,1.944,-954373936.0,168752992.0,305912000.0,8777714688.0,,0.0,,,,,1.978,54.400001525878906,22.40999984741211,46.38999938964844,54.41667,1.25,12.0,4.1,0.1066,0.32972,0.76176,False,False,,0.837,2166901.0,2424870.0,0.38,-6.2,37.3,,,-15.35,0.6572,55.3,4.66,,True,0.4396974767960527,,0.894,US,True,10.593111791076637,22.756439203767584,49.57325746799431,77.49118538601553,33.602984730042486,88.0536912751678,12.190352020860495,10.474631751227497,50.0,19.637462235649547,93.7,44.3310963508942,standard,583,112489718,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,0.5,-0.004827991593629122,47.7,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-06-09,0
CRWD,"CrowdStrike Holdings, Inc.",Technology,Software - Infrastructure,United States,USD,170818090488.36914,,82.60412500000001,5.9306,30.3946751,33.53188,32.808,2795.1237499999997,-0.18526499339999997,-0.08096000049999999,-0.1167250025,-0.15920249399999997,0.2687525150000001,0.122,,,-30.400499999999994,-0.24137500000000006,1.333,822028992.0,4552800768.0,821342976.0,167128088576.0,,0.0,,,,,1.244,785.6599731445312,342.7200012207031,671.02001953125,707.469,1.62963,51.0,2.63,0.119899996,0.0154,0.74716,False,False,,0.433,3492638.0,3622500.0,0.53,17.11,43.66,,,-18.81,0.5278,52.5,20.65,,False,0.5762937538551027,,0.89,US,True,38.06497849976111,25.06542099302424,48.71977240398294,76.67254913726794,26.215455268293386,35.033557046979865,12.190352020860495,53.84615384615385,50.0,16.91842900302115,43.3,44.29873277979605,standard,584,2430770021,False,3,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-3.1,-0.005681059788912535,45.4,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-06-09,0
ANTO.L,Antofagasta plc,Basic Materials,Copper,United Kingdom,GBp,49249944696160.26,18.540962500000003,15.456789999999998,0.92,2.42634345,4.540272,5.33,-1.5359999999999996,0.02726374699999997,0.033464999749999995,0.03413752499999996,0.21199749650000002,0.09789500000000001,0.23,0.0,0.417,-11.9085,1.0382499999999997,2.595,-659306260.0,4909899776.0,7659400192.0,45948309504.0,1.21,0.2982,0.48,3.33,0.355766,1776297600.0,1.41,55365.4048538208,21790.855983392183,49956.494636535645,3619.9329,2.95238,21.0,,,0.65474,0.22506,False,False,,0.5,1502694.0,1931231.0,0.47,-4.85,5.03,,,-13.66,0.5812,56.5,1.07,,True,0.42455214052230544,,0.5,UK,True,,70.50436310597821,33.21479374110953,58.48705114626321,36.05160489386663,3.2214765100671143,67.34028683181225,35.188216039279865,50.0,,50.0,44.245900023043056,commodity,585,96477531093,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,6.2,-0.015381874516606331,23.6,True,0.875,,2026-06-09,0
SEDG,"SolarEdge Technologies, Inc.",Technology,Solar,Israel,USD,3841885708.978546,,15.484385,4.61,0.9222071000000014,3.0121453,2.904,-44.07325,-0.9077849935,-0.12179999799999999,-0.3963550225,-0.289912505,-0.29960748499999995,0.28099999999999997,,,50.4795,0.25262499999999993,1.262,-826496704.0,541649984.0,404347008.0,3704582912.0,,0.0,,,,,1.415,81.25,13.729999542236328,63.16999816894531,43.38095,3.19231,21.0,2.37,0.1967,0.01154,1.0760701,False,False,,0.5,4109350.0,4687240.0,0.84,34.77,56.05,,,-28.26,1.0009,51.8,9.8,,True,0.5346731949648633,,0.701,US,True,,5.713014414056781,47.58179231863442,73.40150453050246,32.467154777551094,94.49664429530202,12.190352020860495,5.073649754500818,50.0,5.740181268882175,50.0,44.23030137197322,standard,586,296092942,False,1,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-2.1,-0.051373716443777084,3.0,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-06-09,0
FN,Fabrinet,Technology,Electronic Components,Cayman Islands,USD,22259225975.0,15.151298749999995,11.132781,,1.6603981,5.2560143,5.034,22.117749999999997,0.017125006500000026,0.014260000000000002,-0.011345002499999996,-0.03826249899999998,-0.3622374849999999,0.259,0.32100000000000006,0.54,-47.7765,0.7766249999999999,1.604,-1183514440.0,945235968.0,4425000.0,21318414336.0,,0.0,,,,,1.171,748.8900146484375,231.50999450683594,621.25,749.1111,,9.0,2.93,0.0885,0.00242,1.1328701,False,False,,0.344,799912.0,1034430.0,0.49,-12.7,8.15,,,-24.03,0.8032,36.7,-13.68,,False,0.10618389603317235,,0.868,US,True,20.879070051132956,43.12404270778417,32.32574679943101,78.07160748351774,36.040119163107185,75.03355704697987,12.190352020860495,19.312602291325696,50.0,23.564954682779458,34.4,44.21365607805569,standard,587,642639638,False,3,SVAG,-8,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,2.7,0.03193439170718193,78.5,True,0.875,,2026-06-09,0
2382.TW,Quanta Computer Inc.,Technology,Computer Hardware,Taiwan,TWD,1505189435200.0,-8.068402749999997,-5.40457525,1.02,2.5314215750000004,0.6150563,0.711,-1.3900000000000006,0.24396749750000007,-0.012940000199999996,-0.086657497,-0.10643250649999997,-0.310164997,0.532,-0.153,0.087,218.0505,-0.5984999999999999,0.669,-107422685184.0,268589678592.0,492037177344.0,1740602605568.0,3.33,0.6875,13.0,4.94,13.0,1751241600.0,0.677,438.0,252.5,390.5,390.6842,1.72222,19.0,,,0.31611001,0.28259,False,False,,0.5,27852615.0,66785373.0,0.67,,,,,,0.4461,73.6,,,True,0.8381298879251798,,0.949,Asia,True,,34.69903624874674,,62.33879109531196,30.5553213142303,17.181208053691275,67.34028683181225,17.18494271685761,50.0,,50.0,44.15757696225163,standard,588,825149886,False,1,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.6,0.1793522983789444,95.7,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
AIR.PA,Airbus SE,Industrials,Aerospace & Defense,Netherlands,EUR,140882350535.3451,0.07430400000000681,2.0584510000000007,1.5511,1.4867173100000004,1.9424278,1.927,1.9148749999999999,0.03236999899999998,-0.025339999499999998,-0.017812494999999998,-0.115004999,-0.22027501500000002,-0.129,-0.337,-0.261,-11.823499999999992,-0.13775000000000015,0.399,-671823880.0,15776000000.0,14570000384.0,139764350976.0,1.79,0.316,3.2,1.8,3.2,1776729600.0,0.88,217.28503984305604,154.56398910495966,178.9600067138672,209.74217,1.91304,23.0,,,0.2573,0.36861,False,False,,0.5,1459260.0,1413469.0,0.9392067527024487,-2.44,3.63,-8.0,11.19,-0.17638137055763636,0.2836499366553081,58.461545869846354,0.04889996140283226,-0.04128946298824321,True,0.91139580095708,,0.699,Europe,True,54.20474530095251,31.675173585695337,50.63954423529077,22.01699631210807,52.49831174682665,38.12080536912752,67.34028683181225,41.89852700490999,50.0,,50.0,44.10705037656882,standard,589,292196394,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-9.8,0.019438454881310463,72.9,True,1.0,,2026-06-09,0
0003.HK,The Hong Kong and China Gas Company Limited,Utilities,Utilities - Regulated Gas,Hong Kong,HKD,127260317271.539,7.265892999999998,5.50919825,2.83,0.6913206800000001,2.3425176,3.541,2.8359999999999994,0.01868250249999999,0.010399999800000004,-0.03810249699999999,-0.09652250749999997,0.01564500000000002,-0.119,-0.03899999999999999,0.02,-25.85000000000001,-0.3757499999999999,0.43,-6644532736.0,8012899840.0,61059100672.0,192344719360.0,5.13,1.1589,0.35,4.88,0.23,1780444800.0,0.555,7.511074330032385,6.251004670195153,6.820000171661377,7.37,2.25,10.0,,,0.41854,0.12675999,False,False,,0.5,23832296.0,33454046.0,1.4273697221916957,-4.4,-8.49,-2.41,,-0.09200736512589258,0.14678975337160455,15.873662890551302,-0.026636558814086442,-0.02270128268626681,False,0.061262070288628706,,0.5,Asia,True,40.51966534852751,45.64372488422381,52.396365106757834,27.575240164662887,66.63938463752653,39.73154362416108,29.335071707953063,24.877250409165303,50.0,,50.0,43.985434424853864,standard,593,29114234,False,3,SVAG,-8,NEDTREND,True,1,0.14285714285714285,LÅG,EJ AKTUELL,-11.4,0.18232768774032593,95.9,True,0.875,,2026-06-09,0
SRT.DE,Sartorius Aktiengesellschaft,Healthcare,Medical Instruments & Supplies,Germany,EUR,6477956070.311874,56.79956349999999,13.743629000000002,0.7513,1.81070741,3.675846,5.052,6.988874999999998,-0.074339991,-0.019695000500000004,-0.059352499999999996,-0.015337489999999968,0.08194500499999999,-0.064,,0.159,59.97350000000001,-1.0070000000000001,0.445,-274498880.0,573800000.0,4300899840.0,17955893248.0,0.39,0.31059998,0.73,0.38,0.73,1774569600.0,1.453,207.10153636329073,144.77192516588585,189.1999969482422,251.71875,1.625,8.0,,,0.87067,0.019170001,False,False,,0.5,3523.0,3089.0,1.8465945713671847,6.17,5.68,-2.95,13.78,-0.0864384674754235,0.39608934420454184,61.18141558307357,0.065563631941431,0.05070811464629643,True,0.6716480700028343,,0.448,Europe,True,40.68556790110907,34.7087737528669,58.746759094765025,29.120538853108926,25.131259878582625,91.14093959731544,67.34028683181225,34.697217675941076,50.0,,50.0,43.9806966945492,standard,594,675105,False,2,SVAG,-8,UPPTREND,False,1,0.14285714285714285,LÅG,EJ AKTUELL,-6.7,0.04444659873843193,82.6,True,1.0,EXTREME_EARNINGS_GROWTH;,2026-06-09,0
1299.HK,AIA Group Limited,Financial Services,Insurance - Life,Hong Kong,HKD,765074974444.0,5.3110849999999985,1.2955007500000004,1.01,0.8887131,29.184624,30.005,70.15,0.03204999749999999,0.011109999800000003,-0.024650001999999983,-0.05281745249999997,0.068085,-0.0010000000000000009,-0.04100000000000001,0.051,23.8695,0.14600000000000002,0.976,-4158482432.0,8771999744.0,20580999168.0,786592235520.0,2.61,0.3893,1.93,2.2,1.4408,1779926400.0,0.636,90.57969287387601,64.72668224791646,74.0,104.30243,1.28571,18.0,,,0.00041,0.56101,False,False,,0.5,30200278.0,38961030.0,3.5672189671380945,-13.91,-11.43,-6.71,,-0.18303984422823916,0.319653473004293,14.046542988237832,-0.11330372548688827,-0.06669518383057083,False,-0.24982696958008857,,0.5,Asia,True,31.479399416494697,51.32903833539753,42.67016147860391,36.301493629474365,62.11448069959101,20.13422818791946,67.34028683181225,41.243862520458265,50.0,,50.0,43.9570566872634,standard,595,367903972,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-14.0,0.0002014929777942598,56.4,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
9984.T,SoftBank Group Corp.,Communication Services,Telecom Services,Japan,JPY,42320207403626.0,-11.337617499999999,2.9079325000000007,1244.7685,0.27070665000000027,5.4266067,8.395,60.454499999999996,0.19407750250000008,-0.041564997500000096,0.5483999549999999,-0.339200006,0.24900000499999997,0.009999999999999995,2.5065000000000004,2.538,84.911,-0.7059999999999997,0.584,-1471673262080.0,5362149752832.0,25663566249984.0,65468232630272.0,0.15,0.0126,11.0,0.59,5.5,1790640000.0,1.008,9074.0,1830.5525298413256,7426.0,6834.263,1.94737,19.0,,,0.3473,0.36078,False,False,,0.5,68639455.0,94892490.0,0.8,,,,,,0.8945,64.3,,,True,0.6516783652858246,,0.72,Japan,True,25.007065090321333,56.84703053425744,,73.19658040047301,21.890195637969647,3.48993288590604,67.34028683181225,30.9328968903437,50.0,,50.0,43.90573232122968,standard,596,4395736055,False,4,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,7.3,0.08731289952993393,90.5,True,0.875,,2026-06-09,0
TTWO,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,United States,USD,39805075767.24806,,3.2216569999999987,2.9943,5.827234875000002,5.9799705,6.126,37.684749999999994,-0.31429248849999997,-0.068934999,-0.16953500749999997,-0.159512485,0.09410251499999998,0.0,,,8.98800000000001,-0.004874999999999796,1.1,343451456.0,1989299968.0,2958299904.0,40774074368.0,,0.0,,,0.001,,0.982,264.7900085449219,187.6300048828125,214.38999938964844,278.83344,1.2069,29.0,4.03,0.0397,0.0136,0.93817,False,False,,0.478,2040161.0,3603560.0,0.6976527881367086,-3.43,1.37,-12.48,,-0.1903395427653496,0.2946634146200392,22.44055473749576,-0.006589991772838366,-0.07376965464256358,False,0.17075736305315262,,0.585,US,True,47.14107816327982,19.6564311505529,48.74739152724726,42.939262354552056,58.536994119146804,64.29530201342281,12.190352020860495,60.55646481178396,50.0,46.82779456193353,47.8,43.82611680173221,standard,597,772567226,False,3,SVAG,-8,NEDTREND,True,0,0.0,LÅG,EJ AKTUELL,-11.4,-0.016892705112695694,20.2,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-06-09,0
MQG.AX,Macquarie Group Limited,Financial Services,Capital Markets,Australia,AUD,90108743376.41472,3.23737125,2.084264749999999,0.8,-0.2655023174999999,5.0648494,9.585,,0.006494997000000002,0.0011450000000000002,-0.040066252000000024,-0.13622748250000002,-0.13491,-0.0029999999999999957,-0.07400000000000001,0.027,,,,,95800999936.0,194255994880.0,170518347776.0,3.43,0.6699,6.7,3.31,4.2,1763337600.0,0.879,245.17712978454153,184.07200965178643,236.4199981689453,240.0323,2.15385,13.0,,,0.08745,0.37018,False,False,,0.5,867064.0,777901.0,0.6324496585743548,-0.53,20.11,22.77,11.75,-0.035717571305659224,0.24429179729741066,49.77897846544645,0.0328605959769015,0.11805045666115133,False,0.44029027360937056,,0.5,Australia,True,,36.29168661259337,73.88253039721988,34.00034426717111,64.43470679586962,47.11409395973155,67.34028683181225,,50.0,,50.0,43.808036384769274,holding,598,129296512,False,1,SVAG,-8,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,-13.2,-0.005684049800038338,45.2,True,0.875,,2026-06-09,0
BOUV.OL,Bouvet ASA,Technology,Information Technology Services,Norway,NOK,4672873479.993622,-17.652590000000004,-10.783229999999998,,3.6135115249999994,1.2060174,1.151,-11.812000000000001,0.49109499999999995,0.07719000000000001,-0.0022999960000000055,-0.02408998999999995,-0.13559,-0.169,-0.41000000000000003,-0.196,36.81774999999999,-0.56475,1.181,-697637728.0,551203008.0,339040992.0,4460711424.0,6.57,0.9288,3.0,4.19,3.0,1778803200.0,0.343,76.18422632136449,41.17421124106959,45.650001525878906,55.0,2.33333,3.0,,,0.16841,0.45591998,False,False,,0.5,196282.0,129757.0,0.5759602137168588,-6.47,-1.16,-19.06,,-0.40079457743239977,0.23971652127099752,51.23968140673354,-0.03805731775444687,-0.16144461024133527,False,0.2642006859944854,,0.279,Nordic,True,,61.255688668109066,38.09886563025756,9.633070613291522,59.706150054274616,92.88590604026845,67.34028683181225,7.037643207855974,50.0,,50.0,43.77530690043897,standard,600,626528,False,3,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-16.2,-0.035383861511945724,8.8,True,0.875,SUSPICIOUS_FWD_PE;,2026-06-09,0
000270.KS,Kia Corporation,Consumer Cyclical,Auto Manufacturers,South Korea,KRW,62612488527300.0,,-7.071790749999999,0.42,,0.541512,0.359,-11.4725,-0.007192497500000013,-0.0016900001999999997,-0.032162501499999996,-0.030847502499999957,-0.17942501,-0.018999999999999996,-0.34,-0.235,-31.105499999999996,0.0,0.93,1569717946368.0,23729899831296.0,2662490963968.0,41537996062720.0,4.22,0.3774,6800.0,3.0,6800.0,1774310400.0,0.99,203563.70609032846,85353.06416991139,161100.0,227833.33,1.36667,30.0,,,0.39367,0.33011,False,False,,0.5,1432974.0,1534296.0,0.5616452671544656,4.61,7.32,48.56,,-0.20860155725149654,0.490566558846063,37.78735632183908,0.01453473726636112,0.22463151778011925,False,0.3292772062351219,,0.024,Asia,True,,38.503228171522096,73.35795587198204,15.406418431978453,38.144873837044685,2.013422818791946,67.34028683181225,89.19803600654664,50.0,,50.0,43.710243215939535,standard,602,180437812,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,1.2,-0.015246936120092869,23.7,True,0.625,SUSPICIOUS_FWD_PE;,2026-06-09,0
EQTL3.SA,Equatorial S.A.,Utilities,Utilities - Regulated Electric,Brazil,BRL,48961992904.70262,27.3860505,7.787990000000002,3.0,0.1589225550000003,0.9162047,1.848,-1.3020000000000005,-0.06999125250000002,0.0042150014999999,-0.072842498,-0.04706500999999988,-0.08490499999999998,0.043,-0.3,-0.237,28.816500000000005,0.5457500000000002,1.52,611977088.0,10733063168.0,58052804608.0,98753306624.0,6.1,2.4276,2.37,2.25,0.133293,1767052800.0,0.039,46.31999969482422,31.802251508896873,38.90999984741211,50.66857,1.35714,14.0,,,0.0,1.06436,False,False,,0.5,8254706.0,10074330.0,1.4219653116991908,-10.92,-6.89,-1.55,,-0.15997409102401394,0.24692753461747996,52.31213713509544,-0.05588959217180656,0.005994400881536022,True,0.47945781272004545,,0.395,LatAm,True,,33.98556842972193,50.42301184433163,24.169802503125734,76.94177655736314,60.939597315436245,29.335071707953063,56.301145662847794,50.0,,50.0,43.64607112822273,standard,603,75757524,False,4,NEUTRAL,0,VARNING,False,1,0.14285714285714285,LÅG,EJ AKTUELL,6.8,0.0042020357213914394,62.4,True,0.875,,2026-06-09,0
