ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,exchange_group,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_total,company_type,rank,data_quality,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,predicted_return,ml_rank,_fundamentals_neutralized,score_options_flow
FIX,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,United States,USD,64323678934.69629,19.691941,12.05775,0.866,91.170427,6.3462577,6.588,18.820000000000007,0.3242199999999999,0.10244001,-0.0038100049999998,-0.0849499999999999,-0.2472349899999999,0.01,0.388,0.382,-22.052,-0.359,1.183,37409824.0,70540000.0,303920992.0,66770628608.0,0.14,0.065,2.6,0.38,0.8,1778803200.0,1.705,2073.177551059533,464.0092820088392,1828.2099609375,2026.0,1.25,6.0,2.17,0.0295,0.011770001,0.96501,False,False,,417025.0,446650.0,0.97,-4.22,28.61,,,-12.44,0.5276,21.4,4.61,,False,0.2214588119210311,,1.0,US,45.00841497866201,53.979553383123935,52.51798442883821,63.78381528690729,20.932416149381634,54.347826086956516,37.32394366197183,50.39370078740157,50.0,63.565891472868216,49.62867588149822,standard,272,0.875,816569979,False,5,NEUTRAL,0,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.016233691945672035,62.3,True,50.0
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,United States,USD,542418204483.1759,-7.112885000000002,-4.5916060000000005,2.9286,-1.7530000000000006,5.6289635,5.971,-2.8739999999999988,0.05544,0.0140199999999998,0.0937999950000001,0.1102799999999999,0.18183508,0.099,-0.529,-0.524,0.1890000000000072,-0.5740000000000001,0.689,11448931616.0,22051000320.0,54987001856.0,575354175488.0,2.38,0.6025,5.36,2.77,1.34,1779753600.0,0.263,250.27068397455253,145.40684780124104,225.3300018310547,252.86957,2.0,23.0,2.96,0.0107,0.0005,0.76819,False,False,,7697798.0,8358780.0,0.77,-1.04,-8.89,,,-9.55,0.1743,55.0,-3.24,,True,0.4245378581975159,,0.682,US,,71.50778042475542,25.835273152897233,28.035920857815782,74.84721535991179,23.55072463768116,68.83802816901408,79.33070866141733,50.0,94.76744186046511,49.621920020713276,standard,273,0.875,1883483913,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.00788321066647768,40.1,True,50.0
PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,United States,USD,106496347356.7262,-2.067302000000001,2.511802000000001,3.3123,-1.1426357000000005,5.074396,5.509,1.465,0.03969999,0.025190004,0.041279995,0.05148,-0.1240949699999999,0.106,-0.042,-0.059,-1.9869999999999948,-0.47,0.604,1712038176.0,476000000.0,9582000128.0,115610345472.0,0.95,0.26569998,8.0,1.23,2.0,1778198400.0,1.182,1032.6259315247044,640.9397573029136,844.6300048828125,1032.5,1.65385,24.0,1.82,0.0111,0.00187,0.90584,False,False,,768593.0,736350.0,1.58,-6.46,-16.53,,,-19.33,0.2622,24.0,-9.48,,False,0.0463587821356314,,0.925,US,77.84801947466491,58.28522824856516,11.057957863173677,45.7597212460328,43.37013704853813,42.7536231884058,68.83802816901408,73.4251968503937,50.0,94.18604651162791,49.62061451433119,standard,274,0.875,621943304,False,4,NEUTRAL,0,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,0.05311090126633644,82.2,True,50.0
AMX,"América Móvil, S.A.B. de C.V.",Communication Services,Telecom Services,Mexico,USD,76287835977.41127,-18.025360000000003,-10.043968,1.091,-4.845958800000001,0.08043471,2.369,-13.656,0.00256,-0.0038100000000001,-0.0322700049999997,0.0494999999999999,-0.0649149899999999,0.021,0.258,0.251,103.327,-0.879,0.623,139222623520.0,92901253120.0,745425928192.0,2246551273472.0,2.23,0.36060002,0.56,2.68,0.277,1762473600.0,0.283,27.799999237060547,16.339183578399037,25.3799991607666,27.60467,2.21429,15.0,3.87,0.0046,0.0,0.06268,False,False,,1688530.0,1410870.0,1.5837888770343649,-2.91,-2.46,9.63,,-0.0870503648456152,0.2571519955016546,17.667844999275488,-0.025802077685883,0.1129943258487031,False,-0.0555127553212568,,0.225,US,,46.222329594997724,52.651747649678576,38.198496472273625,51.05116246256041,51.08695652173913,68.83802816901408,97.24409448818898,50.0,98.06201550387597,49.59491080001746,standard,275,0.875,35807879,False,4,NEUTRAL,0,VARNING,False,1,0.1428571428571428,LÅG,VÄNTA,0.0010699540143832564,28.7,True,50.0
CW,Curtiss-Wright Corporation,Industrials,Aerospace & Defense,United States,USD,27617583076.909668,21.426888,21.543533000000004,2.0,2.0631570000000004,7.657907,7.881,14.865,-0.0118099999999999,0.0155599999999998,0.0171699950000001,0.01177,-0.1268049899999999,0.134,0.291,0.265,-23.907,-0.0760000000000001,0.985,-539247488.0,343447008.0,1148382976.0,28422518784.0,0.14,0.070300005,1.04,0.35,0.24,1781481600.0,0.865,760.719970703125,434.59314466827294,747.6099853515625,788.1667,1.71429,6.0,2.72,0.019299999,0.00382,0.8896,False,False,,284731.0,329330.0,0.84,0.94,2.58,,,-4.15,0.3674,47.2,0.47,,True,0.781252949367454,,0.877,US,34.64657089619523,49.732607997790346,45.87969173308083,66.64201192041696,49.624776856054574,69.56521739130434,37.32394366197183,33.46456692913386,50.0,79.45736434108527,49.582624845935,standard,276,0.875,246210396,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.008934197947382927,44.3,True,50.0
WN.TO,George Weston Limited,Consumer Defensive,Grocery Stores,Canada,CAD,36414873896.307495,2.007164000000003,-4.007398000000002,1.2777,4.314871050000001,0.55940264,0.974,-8.681,0.03637999,0.0016049999999999,-0.08415,-0.0689050049999999,-0.06780501,0.042,0.308,0.247,106.5675,-0.252,0.199,4265221120.0,1238000000.0,20039999488.0,63405875200.0,1.33,0.4414,1.29,1.5,0.298,1781481600.0,0.531,104.1752151369909,82.25304579190666,96.58000183105467,107.875,,8.0,3.6,,0.59722,0.14992,False,False,,378500.0,456300.0,4.544206780113933,-0.24,-3.24,0.52,,-0.072908064513699,0.1999377642955229,52.86911574744974,-0.0037608911049966,0.035491955666328,True,0.6043720500114228,,0.352,Canada,,39.612636000414305,47.95383127372968,42.482485424878035,58.42740720167394,64.67391304347827,68.83802816901408,97.63779527559055,50.0,,49.57577417961665,standard,277,0.875,32170702,False,5,NEUTRAL,0,VARNING,False,1,0.1428571428571428,LÅG,VÄNTA,0.008472368121147156,43.2,True,50.0
FSV.TO,FirstService Corporation,Real Estate,Real Estate Services,Canada,CAD,8498349404.800476,3.801834000000005,-2.047504,,-0.32232145,1.5274467,1.824,0.9800000000000004,-0.0450700059999999,-0.017035,-0.072890001,-0.110825005,-0.05182501,0.053,6.264,6.131,14.598499999999998,0.3759999999999998,1.256,-279201888.0,191419008.0,1366308992.0,10150845440.0,0.9,0.3183,1.66,0.57,0.425,1782777600.0,0.913,288.75788979043006,169.60000610351562,184.82000732421875,246.01038,1.7,1.0,4.24,,0.08948,0.77950996,False,False,,136530.0,164690.0,2.1909893534146976,0.72,-13.82,-13.98,,-0.3599481993085821,0.2778187424317992,50.77612691653189,-0.0279710452960997,-0.1652742754026512,True,0.7081279678624491,,0.928,Canada,47.1157660635932,27.64382858750563,25.426953558174713,78.46825583154832,67.68449523495482,87.5,68.83802816901408,27.559055118110237,50.0,,49.47685717996043,standard,278,0.875,22219745,False,4,NEUTRAL,0,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,0.017430854961276054,63.9,True,50.0
7014.T,"Namura Shipbuilding Co., Ltd.",Industrials,Aerospace & Defense,Japan,JPY,259453635030.0,-14.576212,,,-0.6637412000000004,1.6314248,1.004,-10.5595,0.0469500099999999,0.0295599980000001,0.0569550099999998,0.0752599975,-0.1109500049999999,0.136,0.671,0.674,-14.185,0.0660000000000001,1.741,-36500873216.0,121724002304.0,21482000384.0,159670714368.0,1.61,0.1609,60.0,2.79,30.0,1790640000.0,0.012,6009.756206921408,1996.7174127833607,3735.0,5750.0,1.0,2.0,,,0.18179001,0.48379,False,False,,1361180.0,1458570.0,1.1807666046349723,-7.89,-31.76,-15.98,,-0.3785105632573884,0.7210313207550353,44.9820788530466,-0.1099937568737201,-0.0889238515673664,True,0.1767094172600928,,0.838,Japan,,61.19816080352545,21.07720496923093,73.03920708521679,54.16516929435081,29.71014492753623,68.83802816901408,5.118110236220472,50.0,,49.47586275426317,standard,279,0.875,35410433,False,5,NEUTRAL,0,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,0.1522100269794464,92.0,True,50.0
PUM.DE,PUMA SE,Consumer Cyclical,Footwear & Accessories,Germany,EUR,4279362823.425408,,60.644898000000005,1.92,-2.5647443,0.5968262,0.955,671.535,-0.4402199799999999,-0.073500001,-0.1850899999999999,-0.1149150049999999,0.04286999,-0.063,52.315,52.0,95.577,-0.058,0.494,,326200000.0,2892300032.0,6846075904.0,2.24,0.626,0.61,1.69,0.61,1747872000.0,0.998,30.309999465942383,15.300000190734863,28.790000915527344,28.27647,2.52941,17.0,,,0.040430002,0.75617,False,False,,832742.0,745641.0,1.11,13.98,24.82,,,-7.3,0.5703,66.7,11.78,,True,0.8343716309899929,,0.641,Europe,,18.55323951132042,55.32447591993477,63.07460776157265,35.256694361894986,93.29710144927536,68.83802816901408,,50.0,,49.462328119259176,standard,280,0.75,23184365,False,3,SVAG,-8,UPPTREND,False,3,0.4285714285714285,LÅG,VÄNTA,0.04283694922924042,79.3,True,50.0
SAF.PA,Safran SA,Industrials,Aerospace & Defense,France,EUR,127001652846.15454,-9.0147855,3.6713749999999976,2.1702,3.7406825,4.0720015,4.058,4.918000000000002,0.38929,-0.009800001,0.1314199899999999,-0.0170950049999999,0.07267999,0.125,,,-24.289,-0.395,0.596,-2179374944.0,6848000000.0,5326000128.0,126550679552.0,1.1,0.1689,3.35,0.75,3.35,1779753600.0,0.95,346.9021998728238,248.705549661423,305.70001220703125,343.42728,1.86364,22.0,,,0.17298001,0.45621,False,False,,781754.0,684367.0,1.3650753261874886,15.01,-10.81,6.93,16.65,-0.1187717681839363,0.3113608322659734,68.32119244354189,0.0711893664552216,0.0308220726632799,True,0.9483450074887696,,0.5,Europe,43.67103444130552,63.551966097137964,41.739187768265424,44.663890944164045,46.56117561620988,40.94202898550724,68.83802816901408,34.25196850393701,50.0,,49.42307784874546,standard,281,1.0,225947880,False,3,SVAG,-8,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,0.030065031722187996,74.4,True,50.0
WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,United States,USD,87309845391.8911,-1.9115620000000035,5.508327000000001,2.2129,-1.6021413000000009,7.2103267,9.816,-2.209,-0.0121599999999999,-0.021359998,0.1060299850000001,0.17229,0.1365450099999999,0.09,0.25,0.252,132.314,-0.77,0.623,-1252693744.0,950000000.0,30301999104.0,118866845696.0,2.94,0.8882,2.1,4.55,0.525,1781222400.0,0.633,80.08000183105469,54.50329464022905,71.38999938964844,82.76913,1.56,23.0,3.23,0.0187,0.00448,0.89133,False,False,,6402892.0,7161380.0,0.79,-7.27,-7.02,,,-11.78,0.2306,37.5,-4.94,,False,0.0354374907927881,,0.353,US,,60.14152747996219,26.019884794444884,46.0210938204875,47.085863959980315,46.73913043478261,68.83802816901408,36.811023622047244,50.0,80.42635658914729,49.35962573541461,standard,282,0.875,511250914,False,2,SVAG,-8,VARNING,False,2,0.2857142857142857,LÅG,EJ AKTUELL,0.014265875332057476,57.9,True,50.0
KNIN.SW,Kuehne + Nagel International AG,Industrials,Integrated Freight & Logistics,Switzerland,CHF,21418380070.753967,-1.1543934999999994,-0.6149480000000018,2.3011,3.8428215,0.9018645,1.025,0.6019999999999994,0.1555700199999999,0.0017100029999999,-0.0634899999999999,-0.0881950049999999,-0.0424900099999999,-0.115,-0.159,-0.158,86.143,-0.29,0.991,-97875008.0,749000000.0,3622000128.0,24354392064.0,3.33,1.1735,6.0,4.13,6.0,1778198400.0,0.66,193.8966077793094,142.4033839338917,180.3500061035156,183.61111,3.22222,18.0,,,0.60231996,0.18468,False,False,,228944.0,184997.0,2.571653276113512,0.18,8.06,22.85,,-0.0698650782545526,0.2789833942098648,76.63816623455213,0.0348071910874232,0.098479648079754,True,0.9510674710273406,,0.239,Europe,57.976347899260674,44.31910760368206,66.66779942023096,10.507258064040425,51.90371724492212,75.54347826086956,33.274647887323944,41.92913385826771,50.0,,49.324622257361604,standard,283,0.875,37367915,False,3,SVAG,-8,UPPTREND,False,1,0.1428571428571428,LÅG,VÄNTA,0.00426276633515954,33.4,True,50.0
AZN.L,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,GBp,266063879072259.2,4.467841999999997,-2.8316939999999997,1.4364,1.2683703,3.5415554,3.974,0.0,0.0708299999999998,0.01198,0.0716699899999999,0.07614,0.42621995,0.125,0.053,0.056,-4.912999999999997,-0.536,0.701,4775125120.0,7674999808.0,34029000704.0,240197976064.0,1.71,0.477,2.36,2.09,1.595,1771459200.0,0.223,193207.77797317505,131086.0974384807,13656.0,16479.994,1.58333,21.0,,,0.00046,0.65042,False,False,,2356453.0,1896684.0,0.69,-3.69,-13.56,,,-13.56,0.2398,48.0,-5.25,,True,0.4422530648509694,,0.86,UK,,73.90411488715574,17.945796838422893,51.90413122012937,64.80322199498282,0.5434782608695652,68.83802816901408,79.13385826771653,50.0,,49.29557049549426,standard,284,0.875,25901116704,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.019150014966726303,67.0,True,50.0
CSL,Carlisle Companies Incorporated,Industrials,Building Products & Equipment,United States,USD,13952762756.76831,-13.105695,-7.604350999999999,1.0983,-0.0047360000000002,2.803899,3.223,-6.197999999999999,0.17356,0.0385600039999999,0.0211699950000001,0.0102299999999999,-0.1428049899999999,-0.04,-0.032,-0.109,107.187,1.781,2.434,-340193760.0,771299968.0,2888600064.0,16037995520.0,1.28,0.25100002,4.4,1.03,1.1,1779062400.0,0.881,430.53724234633046,291.6678355327013,344.8099975585937,410.14285,,7.0,6.05,0.085,0.01138,1.03961,False,False,,411952.0,409550.0,1.620864649579238,-0.2,-12.36,9.67,,-0.1991169087267401,0.3559685602305608,39.50049015239284,0.0007286741040828,-0.0051882367324525,True,0.4945867832056686,,0.722,US,,59.569486469193805,40.53673996669806,28.17668295959371,54.93772372202862,80.43478260869566,68.83802816901408,31.69291338582677,50.0,26.744186046511626,49.282936256833935,standard,285,0.875,141216935,False,2,SVAG,-8,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,-0.017674315720796585,15.2,True,50.0
CHD,"Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products,United States,USD,22658916008.47496,-1.7657280000000029,1.516676000000002,2.9842,-3.0207213,3.6514835,3.953,-1.9609999999999983,-0.0409299999999999,0.0111800099999999,-0.0064200049999998,0.0385399899999999,-0.04381497,0.002,0.022,-0.017,-10.747,-0.3819999999999999,0.764,66381216.0,503400000.0,2377400064.0,24532916224.0,1.29,0.3923,1.23,1.16,0.308,1778803200.0,0.482,105.6949351398788,80.53498983463383,95.62999725341795,102.26316,2.2381,19.0,5.02,0.0505,0.00201,0.94035006,False,False,,2045079.0,1866690.0,0.93,-0.44,-7.2,,,-9.18,0.2215,66.5,0.75,,True,0.5963839649559334,,0.911,US,,48.96243630174369,27.92172992451143,39.060578115580576,65.30654509305323,73.36956521739131,68.83802816901408,53.34645669291339,50.0,43.41085271317829,49.2321787473848,standard,286,0.875,178511560,False,4,NEUTRAL,0,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,0.008848972618579865,43.6,True,50.0
ALFA.ST,Alfa Laval AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,214681698101.9745,-1.9957999999999991,3.3951405,2.9919,-0.7725233000000002,3.1055677,3.314,-0.865499999999999,0.00412001,0.0081599999999999,0.023760004,0.0378699999999999,-0.0873399999999997,-0.033,-0.046,-0.046,-16.250999999999998,-0.186,0.808,3992124992.0,5024000000.0,18990000128.0,229098684416.0,1.73,0.42970002,9.0,1.75,9.0,1776902400.0,0.821,570.7999877929688,381.7260999538544,519.4000244140625,547.2941,2.47059,17.0,,,0.29641,0.5585,False,False,,653353.0,576238.0,2.206002408296278,-2.44,-0.4,21.37,,-0.0900489917276403,0.2158005154016665,32.14287660557709,-0.0254234032469458,0.0872314065604351,False,-0.034448766014126,,0.271,Nordic,,53.18225065580647,58.45358591629591,16.944955801427042,62.574058286102876,32.065217391304344,68.83802816901408,76.96850393700787,50.0,,49.20888291362274,standard,287,0.875,28433313,False,5,NEUTRAL,0,VARNING,False,4,0.5714285714285714,MEDEL,VÄNTA,0.01627197302877903,62.6,True,50.0
NOW,"ServiceNow, Inc.",Technology,Software - Application,United States,USD,128263778792.57202,40.806795,2.4319950000000023,1.2066,2.504097999999999,9.18795,8.991,23.824,-0.0480199999999999,-0.0136599980000001,0.001319995,-0.0303799999999998,0.2671050099999999,0.221,0.023,0.02,-46.813,-0.754,0.691,4045681440.0,5182000128.0,2431000064.0,125512777728.0,,0.0,,,,,0.819,211.47799682617188,81.23999786376953,124.37000274658205,142.49931,1.4375,44.0,2.11,0.0563,0.0016699999,0.88449997,False,False,,24993941.0,38044940.0,1.56,49.05,20.04,,,-21.69,0.637,82.6,38.52,,True,1.2623076566125422,,0.937,US,70.64419667007272,47.467247508082345,42.18532181277782,57.28571931442542,26.665385425013934,40.57971014492754,14.612676056338028,89.96062992125984,50.0,38.17829457364341,49.1840173277086,standard,288,0.875,4731649292,False,6,NEUTRAL,0,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,0.2119554877281189,94.4,True,50.0
FNV,Franco-Nevada Corporation,Basic Materials,Gold,Canada,USD,44491770182.45163,-0.7757070000000041,1.1351890000000022,,-2.9441294000000005,21.311382,21.039,3.2330000000000005,-0.01831,0.0599699999999999,0.5321199950000001,0.62880004,0.41972496,0.777,1.231,1.234,,4.556,5.431,-1890393760.0,714700032.0,0.0,43922980864.0,0.76,0.2225,1.76,0.93,0.44,1781136000.0,0.892,285.1969751991231,152.63683164713467,230.6999969482422,299.99557,1.66667,9.0,3.42,,0.0061799996,0.84510005,False,False,,827084.0,666780.0,1.13,0.73,-12.93,,,-18.64,0.4043,39.4,-4.57,,True,0.5696002065361756,,0.944,US,37.46243313097313,84.1952150920333,14.097227701938504,89.89811333461925,63.59583696282554,60.68840579710145,68.83802816901408,21.456692913385826,50.0,,49.17568375797401,commodity,289,0.75,153826144,False,5,NEUTRAL,0,VARNING,False,3,0.4285714285714285,LÅG,VÄNTA,-0.016409333795309067,15.4,True,50.0
MKTX,MarketAxess Holdings Inc.,Financial Services,Capital Markets,United States,USD,4621550229.512833,-17.815382,-7.806997999999998,1.0868,-4.549695000000001,5.305589,5.108,-9.491,0.03426,0.0377199959999998,0.2307099950000001,0.27499002,0.1220750099999999,0.119,4.5,4.17,-43.29,3.342,4.275,-1316230864.0,477640000.0,291960992.0,4449391616.0,2.4,0.36259997,3.12,1.2,0.78,1779235200.0,0.92,224.0024391921107,129.5500030517578,130.0399932861328,186.09091,2.42857,11.0,4.64,0.0868,0.00858,1.1216,False,False,,514571.0,659450.0,1.01,-14.96,-32.85,,,-32.85,0.2755,22.4,-16.96,,False,0.1334262715586268,,0.838,US,,77.75722672649178,2.854329414240248,79.83636656835877,72.37179804615418,92.93478260869566,68.83802816901408,2.3622047244094486,50.0,26.356589147286826,49.15900023224277,holding,290,0.875,85754874,False,5,NEUTRAL,0,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.03689967468380928,78.0,True,50.0
TCS.NS,Tata Consultancy Services Limited,Technology,Information Technology Services,India,INR,8172897541081.341,-24.545837,-14.113941000000002,2.4489,0.0268160000000001,3.0607696,2.954,-21.90000000000001,0.28665002,0.1491100139999999,0.0627400059999999,0.0645399999999999,-0.0348200199999999,0.096,0.122,0.122,-4.614000000000004,0.6600000000000001,1.974,349832026112.0,410799996928.0,112829997056.0,7888567795712.0,5.49,0.4632,124.0,1.49,31.0,1779667200.0,0.289,3404.0549041256045,2176.883514966109,2258.89990234375,2939.5813,2.11628,43.0,,,0.71795,0.17912,False,False,,4265512.0,5388145.0,3.719344837900839,-7.45,-11.04,-25.26,,-0.3364090868199463,0.2189873131108847,34.18340727749924,-0.0530947561413309,-0.195642771798414,True,0.3010528943573857,,0.691,India,,73.22419288607001,24.9197108623939,48.924283434960756,83.0250442681866,9.239130434782608,68.83802816901408,94.88188976377953,50.0,,49.13867374181462,standard,291,0.875,146055363,False,5,NEUTRAL,0,NEDTREND,True,3,0.4285714285714285,LÅG,EJ AKTUELL,0.31762316823005676,96.4,True,50.0
HUBB,Hubbell Incorporated,Industrials,Electrical Equipment & Parts,United States,USD,25026393230.92053,-5.215278000000001,-0.5580139999999982,2.292,-1.7916864000000006,4.173778,4.546,-1.0509999999999984,0.04950002,0.0317299999999999,0.0265099949999999,0.01369001,-0.1416649599999999,0.111,0.125,0.114,4.927000000000007,-0.0200000000000001,0.84,-520993760.0,516900000.0,2738700032.0,27258793984.0,1.2,0.32389998,5.68,1.54,1.42,1780012800.0,0.949,563.8055092962444,370.2113582635132,473.6099853515625,550.7692,2.07143,13.0,4.17,0.0585,0.0034400001,0.99537003,False,False,,611567.0,735448.0,0.47,-8.66,-4.93,,,-16.75,0.3124,33.5,-7.93,,True,0.3530403768906625,,0.888,US,,55.91642737351989,24.21272916173492,55.74573592871704,62.67237888094212,71.19565217391305,68.83802816901408,33.267716535433074,50.0,35.27131782945737,49.131862078367924,standard,292,0.875,348315517,False,3,SVAG,-8,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,0.0024758174549788237,31.0,True,50.0
8001.T,ITOCHU Corporation,Industrials,Conglomerates,Japan,JPY,13528976003753.0,-11.467335,-20.5380897,2.3237,-0.6765760000000001,0.9126963,1.22,0.0195000000000007,0.00707,-0.0167900019999999,-0.0180650019999999,-0.0757800024999999,-0.1710900049999998,0.041,-0.03,-0.043,36.377,-0.4719999999999998,0.866,477399384064.0,801460977664.0,4758068789248.0,18083878010880.0,2.27,0.32810003,44.0,2.59,22.0,1790640000.0,0.539,2262.110620762493,1415.5348683254356,1935.5,2457.6924,1.69231,13.0,,,0.09472,0.40054,False,False,,15674941.0,16227610.0,2.185501890248811,-0.23,-10.77,8.43,,-0.1443831339478888,0.2585137632184318,43.44827586206897,-0.0308812546348878,0.0311931362044539,False,0.2789155893153496,,0.271,Japan,89.37909478872393,35.11112972075978,43.39898066903337,22.258724729618145,59.763997313575025,6.884057971014493,68.83802816901408,85.23622047244095,50.0,,49.00203790167498,standard,293,0.875,204155505,False,4,NEUTRAL,0,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,0.01417918223887682,57.5,True,50.0
