ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,enterprise_value,total_assets,total_assets_prev,revenue_ttm,revenue_prev,revenue_2y_ago,operating_income_ttm,operating_income_prev,net_income_ttm,operating_cashflow_ttm,dividend_yield,payout_ratio,dividend_rate,div_yield_5y_avg,last_dividend_value,ex_dividend_date,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,insider_cluster,insider_executive_buy,earnings_revision_rate,options_flow_signal,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,volatility,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,bb_position,insider_recent_date,earnings_surprise,data_warnings,roe_raw,roa_raw,pe_trailing_raw,pe_forward_raw,revenue_growth_raw,earnings_growth_raw,debt_to_equity_raw,current_ratio_raw,exchange_group,_sector_neutralized,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_fcf_yield,score_sentiment,score_short_interest,score_options_flow,score_total,company_type,rank,est_daily_turnover_usd,low_liquidity,piotroski_f,piotroski_label,piotroski_boost,mews_score,mews_flag,mews_fcf_yield,mews_small_size,mews_low_ps,mews_operating_leverage,mews_revenue_accel,mews_clean_accruals,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_delta_4w,_fundamentals_neutralized,data_quality,data_anomaly,data_fetched_date,data_stale_days,predicted_return,ml_rank
IOT,Samsara Inc.,Technology,Software - Infrastructure,United States,USD,15343809345.717602,,10.9212945,,8.347929149999999,13.859018,13.434,-18016.26625,-0.1538175045,-0.07554750230000001,-0.08359998799999999,-0.135760614625,0.11067994000000003,0.13549999999999998,,,0.0,0.0,1.202,-869961216.0,804318976.0,69020000.0,23249047552.0,2540674000.0,,1618635000.0,,,-52576000.0,,-9117000.0,236210000.0,,0.0,,,,,1.336,47.470001220703125,23.3799991607666,41.15999984741211,45.66364,1.58333,22.0,5.4,0.0908,0.03867,1.10085,False,False,,0.607,6007484.0,4556990.0,0.9900140277608748,14.97,17.63,42.42,,-0.13292608407473627,0.609592224329809,55.18340808088859,0.11828376929719164,0.2237653049421442,True,0.8366214204147153,,1.0,"['pe_trailing: 411.6 utanför giltigt intervall (1, 200] -> None']",0.043649998,-0.0032300001,,45.406906,0.305,,4.578,1.621,US,True,,25.3416512964286,77.87218212651428,84.83173670159064,31.041610951732633,71.42857142857143,12.604042806183116,25.62396006655574,50.0,20.02840909090909,60.699999999999996,54.024322747526995,standard,193,187565708,False,2,SVAG,-8,41.2,False,30.70469798657718,66.44295302013423,6.9630872483221475,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,16.2,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-08-31,0,-0.0014668789226561785,55.8
SNOW,Snowflake Inc.,Technology,Software - Application,United States,USD,113684800000.0,,86.69515849999999,8.3109,51.050901149999994,22.588675,22.552,-122.38725,-0.7461575025,-0.16911750220000002,-0.35468998799999996,-0.37253060462500004,0.019149900000000053,0.1655,,,101.3535,0.0,0.941,626856256.0,2954998016.0,2772094976.0,113501896704.0,9132495000.0,,4683946000.0,,,-1435165000.0,,-1331616000.0,1221942000.0,,0.0,,,,,1.315,341.95001220703125,118.30000305175781,328.0,327.85,1.5098,48.0,3.89,0.0556,0.02962,0.82328004,False,False,,0.69,5876661.0,3599150.0,0.7289866754283743,10.03,28.35,94.76,,-0.04079547217148605,0.6301217072743386,45.19918234823848,0.1422474193540959,0.5099033320009314,False,0.5881782638274181,,1.0,[],-0.54869,-0.0968,,121.18077,0.335,,142.912,1.053,US,True,,13.331913273026316,90.55241473605633,87.2845668902699,13.892316013905246,28.29403606102635,12.604042806183116,55.40765391014975,50.0,32.67045454545455,69.0,53.77920088603444,standard,202,1180521200,False,2,SVAG,-8,42.0,False,65.85570469798657,17.449664429530202,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,17.9,True,0.75,EXTREME_EARNINGS_GROWTH;,2026-08-31,0,-0.0018880038987845182,55.5
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,Singapore,USD,188060557469.00537,11.4605995,,0.4846,162.47039815,15.421119,15.601,20.61375,3.5178222974999995,0.22123247779999997,0.144259992,0.27990938537500004,,0.3155,1.171,1.652,138.3215,0.0,1.075,831108544.0,1704000000.0,3897999872.0,190254563328.0,9972000000.0,,12195000000.0,,,4226000000.0,,3184000000.0,3674000000.0,0.0035672965256979368,0.21149999,2.96,2.93,0.74,1790208000.0,2.102,1144.184150716912,162.51812127919573,829.760009765625,1125.0,1.44,23.0,1.48,0.041199997,0.00271,0.85306,False,False,,0.276,4748595.0,3657580.0,0.6632095908417068,-2.57,-5.62,103.95,,-0.27480204192155444,0.7451605054385513,52.88109358432128,-0.05265404317518163,0.4330059054347182,False,0.37069601462396096,,0.99,[],3.7152898,0.29354998,59.523674,14.985353,0.485,1.488,179.88,1.67,US,True,44.81971135720425,75.84403637338066,58.618461431814865,89.84450387027205,7.277946348281894,19.27877947295423,30.677764565992867,53.41098169717138,50.0,43.75,27.6,61.749894039717745,standard,73,3034913617,False,5,NEUTRAL,0,41.1,False,64.26174496644296,10.40268456375839,6.291946308724833,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,-5.9,True,0.875,,2026-08-31,0,0.018218988552689552,75.7
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,United States,USD,72343434231.75,,,1.7518,300.432933825,3.4372325,3.757,0.5007499999999991,2.4642375074999996,0.08919499805,0.009355009000000011,0.08751938537500001,,0.012000000000000004,-0.145,-0.067,,0.0,0.555,2345733440.0,1452999936.0,7856999936.0,79077433344.0,16330000000.0,,20382000000.0,,,4233000000.0,,2132000000.0,4198000000.0,0.023360881542699725,0.8228,2.12,2.32,0.53,1784505600.0,0.327,98.15380175270234,73.21888235953229,90.75,98.95,2.04762,20.0,3.97,0.024600001,0.0014599999,0.86661005,False,False,,0.767,4803404.0,3937970.0,0.7284667442770401,-0.93,1.27,-7.37,,-0.0754306162420092,0.2267603355885388,40.97744511859683,-0.01038117434896435,0.047537813034696175,False,0.2744986450548488,,0.873,['debt_to_equity: 1388.163 > 200 -> None'],2.67367,0.15838,35.728348,22.090935,0.049,-0.055,,1.026,US,True,87.25201200416224,71.26476072706943,51.34612090615522,41.57344501369128,61.21481442462268,38.28016643550624,71.70035671819262,83.86023294509151,50.0,65.76704545454545,76.7,53.723430368320564,standard,206,357370778,False,3,SVAG,-8,51.7,False,80.36912751677853,25.25167785234899,35.06711409395973,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,-2.7,True,0.75,,2026-08-31,0,-0.025726318359375,17.5
GALP.LS,"Galp Energia, SGPS, S.A.",Energy,Oil & Gas Integrated,Portugal,EUR,185444259802.17776,,,0.95,0.7095194500000002,0.7757762,0.849,-3.1485000000000003,0.091577485,0.049047503500000006,-0.0331200095,-0.0190850075,,0.03999999999999998,0.276,1.419,33.1935,0.47050000000000003,1.113,1211375040.0,2331000064.0,4598000128.0,18260074496.0,15329000000.0,,19507000000.0,,,2135000000.0,,1120000000.0,1403000000.0,0.0028632359610462565,0.4089,0.68,4.19,0.35,1787097600.0,-0.076,242.84887848245853,146.69336553828362,237.4935245474917,22.34444,2.11111,18.0,,,0.49872002,0.36563,False,False,,0.5,1636013.0,1235485.0,0.3092548167444815,11.42,17.27,17.71,35.82,-0.022052207811013913,0.3257068803843318,71.64365812671174,0.09904156946151521,0.2097584647360664,True,0.7733598459220181,,0.997,"['dividend_yield: dividendRate(0.68)/pris(237.49) = 0.002863 (yfinance-ytterligare 3.26 — rate-baserad vinner)'
 'market_cap: EUR -> USD (x1.08) 171707647964.9794 -> 185444259802']",0.24875,0.111090004,13.692308,11.775928,0.352,1.346,80.965,1.529,Europe,True,,59.447791861597565,77.42165950528074,75.87661012682526,61.78502957356203,19.55617198335645,29.48870392390012,94.0099833610649,50.0,,50.0,61.678569152294386,standard,74,341027044,False,5,NEUTRAL,0,53.6,False,65.68791946308725,10.738255033557047,86.99664429530202,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,14.1,True,0.875,,2026-08-31,0,-0.0027131307870149612,54.3
DNB.OL,DNB Bank ASA,Financial Services,Banks - Regional,Norway,NOK,40740008218.46959,,,5.22,-1.1183711999999997,5.16242,14.939,,-0.02317500499999997,-0.015230000599999988,0.21632499600000002,0.1876200125,,-0.0965,-0.22749999999999998,-0.061,,,,,593617027072.0,1445948948480.0,1309898440704.0,3695290000000.0,,89445000000.0,,,,,43547000000.0,72590000000.0,0.05672865014966406,0.6529,18.0,5.9,18.0,1776816000.0,0.338,317.5,242.37177426885742,317.29998779296875,307.47058,3.11765,17.0,,,0.45593,0.45499,False,False,,0.5,1479152.0,1171077.0,0.12901972692859107,4.41,11.53,10.81,,-0.000629959707185046,0.168310547063262,69.17806286416011,0.04856507599696225,0.1318306111334735,True,0.9299059916989132,,0.901,"['gross_margin: None för sektor Financial Services'
 'market_cap: NOK -> USD (x0.09) 452666757982.9955 -> 40740008218']",0.1507,0.01086,11.554989,11.388553,0.008,-0.043,,,Nordic,True,,61.670029212773926,74.28044323646394,32.55083321993855,91.02206926690702,51.73370319001387,96.43281807372176,,50.0,,50.0,53.60432957634041,standard,212,39774265,False,3,SVAG,-8,43.3,False,30.70469798657718,37.41610738255034,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,31.4,True,0.625,,2026-08-31,0,0.011317603290081024,69.7
HARVIA.HE,Harvia Oyj,Consumer Cyclical,Leisure,Finland,EUR,911364346.4242567,,,,2.7746812500000004,4.0042324,4.289,1.3462499999999995,0.05031998600000001,0.022229998999999997,0.06208001599999999,0.036519998,0.004209999999999964,0.032,0.15800000000000003,0.259,16.379500000000004,1.6877499999999999,1.748,-1095001976.0,45343000.0,102539000.0,903934848.0,271283000.0,,198900000.0,,,38301000.0,,26437000.0,34957000.0,0.017054262989529567,0.5033,0.77,1.85,0.38,1792108800.0,1.271,47.650001525878906,30.710798057913102,45.150001525878906,49.5,1.25,4.0,,,0.15301,0.69658995,False,False,,0.5,21623.0,20181.0,0.4410615697543021,8.14,14.16,23.37,,-0.05246589548674496,0.41322371164319205,53.71901503873652,0.0720900752178879,0.14142416205326058,True,0.7494874233066586,,0.542,['market_cap: EUR -> USD (x1.08) 843855876.3187561 -> 911364346'],0.22894,0.09194,29.509806,20.546076,0.113,0.261,76.881,3.155,Nordic,True,,64.27621275842803,66.45225079199062,53.83831671999759,45.3105355326963,96.53259361997226,60.04756242568371,,50.0,,50.0,61.55489859458336,standard,75,1059010,False,5,NEUTRAL,0,49.5,False,30.70469798657718,97.5251677852349,30.956375838926174,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,17.2,True,0.875,,2026-08-31,0,0.06404455751180649,90.4
ASRNL.AS,ASR Nederland N.V.,Financial Services,Insurance - Diversified,Netherlands,EUR,15864046283.117794,,,,-1.312926,0.7900673,-2.973,-16.902,-0.041315008999999986,0.013125000400000003,-0.183265018,0.031235007500000023,,0.0725,6.2935,5.421,,,6.635,5177499840.0,92428001280.0,22549000192.0,-55273811968.0,142151000000.0,,13109000000.0,,,,,548000000.0,-569000000.0,0.048435786677179765,0.66339993,3.53,5.95,1.39,1787702400.0,0.506,72.94000244140625,53.03596632360655,72.87999725341797,73.79692,1.85714,13.0,,,0.00022,0.89747,False,False,,0.5,391982.0,515110.0,0.2823596164326914,5.48,17.18,25.76,32.99,-0.0008226650120622958,0.15968628946485341,66.23058663953883,0.07410388690837166,0.19567044755285323,True,1.3371354292900557,,0.5,"['debt_to_equity: 214.978 > 200 -> None'
 'gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services'
 'market_cap: EUR -> USD (x1.08) 14688931743.627586 -> 15864046283']",0.122250006,0.03158,14.517928,11.320707,0.177,6.478,,,Europe,True,,41.01300555369958,68.17467395755632,72.23948892574771,87.65408687237596,71.0124826629681,93.81688466111771,,50.0,,50.0,53.42342764434195,standard,217,43632279,False,3,SVAG,-8,63.4,False,93.95973154362416,66.02348993288591,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,43.6,True,0.75,,2026-08-31,0,-9.502664761384949e-05,57.9
TOST,"Toast, Inc.",Technology,Software - Infrastructure,United States,USD,18067100784.301758,,,0.23,2.6824351500000008,2.9859939,2.734,17.35475,0.05415249750000001,0.017212497799999987,-0.045399987999999995,-0.076370614625,,0.0615,0.683,0.925,,0.6400000000000001,1.68,-638391488.0,1712999936.0,0.0,18603700224.0,3145000000.0,,6153000000.0,,,304000000.0,,342000000.0,661000000.0,,0.0,,,,,1.725,45.63999938964844,22.260000228881836,35.150001525878906,38.73077,1.8,26.0,3.1,0.0617,0.05598,0.95739,False,False,,0.77,11381457.0,8817840.0,0.9913544610293329,7.0,35.04,28.71,,-0.2298421999135425,0.4663739028494244,46.69119417323681,0.11689422512673886,0.1645378086645386,False,0.5072074248488967,,1.0,[],0.25162,0.08953,44.49367,20.287195,0.231,1.0,,2.4,US,True,27.232759097375467,47.27756783022044,75.32900662556821,80.76378868973819,36.27880268244083,69.62552011095701,12.604042806183116,27.121464226289515,50.0,28.40909090909091,77.0,53.29074308852979,standard,220,309947089,False,3,SVAG,-8,45.6,False,30.70469798657718,64.1778523489933,38.758389261744966,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,EJ AKTUELL,7.7,True,0.75,,2026-08-31,0,0.012849152088165283,70.7
WDAY,"Workday, Inc.",Technology,Software - Application,United States,USD,40125120239.25781,,,0.761,0.06531374999999962,4.858446,4.895,9.694750000000003,-0.03740750249999999,-0.02718750220000001,0.006360012000000005,-0.03263061462499999,0.10564994000000005,-0.04150000000000001,1.743,1.772,16.8315,0.0,0.806,1911233600.0,3403000064.0,3772000000.0,49706520576.0,18074000000.0,,9552000000.0,,,1024000000.0,,693000000.0,2939000000.0,,0.0,,,,,,249.85000610351562,110.36000061035156,204.72000122070312,205.47131,2.21429,38.0,3.97,0.1149,0.02199,1.127,False,False,,0.255,5003263.0,4641090.0,1.744600135845639,29.48,40.04,53.05,,-0.18062839215667115,0.535228967534585,61.321276413849,0.3011346318606911,0.27278210814560633,False,0.8292776605210942,,0.909,[],0.16006,0.04513,41.694504,15.518214,0.128,2.06,58.39,0.908,US,True,74.54886367635008,43.18955011228072,77.34945214034892,72.06411980629231,23.565351829240722,52.42718446601942,12.604042806183116,87.85357737104825,50.0,15.909090909090908,25.5,61.25728649376452,standard,77,950123950,False,4,NEUTRAL,0,53.3,False,84.47986577181209,38.00335570469799,26.25838926174497,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,13.0,True,0.75,,2026-08-31,0,-0.042689207941293716,6.0
MUFG,"Mitsubishi UFJ Financial Group, Inc.",Financial Services,Banks - Diversified,Japan,USD,257757008664.4665,,,1.7957,-3.1018191749999997,0.035501476,-4.543,,-0.08431750749999999,-0.022412500699999997,0.0021399999999999753,0.056714367875,,0.1835,0.3245,0.482,,,,,143103679791104.0,108380647587840.0,-32983016800256.0,431731548000000.0,,7521125000000.0,,,,,2427229000000.0,-23064420000000.0,0.023580786419011186,0.3538,0.54,3.23,0.269,1774915200.0,0.321,23.25,14.619999885559082,22.899999618530273,21.58761,,2.0,1.6,0.00059999997,3.0000001e-05,0.0321,False,False,,0.795,3125065.0,2613780.0,1.014812694011633,1.78,22.39,22.85,,-0.015053779848160254,0.2615479871280013,57.97100648037321,0.04879409506542953,0.22669807306027612,False,0.7738409293636453,,0.838,['gross_margin: None för sektor Financial Services'],0.09458999,0.0051499996,15.472973,22.23301,0.288,0.509,,,US,True,,39.371463469596016,80.57739148272528,74.62408023517364,79.2798614037552,14.424410540915394,72.05707491082045,,50.0,96.02272727272727,79.5,53.25150048154733,standard,221,59855561,False,3,SVAG,-8,38.7,False,30.70469798657718,6.879194630872483,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,15.7,True,0.625,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.035920821130275726,9.4
MMM,3M Company,Industrials,Conglomerates,United States,USD,89911044291.1481,,,1.7971,24.110094125,3.5707326,3.885,-4.3355000000000015,0.6215724525,0.022827495299999997,0.012135019999999996,0.064614385375,,-0.07550000000000001,0.18450000000000003,0.29,,0.0,0.811,5237483584.0,5303000064.0,13159999488.0,97821048832.0,37733000000.0,,24948000000.0,,,4791000000.0,,3250000000.0,2306000000.0,0.017896065535949003,0.5364,3.12,3.88,0.78,1787529600.0,1.08,184.09409707996218,138.0188862546188,174.33999633789062,185.57059,2.22222,17.0,2.62,0.0187,0.00096000003,0.76891,False,False,,0.336,3463780.0,2685520.0,0.8864505554543799,-0.55,14.35,6.47,,-0.05298432104444295,0.26434779254713064,29.91979968998797,0.02325171760153877,0.0937133573428206,False,-0.14449013529560478,,0.902,['debt_to_equity: 437.937 > 200 -> None'],0.81891996,0.087419994,30.966251,17.829676,0.025,0.328,,1.24,US,True,,72.9396919474822,68.20959723409769,54.750821059051916,40.28444030840786,33.56449375866852,61.831153388822834,92.01331114808652,50.0,76.42045454545455,33.6,61.20360937237982,standard,78,468193547,False,4,NEUTRAL,0,52.4,False,86.15771812080537,21.39261744966443,34.22818791946309,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,10.0,True,0.625,,2026-08-31,0,0.023515041917562485,78.4
105560.KS,KB Financial Group Inc.,Financial Services,Banks - Regional,South Korea,KRW,44418082996.499,,,0.74,,3.5380933,5.085,,-0.020082499499999983,-0.0029399997999999972,0.07390749199999999,0.19431501000000007,,0.0805,0.022499999999999992,0.146,,,,,155576214487040.0,180574551539712.0,87450651197440.0,797923033000000.0,,21231552000000.0,,,,,5833162000000.0,4226378000000.0,0.026658972879399886,0.2721,4620.0,4.72,1155.0,1785974400.0,0.636,193183.9651584318,102616.33998652764,173300.0,213395.0,1.4,20.0,,,0.026719999,0.63136,False,False,,0.5,1367598.0,881669.0,3.0592925764297942,4.23,15.86,5.81,,-0.10292761690715269,0.40569141403980885,52.46913580246914,0.03702434600529747,0.16898438933844018,True,0.8614547906343071,,0.995,"['gross_margin: None för sektor Financial Services'
 'market_cap: KRW -> USD (x0.00073) 60846689036300.0 -> 44418082996']",0.102239996,0.00767,,8.695192,0.185,0.207,,,Asia,True,,61.55663460669003,66.4497949840165,62.12294316099563,51.40906182204117,49.65325936199723,77.40784780023782,,50.0,,50.0,53.19041343353628,standard,223,111539064,False,3,SVAG,-8,43.0,False,30.70469798657718,35.23489932885906,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,9.9,True,0.5,,2026-08-31,0,0.047624144703149796,87.8
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,United States,USD,2033497503769.9338,,,0.9232,1.1557467250000009,9.506832,9.274,9.174749999999996,0.285752505,0.06815748954999999,0.43558501000000005,0.14721938537500004,,0.193,2.889,2.979,0.0,1.5120000000000005,2.471,21552359488.0,242473992192.0,120790999040.0,4135135739904.0,595281000000.0,,402836000000.0,,,129039000000.0,,132170000000.0,164713000000.0,0.002539023080002828,0.042600002,0.88,,0.22,1788480000.0,1.237,408.36608091552193,205.61343524607918,346.5899963378906,428.06668,1.35938,54.0,2.35,0.0124,0.01596,0.81047994,False,False,,0.5,31574739.0,21281110.0,1.0376653411029606,3.88,-8.82,11.32,,-0.1512762383181644,0.32709432816556083,37.76582517161471,-0.00911322665973191,0.036685985827418444,False,0.4125185975190046,,0.837,[],0.48676,0.12958999,17.390366,23.374542,0.242,2.94,18.859,2.724,US,True,51.086205769839786,79.63734778703335,47.66828001019513,85.46879490490387,59.50213228743833,4.160887656033287,28.894173602853744,54.0765391014975,50.0,86.50568181818183,50.0,61.13623410850681,standard,79,7375819837,False,6,NEUTRAL,0,41.6,False,67.9530201342282,2.5587248322147653,11.241610738255034,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,-9.1,True,0.75,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.02641165442764759,16.8
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,United States,USD,55512041448.62915,,,1.8689,-0.2551431749999995,9.888144,11.45,7.301249999999999,-0.013687507499999974,0.0309675027,0.07805000000000001,0.09404439787500002,,0.0445,-0.04350000000000001,0.122,29.71024999999999,,0.386,578858560.0,555000000.0,9317000192.0,64279044096.0,31053000000.0,,8262000000.0,,,2433000000.0,,1788000000.0,2255000000.0,0.011680596400333108,0.32650003,1.16,1.28,0.31,1789084800.0,0.971,101.10603036346131,76.55000305175781,99.30999755859375,109.8,1.76471,15.0,2.6,0.024400001,0.10998999,0.87064004,False,False,,0.879,3872131.0,2567180.0,0.9574760100938394,4.36,7.72,14.16,,-0.017763854425013936,0.2749372463943737,73.44341502049853,0.08950361286795783,0.10642872791961944,True,0.8465534668957833,,0.896,"['gross_margin: None för sektor Financial Services'
 'current_ratio: None för sektor Financial Services']",0.16521999,0.058530003,28.953352,21.23188,0.149,0.141,77.687,,US,True,58.11432104599081,67.28254511354035,71.96683973318139,53.72620518881853,45.82101026545471,43.96671289875174,48.75148632580262,61.39767054908486,50.0,66.19318181818183,97.9,61.13034260902071,standard,80,254946640,False,5,NEUTRAL,0,52.1,False,70.46979865771812,29.78187919463087,50.041946308724825,50.041946308724825,50.041946308724825,50.041946308724825,UPPTREND,False,2,0.2857142857142857,LÅG,VÄNTA,-0.5,True,0.875,SUSPICIOUS_FWD_PE;,2026-08-31,0,-0.005363290198147297,48.8
AVGO,Broadcom Inc.,Technology,Semiconductors,United States,USD,1754548041873.571,13.2996555,,0.4176,12.447918150000001,23.249825,23.85,21.120750000000005,0.17534247749999998,0.04887250179999998,0.27165001199999994,0.33908938537499994,0.11053994,0.3095,0.5369999999999999,0.875,32.4595,0.47800000000000015,1.929,26099607616.0,19627999232.0,64907001856.0,1799826964480.0,171092000000.0,,63887000000.0,,,26075000000.0,,23126000000.0,27537000000.0,0.0070500825395417325,0.41259998,2.6,1.8,0.65,1782086400.0,1.473,494.21781760890264,285.08119233248743,368.7900085449219,525.97394,1.32653,46.0,3.03,0.012,0.01948,0.80147004,False,False,,0.482,25813855.0,21061000.0,0.8536682106269523,-4.91,-17.32,15.83,,-0.2537905445635664,0.4832071404941774,23.45778882293891,-0.044819070313876996,0.0007011741831581819,False,0.28868487163302936,,0.857,[],0.37280998,0.121190004,61.36273,18.905115,0.479,0.854,74.018,2.238,US,True,55.379754789349064,87.1728842907455,44.149004748116496,82.22917095940545,33.51012300956991,4.715672676837725,37.81212841854934,68.88519134775375,50.0,87.7840909090909,48.199999999999996,61.12063340756957,standard,81,7767086370,False,6,NEUTRAL,0,41.0,False,70.88926174496645,2.5587248322147653,2.5587248322147653,50.041946308724825,50.041946308724825,50.041946308724825,VARNING,False,2,0.2857142857142857,LÅG,VÄNTA,-3.6,True,0.875,,2026-08-31,0,-0.05843833088874817,3.6
