ticker,name,sector,industry,country,currency,market_cap,pe_trailing,pe_forward,peg_ratio,price_to_book,price_to_sales,ev_to_revenue,ev_to_ebitda,roe,roa,profit_margin,operating_margin,gross_margin,revenue_growth,earnings_growth,earnings_quarterly_growth,debt_to_equity,current_ratio,quick_ratio,free_cash_flow,total_cash,total_debt,dividend_yield,payout_ratio,beta,52_week_high,52_week_low,current_price,target_mean_price,recommendation_mean,number_of_analysts,short_ratio,short_pct_float,insider_pct,institution_pct,earnings_surprise_pct,avg_volume,avg_volume_10d,volume_ratio,return_1m,return_3m,return_6m,return_12m,pct_from_52w_high,rsi_14,price_vs_ma50,price_vs_ma200,macd_above_signal,volatility,bb_position,sentiment_raw,score_value,score_quality,score_momentum,score_growth,score_risk,score_size,score_dividend,score_sentiment,score_total,company_type,rank,data_quality,sector_signal,sector_adjustment,piotroski_f,piotroski_label,piotroski_boost,insider_signal,earnings_signal,analyst_signal,extra_composite,trend_signal,trend_capped,factors_positive,confidence_pct,confidence_label,entry_signal,score_sector_pct,score_global_pct,score_total_sector,sector_rank,sector_return_3m,relative_strength,rs_label,prev_score,prev_rank,prev_price,prev_rsi,prev_ma200,prev_trend_capped,prev_short,score_delta,rank_delta,is_new,short_delta,price_change_1w,delta_flag
NXT.L,NEXT plc,Consumer Cyclical,Apparel Retail,United Kingdom,GBp,18236110164621.1,16.896784,14.63443,2.9058,8.865522,2.0985918,2.355,11.479,0.50808996,0.16301,0.12874,0.19349001,0.4425,0.153,0.249,0.232,101.646,1.765,1.081,829124992.0,96200000.0,1809799936.0,2.14,0.32869998,1.05,183390.9684544423,141642.6736520485,158714.34640407562,14757.368,2.15789,19.0,,,0.061890002,0.69956,,580982.0,859747.0,0.019688567900874494,-0.052542721101378254,0.029613914497097493,-0.1309959634019905,-0.023979736953457564,-0.13455745535526087,42.835984101204296,-0.014423063496292854,-0.025938538801357547,False,0.22670132056940226,0.1525571621708445,0.5,51.00823284017818,72.1290827704531,41.12420320649024,66.16172392483564,54.30902641592958,16.56804733727811,69.07164480322906,62.525227043390515,68.41917989347661,standard,25,1.0,UPPTREND,5,7,STARK,8,0.15,0.5,0.748,0.469,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,95.65217391304348,84.81012658227847,90.23115024766098,10,0.024718917843827848,0.005,⚪ NORMAL,68.41917989347661,24,158714.34640407562,42.835984101204296,-0.0259385388013575,True,,0.0,-1,False,,0.0,
SHB-A.ST,Svenska Handelsbanken AB (publ),Financial Services,Banks - Diversified,Sweden,SEK,250779009491.7611,10.630668,11.30149,17.833,1.4825076,4.6391964,23.544,,0.13495,0.0064700004,0.42644,0.51917,0.0,-0.093,0.006,0.006,,,,,593015996416.0,1649639030784.0,6.2,0.65910006,0.48,134.89999389648438,99.54871368408203,128.9499969482422,129.01437,3.70588,16.0,,,0.27145,0.40598,,6898640.0,3941297.0,0.3387166616309925,-0.005015502505102187,0.033014443727452436,0.1837227229805014,,-0.04410672511081004,34.426185767125716,0.02316061411369219,0.11126821998845693,False,0.19350874140913282,0.1844219697027367,0.5,63.192974977726784,51.62507343430349,72.65469061876247,24.78945485093082,87.17677185821285,26.035502958579883,69.07164480322906,62.525227043390515,48.35295064662911,standard,105,0.75,NEUTRAL,0,3,SVAG,-8,0.5,0.795,0.324,0.565,UPPTREND,False,5,0.7142857142857143,HÖG,EJ AKTUELL,52.63157894736842,34.177215189873415,43.404397068620916,90,-0.012382164864004008,0.045,⚪ NORMAL,48.35295064662911,105,128.9499969482422,34.42618576712572,0.1112682199884569,False,,0.0,0,False,,0.0,
WIHL.ST,Wihlborgs Fastigheter AB (publ),Real Estate,Real Estate Services,Sweden,SEK,25700889374.10376,11.0,13.440515,1.97,1.0328639,5.654761,13.173,18.842,0.09656,0.03096,0.51418996,0.67910004,0.71771,0.096,0.271,0.271,138.488,0.31,0.31,1330625024.0,290000000.0,34460000256.0,3.95,0.42110002,1.185,103.1454377236507,72.21143341064453,83.5999984741211,100.42857,1.71429,7.0,,,0.12987,0.51799,,545228.0,417088.0,0.26982452859581046,-0.01153311600979623,-0.07764072191979965,-0.0540419960217966,,-0.1894939774447042,48.3568149109152,-0.0057696833861009544,-0.04912576324666995,True,0.4365365040366379,0.4916445791437342,0.5,53.88850211502688,69.8231854145167,37.32534930139721,63.84360642701399,17.578339493143,51.4792899408284,69.07164480322906,62.525227043390515,66.74910125161908,standard,32,0.875,UPPTREND,5,7,STARK,8,0.5,0.0,0.821,0.396,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,60.0,80.37974683544303,70.18987341772151,44,0.006034066781841929,-0.084,🔴 SVAG,66.74910125161908,31,83.5999984741211,48.3568149109152,-0.0491257632466699,True,,0.0,-1,False,,0.0,
ERIC-B.ST,Telefonaktiebolaget LM Ericsson (publ),Technology,Communication Equipment,Sweden,SEK,361414194880.0,15.649867,18.55346,1.93,3.839896,1.6983626,1.603,10.322,0.27007,0.06922,0.108950004,0.107659996,0.48048002,-0.103,-0.785,-0.786,38.097,1.121,0.908,29486125056.0,63089999872.0,39289999360.0,2.54,0.38729998,0.49,118.0,67.64900615351834,118.0,98.61905,3.28571,21.0,,,0.00098,0.66222,,8099512.0,8052422.0,0.7448987294004433,0.06594402215901529,0.18975077882099223,0.2749140392088203,,0.0,75.82938936997468,0.09896887425460532,0.3073101628442727,True,0.31179964197476573,1.1294569155206753,0.5,55.66907331222096,60.41504028840044,90.21956087824351,3.1500669177134206,55.579262026919864,23.076923076923077,69.07164480322906,62.525227043390515,65.87908234159751,standard,36,0.875,STARK UPPTREND,10,4,NEUTRAL,0,0.5,0.838,0.429,0.614,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,81.81818181818183,77.84810126582279,79.83314154200231,27,0.288522948954008,-0.099,🔴 SVAG,65.87908234159751,35,118.0,75.82938936997468,0.3073101628442727,False,,0.0,-1,False,,0.0,
TSCO.L,Tesco PLC,Consumer Defensive,Grocery Stores,United Kingdom,GBp,36431205335862.35,16.888887,13.642483,2.0672,2.7453341,0.39252022,0.546,9.153,0.15459,0.04935,0.02424,0.03968,0.07626,0.072,0.532,0.456,131.623,0.592,0.385,2240124928.0,4164000000.0,15079999488.0,3.14,0.5258,0.598,6213.7275176319245,4697.229646977066,5741.669334411621,511.92297,,13.0,,,0.02096,0.5512,,17486091.0,17767135.0,0.0353313011839568,-0.015393904979352446,0.00823720112143489,-0.0077844279971254204,0.22112512666983752,-0.07597020981058511,33.109130655217555,-0.03150973207155594,0.017989027651093004,False,0.2166281353683917,0.03817857727296486,0.5,72.64031983801871,32.173405904964596,52.43384199343249,67.74011540895499,47.22050984446404,13.017751479289942,69.07164480322906,62.525227043390515,45.778884779701734,standard,113,1.0,NEUTRAL,0,3,SVAG,-8,0.15,0.5,0.565,0.414,VARNING,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,71.42857142857143,29.11392405063291,50.271247739602174,82,-0.031084627721516322,0.039,⚪ NORMAL,45.77888477970173,114,5741.669334411621,33.109130655217555,0.017989027651093,False,,7.105427357601002e-15,1,False,,0.0,
BUFAB.ST,Bufab AB (publ),Industrials,Industrial Distribution,Sweden,SEK,21582473855.774002,33.17784,6.386083,,5.0496984,2.6612177,3.073,21.864,0.16014,0.06663,0.08015,0.14220999,0.32626,0.017,0.131,0.132,84.324,2.554,1.126,739124992.0,261000000.0,3604000000.0,1.14,0.307,1.376,122.28294621827176,76.87204491391235,113.80000305175781,130.0,,2.0,,,0.30148,0.58676,,136816.0,130318.0,0.8456364921203818,0.010770510887234686,-0.04145256624573723,0.14476203238167473,,-0.06937143263928336,43.88416906868499,0.034647487988439085,0.12152073400448749,False,0.3076461382919226,0.27103074330644983,0.5,52.09473042620265,50.28002018974503,60.87824351297405,44.76685771527459,44.95121125104606,55.62130177514793,69.07164480322906,62.525227043390515,65.25175668664176,standard,38,0.875,UPPTREND,5,8,STARK,8,0.5,0.0,0.5,0.3,UPPTREND,False,3,0.42857142857142855,LÅG,OK,76.74418604651163,76.58227848101265,76.66323226376214,35,-0.00045499464118392563,-0.041,⚪ NORMAL,65.25175668664176,38,113.8000030517578,43.88416906868499,0.1215207340044874,False,,0.0,0,False,,2.220446049250313e-16,
FABG.ST,Fabege AB (publ),Real Estate,Real Estate Services,Sweden,SEK,24647114991.593445,,17.567265,5.07,0.6555059,6.431919,15.805,24.392,-0.0019,0.018509999,-0.01879,0.58773,0.67302,0.24,,,95.585,0.064,0.002,1508125056.0,22000000.0,35939999744.0,2.81,1.5934,1.358,88.0548237815422,72.00062712906032,78.3499984741211,83.78,3.45455,10.0,,,0.39844,0.31535998,,564949.0,433295.0,0.3034960328002187,0.017979479212760552,-0.07020137430504969,-0.02793679629003676,,-0.1102134430647217,52.15054689659869,0.004976612927469759,-0.020630150468781694,True,0.24105829989245453,0.4792208994084857,0.5,46.749524116727514,44.30697457099471,45.90818363273453,86.05150214592274,32.80080995716909,53.25443786982249,33.047426841574165,62.525227043390515,64.5104754826134,standard,43,0.75,UPPTREND,5,7,STARK,8,0.5,0.0,0.386,0.266,NEDTREND,True,2,0.2857142857142857,LÅG,EJ AKTUELL,40.0,73.41772151898735,56.708860759493675,64,0.006034066781841929,-0.076,🔴 SVAG,64.5104754826134,46,78.3499984741211,52.15054689659869,-0.0206301504687816,True,,0.0,3,False,,0.0,
RVRC.ST,RVRC Holding AB (publ),Consumer Cyclical,Apparel Retail,Sweden,SEK,5833543803.901291,18.022877,17.619808,,4.8010793,2.9022605,2.728,13.054,0.26406,0.16073,0.16468,0.21355,0.63433,0.002,0.351,0.317,1.322,2.554,1.257,408124992.0,368000000.0,17000000.0,2.45,0.4412,1.512,71.80000305175781,39.24782570718144,55.150001525878906,76.25,1.0,4.0,,,0.14534001,0.48812,,356026.0,312392.0,0.5264028967592432,-0.22269198170493698,-0.17192188003865105,-0.10585952476211857,,-0.23189416181328815,15.193371446588117,-0.1480520029215534,-0.056871438505108896,False,0.3980401517061261,0.2654371300143795,0.5,47.28687710636815,76.69700100841561,26.147704590818364,55.04926496201093,54.09502764524179,82.24852071005917,69.07164480322906,62.525227043390515,68.08940112446072,standard,28,0.875,UPPTREND,5,8,STARK,8,0.5,0.459,1.0,0.634,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,69.56521739130434,82.91139240506328,76.23830489818381,37,0.024718917843827848,-0.197,🔴 SVAG,68.08940112446072,27,55.150001525878906,15.193371446588117,-0.0568714385051088,True,,0.0,-1,False,,0.0,
NWG.L,NatWest Group plc,Financial Services,Banks - Regional,United Kingdom,GBp,57181416648171.21,8.157143,6.8581176,2.3512,1.1643558,2.7949462,-4.044,,0.14072,0.00822,0.36877,0.50258,0.0,0.075,0.156,0.121,,,,,248496996352.0,137801007104.0,5.76,0.4656,0.828,8586.764615449572,6128.174155265879,7187.159618406615,735.23505,1.88235,17.0,,,0.00065,0.62115,,30313300.0,33974527.0,0.06781013121562243,-0.07740051606506737,-0.02794964020507107,-0.07123395451833547,0.11639804084683902,-0.162995617059858,47.891642595392824,-0.0004737166182637864,-0.015030569356305423,False,0.29934468953987375,0.4048314952229828,0.5,78.51674425105267,51.79943310110839,39.80104307514004,52.56956235915396,52.51233866671801,8.284023668639055,69.07164480322906,62.525227043390515,49.06930528740956,standard,97,0.875,NEUTRAL,0,3,SVAG,-8,0.825,1.0,0.694,0.856,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,31.57894736842105,39.24050632911392,35.409726848767484,105,-0.012382164864004008,-0.016,⚪ NORMAL,49.06930528740956,98,7187.159618406615,47.89164259539282,-0.0150305693563054,True,,0.0,1,False,,0.0,
HEBA-B.ST,Heba Fastighets AB (publ),Real Estate,Real Estate Services,Sweden,SEK,3512149108.428486,11.536696,18.357664,3.35,0.6436176,6.384078,18.244,27.635,0.05303,0.017029999,0.56181,0.64575,0.72456,0.087,1.157,1.028,109.155,0.053,0.024,192762880.0,40300000.0,7042899968.0,2.19,0.2385,1.434,32.99791637594519,24.899999618530273,25.149999618530273,,,,,,0.5857,0.10038,,115046.0,116784.0,0.15882509043456342,-0.0591535863364584,-0.17411235437653638,-0.19356025796104215,,-0.23783067597370744,31.532872080227747,-0.06362061548252418,-0.14474375975530362,True,0.23784023975437849,0.2721023228346749,0.5,44.53750669985058,64.71645132010283,21.157684630738526,77.58258742683932,31.148267831933627,88.75739644970415,69.07164480322906,62.525227043390515,66.4413760587571,standard,34,0.875,UPPTREND,5,7,STARK,8,0.5,0.5,0.5,0.5,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,53.333333333333336,79.11392405063292,66.22362869198312,49,0.006034066781841929,-0.18,🔴 SVAG,66.4413760587571,33,25.149999618530277,31.532872080227747,-0.1447437597553036,True,,0.0,-1,False,,-1.1102230246251565e-16,
AAK.ST,AAK AB (publ.),Consumer Defensive,Packaged Foods,Sweden,SEK,68709714518.13629,19.879337,18.524246,2.31,3.450533,,1.557,13.021,0.16882,0.0887,0.07572,0.112840004,0.26233998,-0.03,0.031,0.031,18.171,2.047,0.998,837249984.0,1598000000.0,3911000064.0,2.09,0.3768,0.461,274.0397644042969,210.35446291462367,263.6000061035156,305.0,1.8,10.0,,,0.30754,0.46401,,505679.0,493881.0,0.3728495265006235,0.11867654012461881,0.0687824677825497,0.03164958207994739,,-0.038095778995705376,76.10407718140685,0.11608478958030455,0.07382065993314724,True,0.26864348698252016,0.851997758269537,0.5,47.73264413643552,49.819393514633816,69.46107784431138,30.34346082332424,74.06612806228117,40.828402366863905,69.07164480322906,62.525227043390515,55.12008137355305,standard,68,0.875,NEUTRAL,0,6,NEUTRAL,0,0.5,0.748,0.8,0.689,UPPTREND,False,4,0.5714285714285714,MEDEL,VÄNTA,57.14285714285714,57.59493670886076,57.36889692585895,63,-0.031084627721516322,0.1,🟢 STARK,55.12008137355305,69,263.6000061035156,76.10407718140685,0.0738206599331472,False,,0.0,1,False,,0.0,
EDP.LS,"EDP, S.A.",Utilities,Utilities - Diversified,Portugal,EUR,198022795481.44955,16.259258,14.897515,2.3227,1.5446868,1.1653097,2.79,11.349,0.07778,0.022219999,0.0706,0.16107,0.40208998,-0.008,-0.1,-0.117,138.97,1.241,1.008,-1200283648.0,3636464128.0,23658758144.0,4.67,0.74230003,0.6,49.55043537185952,35.27806722080037,47.90192303884123,4.84286,2.09524,21.0,,,0.28244,0.41251,,11689023.0,9681247.0,0.019007525793751992,-0.0007499098611730703,0.0710466231577449,0.2261434815042056,0.3506181130169619,-0.03326938140193425,57.935387643418274,0.032766107814372614,0.11322069906132315,True,0.22314794930837342,0.715858233480634,0.5,70.71640914718259,38.67002905222864,73.40641298049063,21.954454965899885,54.70236941314328,29.585798816568047,69.07164480322906,62.525227043390515,45.41116132565165,standard,118,1.0,NEUTRAL,0,2,SVAG,-8,0.5,0.386,0.726,0.522,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,,25.949367088607595,25.949367088607595,119,-0.02514198896025166,0.096,🟢 STARK,45.41116132565165,119,47.90192303884123,57.935387643418274,0.1132206990613231,False,,0.0,1,False,,0.0,
HTRO.ST,Hexatronic Group AB (publ),Technology,Communication Equipment,Sweden,SEK,9459312488.0,,13.690476,,2.6305256,1.2894374,1.585,25.961,-0.0026699998,0.01301,-0.00123,0.07185,0.38359,-0.097,0.065,0.057,75.627,2.026,1.16,458124992.0,603000000.0,2743000064.0,,0.0,1.259,46.41999816894531,16.440000534057617,46.0,38.33333,2.0,3.0,,,0.09923001,0.39751,,1739305.0,2259762.0,0.6017244696622381,0.3049645390070923,0.6134689453071296,1.3896103896103895,,-0.009047785125211205,62.933930698671965,0.3203972604118501,0.8413220650844715,True,0.6463159546089174,1.0191200384918282,0.5,53.381186749046854,23.1935774320659,97.80439121756486,29.859617762821802,34.75889972252112,72.7810650887574,14.076690211907165,62.525227043390515,72.51515332073078,standard,13,0.75,STARK UPPTREND,10,7,STARK,8,0.5,0.664,0.75,0.641,UPPTREND,False,2,0.2857142857142857,LÅG,OK,18.181818181818183,92.40506329113924,55.293440736478715,66,0.288522948954008,0.325,🟢 STARK,72.51515332073078,14,46.0,62.933930698671965,0.8413220650844715,False,,0.0,1,False,,0.0,
SWED-A.ST,Swedbank AB (publ),Financial Services,Banks - Regional,Sweden,SEK,359251592117.72003,11.324832,12.566824,6.3209,1.5917273,5.267078,17.078,,0.15973,0.0101499995,0.46785998,0.55335,0.0,-0.032,-0.105,-0.104,,,,,316877996032.0,1122453028864.0,6.4,0.72470003,0.542,339.20001220703125,220.63634575882423,319.70001220703125,340.0,2.875,16.0,,,0.17117001,0.49233,,2552474.0,1739655.0,0.35949869605637214,-0.04481625172670034,-0.0046135274077544475,0.20600140516910215,,-0.05748820547830091,35.915505065483785,0.008753453997409455,0.1247300599958574,False,0.167671800341776,0.2074808409605369,0.5,58.62745318970125,54.544072905983725,66.26746506986028,20.43573493016093,87.17147698172786,23.668639053254438,69.07164480322906,62.525227043390515,47.10094539525545,standard,108,0.75,NEUTRAL,0,2,SVAG,-8,0.5,0.981,0.531,0.702,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,42.10526315789473,32.278481012658226,37.19187208527648,100,-0.012382164864004008,0.008,⚪ NORMAL,47.10094539525545,108,319.70001220703125,35.915505065483785,0.1247300599958574,False,,0.0,0,False,,0.0,
XVIVO.ST,Xvivo Perfusion AB (publ),Healthcare,Medical Devices,Sweden,SEK,8857651348.515015,120.17095,47.580376,,4.1910725,10.6139145,10.392,63.104,0.03466,0.026180001,0.08851,0.13257,0.73113,0.102,,,5.655,4.519,3.102,-90784200.0,308143008.0,122682000.0,,0.0,1.42,338.0,160.0,281.20001220703125,337.0,1.25,5.0,,,0.07848,0.60078,,111318.0,63487.0,0.19576476566962592,0.05082214422018638,0.47225137281168195,0.5986357132707749,,-0.16804730116262945,42.20779499584347,0.17168623937580696,0.4189193208015245,False,0.5820828052487355,0.3998003587102234,0.5,15.174077006619887,44.10138938452355,80.03992015968065,62.8755364806867,51.50056707906647,75.14792899408283,14.076690211907165,62.525227043390515,43.668397731390975,standard,126,0.875,NEDTREND,-10,6,NEUTRAL,0,0.5,0.334,0.938,0.565,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,37.5,20.88607594936709,29.193037974683545,114,-0.06441638231104208,0.537,🟢 STARK,43.668397731390975,127,281.20001220703125,42.20779499584347,0.4189193208015245,False,,0.0,1,False,,0.0,
LSEG.L,London Stock Exchange Group plc,Financial Services,Financial Data & Stock Exchanges,United Kingdom,GBp,56449137669550.99,38.561047,17.039059,1.1259,2.3316073,4.7968726,5.978,16.565,0.06365,0.0018799999,0.13364,0.24861,0.88091004,0.046,0.804,0.77,52.973,1.0,0.008,2053624960.0,4079000064.0,11742999552.0,1.64,0.5738,0.394,152263.9904917869,81386.88170245243,115072.2171336012,12399.25,1.375,16.0,,,0.049000002,0.69439006,,2065406.0,1425146.0,0.01530693082863915,0.013619493621965573,0.2869474042675457,-0.00019096040714183804,-0.2207036730219346,-0.24425849630015994,34.84156339505587,0.02166249974783696,0.04080402043392284,False,0.31063855512021027,0.22322970699159334,0.5,46.29286265571312,51.70813473118384,48.04423411242033,69.04937750316593,52.803258568953424,8.875739644970414,69.07164480322906,62.525227043390515,63.17833496901802,standard,45,1.0,NEUTRAL,0,7,STARK,8,0.849,0.5,0.906,0.726,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,26.31578947368421,72.15189873417721,49.23384410393071,84,-0.012382164864004008,0.299,🟢 STARK,63.17833496901802,49,115072.2171336012,34.84156339505587,0.0408040204339228,False,,0.0,4,False,,0.0,
TREL-B.ST,Trelleborg AB (publ),Industrials,Specialty Industrial Machinery,Sweden,SEK,76543306112.0,24.454147,20.112879,1.44,2.4211578,2.574637,2.799,12.954,0.094569996,0.062529996,0.106639996,0.16825001,0.37512,-0.029,0.068,0.039,26.751,1.304,0.878,3842625024.0,2636999936.0,10145999872.0,2.04,0.4679,0.861,402.61652511846825,277.4233703613281,392.0,412.63635,2.63636,11.0,,,0.00328,0.66363996,,351193.0,273428.0,1.0454146954108305,0.059752189849342496,0.025006212252684845,0.038843268227919836,,-0.026368826056864858,60.85810441265782,0.07847314372361969,0.06787341583976403,False,0.4340194258665236,0.7875320805878646,0.5,52.12575913131771,49.164574070323326,68.46307385229541,32.82131035322927,47.22715756161383,39.053254437869825,69.07164480322906,62.525227043390515,58.873199203449964,standard,55,0.875,UPPTREND,5,4,NEUTRAL,0,0.5,0.672,0.591,0.596,UPPTREND,False,3,0.42857142857142855,LÅG,VÄNTA,74.4186046511628,65.82278481012658,70.12069473064469,45,-0.00045499464118392563,0.025,⚪ NORMAL,58.87319920344997,57,392.0,60.85810441265782,0.067873415839764,False,,-7.105427357601002e-15,2,False,,0.0,
CATE.ST,Catena AB (publ),Real Estate,Real Estate - Diversified,Sweden,SEK,28789355435.64972,15.871157,16.957373,9.17,1.05785,10.662724,16.4,20.443,0.06657,0.02873,0.62296003,0.78857005,0.82259005,0.087,0.014,0.089,66.379,0.925,0.925,980750016.0,2574000128.0,18065000448.0,2.19,0.32930002,1.258,497.6573104551997,403.46847417491597,433.6000061035156,514.1667,1.66667,6.0,,,0.27622,0.48218,,62259.0,68892.0,0.5729387124382296,-0.0410175083999188,-0.07852186611157408,-0.026964900908748812,,-0.12871769992304904,32.24303380498742,-0.028063116511831798,-0.024186108353298708,False,0.23644657755674992,0.3008944855244308,0.5,44.924829668232995,69.62541035871091,43.9121756487026,46.071988777875895,43.96028776484688,50.29585798816568,69.07164480322906,62.525227043390515,64.5418626418895,standard,41,0.875,UPPTREND,5,8,STARK,8,0.5,0.0,0.833,0.4,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,66.66666666666666,74.68354430379746,70.67510548523205,42,0.006034066781841929,-0.085,🔴 SVAG,64.5418626418895,44,433.6000061035156,32.24303380498742,-0.0241861083532987,True,,0.0,3,False,,0.0,
BARC.L,Barclays PLC,Financial Services,Banks - Diversified,United Kingdom,GBp,74429326878895.92,10.090697,6.9129786,1.4025,0.9313158,2.1836505,3.44,,0.09552,0.0044299997,0.26768,0.39755002,0.0,0.039,0.081,0.038,,,,,724346994688.0,759123017728.0,2.04,0.1982,0.896,6322.218372366566,4035.2046660500037,5458.955039703636,539.25,1.75,16.0,,,0.00312,0.50109,,67261635.0,63071957.0,0.07571651371846147,-0.0068107286026491964,-0.05615169968027267,0.030381091120171178,0.3183470370963799,-0.13654437126628194,55.569784288293874,0.05236464858775447,0.043838027992787465,False,0.2921969314645225,0.6417988793298917,0.5,82.51897780390236,43.76929122635555,48.83136951902647,40.59209322692195,51.21798204234618,6.508875739644971,69.07164480322906,62.525227043390515,45.17475843080603,standard,120,0.875,NEUTRAL,0,3,SVAG,-8,0.15,0.692,0.812,0.565,UPPTREND,False,3,0.42857142857142855,LÅG,EJ AKTUELL,21.052631578947366,24.68354430379747,22.868087941372416,125,-0.012382164864004008,-0.044,⚪ NORMAL,45.17475843080603,121,5458.955039703636,55.569784288293874,0.0438380279927874,False,,0.0,1,False,,0.0,
EVO.ST,Evolution AB (publ),Consumer Cyclical,Gambling,Sweden,SEK,127544880074.56549,11.172775,8.927626,,31.288794,61.956043,61.466,100.603,0.24971001,0.12939,0.51459,0.57035,1.0,-0.015,0.017,-0.011,2.056,1.767,1.746,851060352.0,1097950976.0,88399000.0,5.05,0.53330004,0.697,887.5999755859375,515.4000244140625,640.2000122070312,660.4286,3.3125,16.0,,,0.40673,0.32721,,590360.0,380487.0,0.6018356498431501,0.058181838358729365,0.11145835452609587,0.013937262357782032,,-0.27872912368613845,55.042721934174985,0.06004611824072681,-0.045638496581347665,False,0.2908153488282281,0.6135102035744092,0.5,23.650213689592025,92.50278766368,53.29341317365269,29.122792754463337,69.46410334930974,32.544378698224854,69.07164480322906,62.525227043390515,57.01251384582069,standard,60,0.875,UPPTREND,5,6,NEUTRAL,0,0.5,0.36,0.596,0.473,NEDTREND,True,4,0.5714285714285714,MEDEL,EJ AKTUELL,73.91304347826086,62.65822784810127,68.28563566318107,46,0.024718917843827848,0.087,🟢 STARK,57.01251384582069,62,640.2000122070312,55.042721934174985,-0.0456384965813476,True,,0.0,2,False,,0.0,
SEB-A.ST,Skandinaviska Enskilda Banken AB (publ),Financial Services,Banks - Regional,Sweden,SEK,343020554719.40204,11.560469,11.260291,1.8844,1.6121428,4.6874266,9.559,,0.13635,0.00749,0.41482,0.52808,0.0,-0.068,-0.013,-0.042,,,,,828516007936.0,1189482987520.0,4.78,0.5527,0.405,191.8906917019211,144.6452210874211,177.8000030517578,191.125,2.94118,16.0,,,0.0100300005,0.71106005,,2723116.0,1974230.0,0.40953448009585103,-0.02841528387017589,-0.025541737799222974,0.04600282750995377,,-0.0734308085774763,40.506314444339715,0.004725318746133356,0.01652107223540411,False,0.18467105841869141,0.13364628758490468,0.5,62.07780757510113,52.028339800695925,58.68263473053892,23.64328638453399,90.22325124670274,25.443786982248522,69.07164480322906,62.525227043390515,44.41835033261356,standard,124,0.75,NEUTRAL,0,1,SVAG,-8,0.5,0.53,0.515,0.516,UPPTREND,False,4,0.5714285714285714,MEDEL,EJ AKTUELL,36.84210526315789,22.151898734177212,29.49700199866755,113,-0.012382164864004008,-0.013,⚪ NORMAL,44.41835033261356,125,177.8000030517578,40.50631444433972,0.0165210722354041,False,,0.0,1,False,,0.0,
AZN.ST,AstraZeneca PLC,Healthcare,Drug Manufacturers - General,United Kingdom,SEK,2670560398926.0,27.931873,17.04613,1.5069,56.353703,44.186047,44.57,134.73,0.23482999,0.08469,0.17188999,0.28166,0.81504995,0.125,0.053,0.056,71.815,0.909,0.701,6538874880.0,7674999808.0,34029000704.0,1.72,0.477,0.223,1925.5,1287.2230826625332,1722.0,1838.6978,2.33333,3.0,,,0.00044,0.67697,,257966.0,286576.0,0.4076387462712279,-0.07394460876579723,-0.002633649027133589,0.10406732117812068,,-0.10568683458841854,33.9622641509434,-0.03842395340655902,0.036394855150323036,False,0.2334910076101912,0.36399582365827193,0.5,13.231974545549646,77.92935389600996,60.079840319361274,49.98079623724076,60.34179250447166,17.75147928994083,69.07164480322906,62.525227043390515,44.50897657935808,standard,123,0.875,NEDTREND,-10,6,NEUTRAL,0,0.5,0.851,0.836,0.741,VARNING,False,5,0.7142857142857143,HÖG,EJ AKTUELL,81.25,22.78481012658228,52.017405063291136,71,-0.06441638231104208,0.062,🟢 STARK,44.50897657935808,124,1722.0,33.9622641509434,0.036394855150323,False,,0.0,1,False,,0.0,
EMBRAC-B.ST,Embracer Group AB (publ),Communication Services,Electronic Gaming & Multimedia,Sweden,SEK,14686260169.992638,3.4321485,,,1.2202461,2.6021874,2.123,15.89,0.07833,0.01644,0.057140004,0.02843,0.48938,0.368,0.247,0.593,,1.97,1.815,218427872.0,3159000064.0,0.0,,0.0,0.911,128.8800048828125,43.0,68.54000091552734,,1.88889,,,,0.33949003,0.43984002,,756105.0,585946.0,0.3937395314715964,0.274451514898741,0.38018528244315153,-0.2800419841106634,,-0.4681874742490185,63.3858346553781,0.2541238578636891,-0.06686326150924449,True,0.6081417015974203,0.9636123515255712,0.5,71.95599159120165,31.907830599037446,36.72654690618763,77.30246992130544,40.29196985560487,62.721893491124256,14.076690211907165,62.525227043390515,57.17160913630397,standard,59,0.75,UPPTREND,5,6,NEUTRAL,0,0.5,0.323,0.778,0.513,NEDTREND,True,3,0.42857142857142855,LÅG,EJ AKTUELL,37.5,63.29113924050633,50.39556962025317,81,0.02695555257166693,0.353,🟢 STARK,57.17160913630397,61,68.54000091552734,63.3858346553781,-0.0668632615092444,True,,0.0,2,False,,0.0,
